ZIPCode,Reporting_Date,ChildEthnicityHispLatino,ChildRaceAmIndAlaNat,ChildRaceAsian,ChildRaceBlackAfriAmer,ChildRaceHawaiiPacific,ChildRaceWhite,ChildRaceMult,ChildMale,ChildFemale,ChildDisability,ChildAgeInfantToddler,ChildAgePrek,ChildAgeSchAge
75778,04/01/2023,*,*,*,*,*,7,*,*,*,*,*,*,*
75778,05/01/2023,*,*,*,*,*,11,*,7,*,*,6,*,*
75778,06/01/2023,*,*,*,*,*,11,*,6,5,*,6,*,*
76034,04/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76034,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76034,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76546,04/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76546,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76546,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76802,04/01/2023,9,*,*,*,*,39,*,23,19,*,8,19,15
76802,05/01/2023,9,*,*,5,*,39,*,25,20,*,8,21,16
76802,06/01/2023,10,*,*,5,*,41,*,26,21,*,7,22,18
77058,04/01/2023,17,*,*,30,*,31,*,35,39,5,24,29,23
77058,05/01/2023,17,*,*,31,*,31,*,36,41,5,25,32,23
77058,06/01/2023,17,*,*,31,*,30,*,35,38,5,22,31,24
78594,04/01/2023,8,*,*,*,*,8,*,*,6,*,*,*,*
78594,05/01/2023,8,*,*,*,*,8,*,*,6,*,*,*,*
78594,06/01/2023,6,*,*,*,*,6,*,*,5,*,*,*,*
78850,04/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78850,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78850,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
79106,04/01/2023,125,*,*,75,*,118,*,120,131,5,81,95,76
79106,05/01/2023,129,*,*,75,*,125,*,124,133,5,80,98,80
79106,06/01/2023,120,*,*,72,*,124,5,120,127,7,71,94,82
75011,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75011,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76035,04/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76035,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76035,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77059,04/01/2023,9,*,*,5,*,12,*,7,12,*,*,8,7
77059,05/01/2023,9,*,*,5,*,12,*,7,12,*,*,8,7
77059,06/01/2023,11,*,*,5,*,14,*,7,14,*,5,8,8
77571,04/01/2023,74,*,*,22,*,111,*,86,76,7,32,64,67
77571,05/01/2023,75,*,*,23,*,120,*,92,82,8,37,68,70
77571,06/01/2023,69,*,*,23,*,114,*,86,84,9,35,70,66
78339,04/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78339,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78339,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78595,04/01/2023,59,*,*,*,*,59,*,30,29,*,13,15,31
78595,05/01/2023,57,*,*,*,*,57,*,29,28,*,12,15,30
78595,06/01/2023,54,*,*,*,*,54,*,28,26,*,12,13,29
79107,04/01/2023,241,*,5,107,*,132,7,205,159,*,137,134,93
79107,05/01/2023,234,*,5,109,*,128,7,202,156,*,130,135,93
79107,06/01/2023,213,*,5,94,*,115,7,183,142,*,115,129,81
79363,04/01/2023,5,*,*,*,*,13,*,11,5,*,8,7,*
79363,05/01/2023,5,*,*,*,*,13,*,11,5,*,8,7,*
79363,06/01/2023,5,*,*,*,*,13,*,11,5,*,8,7,*
76036,04/01/2023,18,*,*,105,*,36,*,113,105,*,77,76,69
76036,05/01/2023,19,*,*,104,*,35,*,120,104,*,77,75,75
76036,06/01/2023,17,*,*,97,*,33,*,112,92,*,66,73,68
76548,04/01/2023,84,5,*,112,*,75,32,138,122,*,70,115,77
76548,05/01/2023,83,5,*,112,*,69,32,135,116,*,66,110,77
76548,06/01/2023,84,5,*,120,*,67,29,135,116,*,73,103,77
77060,04/01/2023,67,*,*,132,*,59,*,117,123,12,65,85,101
77060,05/01/2023,65,*,*,136,*,57,*,122,122,12,67,85,103
77060,06/01/2023,72,*,*,143,*,63,*,127,129,12,73,89,105
77316,04/01/2023,12,*,*,8,*,37,*,24,32,*,18,16,24
77316,05/01/2023,12,*,*,8,*,39,*,26,34,*,16,20,26
77316,06/01/2023,12,*,*,8,*,39,*,26,34,*,16,20,26
78340,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78596,04/01/2023,469,*,*,7,*,467,*,246,230,6,127,164,185
78596,05/01/2023,471,*,*,7,*,469,*,249,229,8,121,169,188
78596,06/01/2023,477,*,*,7,*,478,*,257,230,13,119,172,196
78852,04/01/2023,511,*,*,*,*,516,*,267,250,*,112,138,267
78852,05/01/2023,505,*,*,*,*,510,*,263,248,*,112,132,267
78852,06/01/2023,500,*,*,*,*,505,*,257,249,*,109,131,266
79108,04/01/2023,43,*,*,10,*,69,*,54,43,*,41,31,25
79108,05/01/2023,42,*,*,12,*,72,*,58,42,*,38,37,25
79108,06/01/2023,36,*,*,11,*,64,*,51,38,*,34,34,21
79364,04/01/2023,29,*,*,*,*,41,*,29,21,*,18,21,12
79364,05/01/2023,27,*,*,*,*,40,*,28,22,*,20,22,9
79364,06/01/2023,28,*,*,*,*,40,*,29,21,*,18,24,9
75013,04/01/2023,8,*,*,28,*,14,*,26,27,*,15,19,19
75013,05/01/2023,8,*,*,28,*,16,*,26,28,*,16,19,19
75013,06/01/2023,8,*,*,27,*,16,*,24,28,*,15,20,17
76293,04/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76293,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76293,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76549,04/01/2023,156,9,*,473,7,112,75,370,399,14,245,282,244
76549,05/01/2023,167,11,*,491,7,123,83,392,427,14,257,290,274
76549,06/01/2023,161,12,*,502,7,120,79,390,426,14,264,285,270
76805,04/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76805,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76805,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77061,04/01/2023,24,*,*,49,*,16,*,49,39,5,22,33,34
77061,05/01/2023,22,*,*,53,*,16,*,50,40,5,22,33,36
77061,06/01/2023,22,*,*,54,*,15,*,52,45,5,24,33,41
77573,04/01/2023,64,*,*,72,*,99,8,119,127,8,66,106,90
77573,05/01/2023,64,*,*,75,*,104,9,119,134,8,69,107,93
77573,06/01/2023,69,*,*,77,*,109,9,122,136,9,70,116,89
78341,04/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78341,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78341,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,04/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78853,04/01/2023,134,*,*,*,*,137,*,72,66,*,33,33,72
78853,05/01/2023,132,*,*,*,*,135,*,71,65,*,31,33,72
78853,06/01/2023,129,*,*,*,*,132,*,69,64,*,29,35,69
79109,04/01/2023,140,*,5,55,*,177,*,168,129,*,104,137,56
79109,05/01/2023,136,*,5,53,*,180,*,159,130,*,104,132,53
79109,06/01/2023,133,*,*,52,*,168,*,147,129,*,89,129,58
75014,04/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,04/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76550,04/01/2023,*,*,*,*,*,*,*,6,*,*,6,*,*
76550,05/01/2023,*,*,*,*,*,6,*,8,*,*,7,*,*
76550,06/01/2023,5,*,*,*,*,5,5,9,*,*,8,*,*
77062,04/01/2023,37,*,*,14,*,49,*,36,32,*,17,24,30
77062,05/01/2023,37,*,*,14,*,53,*,38,34,*,17,25,33
77062,06/01/2023,36,*,*,17,*,51,*,38,35,*,18,24,34
77318,04/01/2023,13,*,*,19,*,40,*,36,37,*,18,32,25
77318,05/01/2023,14,*,*,18,*,42,*,37,39,*,18,32,28
77318,06/01/2023,14,*,*,18,*,39,*,36,40,*,18,35,25
77830,04/01/2023,*,*,*,*,*,*,*,5,*,*,*,*,*
77830,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78342,04/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78342,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78342,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
79110,04/01/2023,122,*,*,28,*,140,*,134,110,*,85,98,61
79110,05/01/2023,132,*,*,28,*,151,*,141,121,5,88,101,73
79110,06/01/2023,122,*,*,28,*,138,*,137,112,*,82,100,67
79366,04/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
79366,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
79366,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75783,04/01/2023,*,*,*,*,*,40,*,27,18,*,17,20,8
75783,05/01/2023,*,*,*,*,*,37,*,24,18,*,14,20,8
75783,06/01/2023,*,*,*,*,*,39,*,25,19,*,16,20,8
76039,04/01/2023,16,*,*,48,*,31,*,92,83,*,57,62,57
76039,05/01/2023,24,*,*,49,*,38,*,99,87,*,56,70,61
76039,06/01/2023,22,*,*,48,*,37,*,100,84,*,57,65,63
76551,04/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76551,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76551,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77063,04/01/2023,42,*,*,100,*,36,*,72,94,9,52,57,68
77063,05/01/2023,41,*,*,102,*,34,*,73,93,8,50,60,67
77063,06/01/2023,41,*,*,99,*,33,*,73,89,9,47,61,65
77575,04/01/2023,*,*,*,8,*,*,*,9,5,*,6,6,*
77575,05/01/2023,*,*,*,8,*,5,*,9,6,*,6,7,*
77575,06/01/2023,*,*,*,8,*,5,*,9,6,*,5,8,*
77831,04/01/2023,*,*,*,*,*,*,*,5,*,*,*,*,*
77831,05/01/2023,*,*,*,*,*,*,*,7,*,*,*,*,*
77831,06/01/2023,*,*,*,*,*,*,*,9,*,*,5,*,*
78343,04/01/2023,16,*,*,*,*,17,*,10,9,*,8,7,*
78343,05/01/2023,16,*,*,*,*,17,*,10,9,*,8,7,*
78343,06/01/2023,18,*,*,*,*,19,*,13,12,*,10,11,*
78599,04/01/2023,419,*,*,5,*,420,*,217,209,6,111,135,180
78599,05/01/2023,410,*,*,5,*,410,*,211,205,6,98,134,184
78599,06/01/2023,390,*,*,5,*,390,*,199,197,9,91,127,178
79111,04/01/2023,8,*,*,*,*,24,*,15,13,*,11,13,*
79111,05/01/2023,8,*,*,*,*,24,*,15,13,*,11,13,*
79111,06/01/2023,7,*,*,*,*,23,*,15,10,*,8,12,5
79367,04/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,04/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76040,04/01/2023,18,*,*,74,*,30,5,108,99,*,65,85,59
76040,05/01/2023,21,*,*,79,*,30,8,115,110,*,70,97,61
76040,06/01/2023,21,*,*,68,*,29,8,107,110,*,68,93,60
77064,04/01/2023,64,*,*,108,*,62,*,109,103,5,59,70,88
77064,05/01/2023,64,*,*,107,*,62,*,111,105,8,61,75,87
77064,06/01/2023,63,*,*,112,*,57,*,112,100,8,61,74,85
77320,04/01/2023,31,*,*,53,*,69,*,79,75,*,50,57,53
77320,05/01/2023,33,*,*,53,*,75,*,86,83,*,54,61,60
77320,06/01/2023,31,*,*,53,*,67,*,81,81,*,52,61,55
78344,04/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78344,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78344,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75785,04/01/2023,12,*,*,29,*,34,*,34,35,*,20,26,23
75785,05/01/2023,12,*,*,29,*,35,*,34,36,*,21,26,23
75785,06/01/2023,14,*,*,27,*,44,*,37,39,*,20,27,29
77065,04/01/2023,80,*,*,218,*,79,9,183,164,10,95,139,123
77065,05/01/2023,75,*,*,227,*,73,8,184,166,9,93,144,123
77065,06/01/2023,77,*,*,225,*,72,7,177,167,8,91,143,120
77577,04/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77577,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77577,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77833,04/01/2023,33,*,*,27,*,32,*,103,87,*,68,67,59
77833,05/01/2023,33,*,*,29,*,33,*,103,90,*,66,73,58
77833,06/01/2023,32,*,*,29,*,33,*,102,90,*,64,74,58
78601,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76554,04/01/2023,*,*,*,*,*,8,*,5,*,*,*,*,*
76554,05/01/2023,*,*,*,*,*,8,*,5,*,*,*,*,*
76554,06/01/2023,*,*,*,*,*,8,*,5,*,*,*,*,*
77066,04/01/2023,47,*,*,98,*,44,*,88,88,12,36,69,76
77066,05/01/2023,48,*,*,106,*,45,*,91,93,14,36,74,79
77066,06/01/2023,49,*,*,110,*,46,*,92,95,14,37,76,79
77578,04/01/2023,13,*,*,59,*,19,*,41,56,*,27,40,32
77578,05/01/2023,13,*,*,61,*,19,*,41,55,*,27,41,30
77578,06/01/2023,13,*,*,62,*,20,*,41,57,*,26,41,33
78602,04/01/2023,48,*,*,28,*,64,13,74,58,*,49,55,28
78602,05/01/2023,49,*,*,27,*,65,13,75,58,*,48,56,29
78602,06/01/2023,45,*,*,29,*,58,11,73,52,*,44,57,24
79370,04/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
79370,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75019,04/01/2023,15,*,*,30,*,23,*,30,29,*,20,24,15
75019,05/01/2023,18,*,*,31,*,22,5,30,30,*,21,24,15
75019,06/01/2023,19,*,*,31,*,22,*,27,30,*,19,24,14
76043,04/01/2023,*,*,*,*,*,8,*,9,5,*,*,5,6
76043,05/01/2023,*,*,*,*,*,8,*,9,5,*,*,5,6
76043,06/01/2023,*,*,*,5,*,6,*,8,5,*,*,5,6
77067,04/01/2023,63,*,*,181,*,48,*,143,132,18,64,104,113
77067,05/01/2023,67,*,*,185,*,53,*,145,134,21,69,104,114
77067,06/01/2023,71,*,*,192,*,52,*,147,132,22,67,103,116
77579,04/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77579,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77579,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77835,04/01/2023,*,*,*,*,*,*,*,6,*,*,*,*,*
77835,05/01/2023,*,*,*,*,*,*,*,7,*,*,*,*,*
77835,06/01/2023,*,*,*,*,*,*,*,7,*,*,*,*,*
75020,04/01/2023,31,*,*,48,*,107,43,122,100,5,89,90,43
75020,05/01/2023,31,*,*,42,*,114,46,122,107,5,88,93,48
75020,06/01/2023,36,*,*,41,*,122,47,127,113,7,89,103,48
76044,04/01/2023,*,*,*,*,*,6,*,6,*,*,*,*,*
76044,05/01/2023,*,*,*,*,*,6,*,6,*,*,*,*,*
76044,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76556,04/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76556,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,5
76556,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,5
77068,04/01/2023,17,*,*,32,*,17,*,29,27,5,19,18,21
77068,05/01/2023,17,*,*,32,*,17,*,29,27,*,20,16,22
77068,06/01/2023,17,*,*,33,*,17,*,30,27,5,19,17,23
77836,04/01/2023,7,*,*,8,*,7,*,18,24,*,16,15,15
77836,05/01/2023,7,*,*,6,*,7,*,17,23,*,15,12,17
77836,06/01/2023,8,*,*,6,*,7,*,15,23,*,12,15,15
78860,04/01/2023,9,*,*,*,*,7,*,7,*,*,*,*,6
78860,05/01/2023,9,*,*,*,*,7,*,7,*,*,*,*,6
78860,06/01/2023,9,*,*,*,*,7,*,7,*,*,*,*,6
79372,04/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
79372,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75021,04/01/2023,7,*,*,8,*,38,10,35,29,*,24,35,5
75021,05/01/2023,9,*,*,9,*,38,10,34,31,*,21,32,12
75021,06/01/2023,8,*,*,8,*,35,10,30,30,*,20,28,12
75789,04/01/2023,*,*,*,12,*,26,*,17,22,*,15,18,6
75789,05/01/2023,*,*,*,14,*,32,*,20,27,*,14,23,10
75789,06/01/2023,*,*,*,12,*,30,*,18,25,*,10,22,11
76301,04/01/2023,71,*,*,53,*,55,17,78,86,*,60,62,42
76301,05/01/2023,71,*,*,60,*,63,19,90,95,*,67,64,54
76301,06/01/2023,83,*,*,66,*,63,19,100,104,*,68,78,58
76557,04/01/2023,*,*,*,*,*,14,*,9,8,*,8,6,*
76557,05/01/2023,*,*,*,*,*,14,*,9,8,*,7,7,*
76557,06/01/2023,*,*,*,*,*,14,*,8,8,*,6,7,*
77069,04/01/2023,7,*,*,83,*,9,*,62,56,5,34,48,37
77069,05/01/2023,8,*,*,85,*,9,*,67,58,6,38,50,38
77069,06/01/2023,5,*,*,85,*,7,*,65,57,5,38,49,36
77581,04/01/2023,48,*,*,50,*,57,*,69,73,5,43,54,51
77581,05/01/2023,52,*,*,52,*,61,*,74,74,5,45,54,55
77581,06/01/2023,59,*,*,56,*,61,*,83,73,7,49,54,59
77837,04/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77837,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77837,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78349,04/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78349,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78349,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78605,04/01/2023,12,*,*,*,*,17,*,15,12,*,7,11,9
78605,05/01/2023,12,*,*,*,*,17,*,14,13,*,8,10,9
78605,06/01/2023,12,*,*,*,*,16,*,13,13,*,8,9,9
78861,04/01/2023,95,*,*,*,*,100,*,45,59,*,33,39,32
78861,05/01/2023,97,*,*,*,*,105,*,47,60,*,36,38,33
78861,06/01/2023,102,*,*,*,*,107,*,48,62,*,37,40,33
79373,04/01/2023,*,*,*,8,*,*,*,*,6,*,*,6,*
79373,05/01/2023,*,*,*,8,*,*,*,*,6,*,*,6,*
79373,06/01/2023,*,*,*,9,*,*,*,*,7,*,*,5,6
75022,04/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75022,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75022,06/01/2023,*,*,*,*,*,*,*,*,5,*,*,*,5
75790,04/01/2023,*,*,*,*,*,19,*,12,11,*,10,11,*
75790,05/01/2023,6,*,*,*,*,21,*,15,10,*,9,11,5
75790,06/01/2023,6,*,*,*,*,23,*,16,11,*,8,14,5
76302,04/01/2023,64,*,*,49,*,72,10,87,65,*,70,53,30
76302,05/01/2023,72,*,*,52,*,80,12,98,75,*,74,59,41
76302,06/01/2023,76,*,*,57,*,80,11,98,81,*,74,62,44
77070,04/01/2023,77,*,*,231,*,84,6,196,181,15,108,145,135
77070,05/01/2023,72,*,*,233,*,86,7,192,190,13,110,146,135
77070,06/01/2023,68,*,*,222,*,80,5,181,179,14,103,137,128
78606,04/01/2023,*,*,*,*,*,5,*,*,*,*,*,*,*
78606,05/01/2023,*,*,*,*,*,5,*,*,*,*,*,*,*
78606,06/01/2023,*,*,*,*,*,5,*,*,*,*,*,*,*
79118,04/01/2023,95,*,*,24,*,108,*,89,88,*,75,64,38
79118,05/01/2023,96,*,*,27,*,112,*,90,93,*,73,65,45
79118,06/01/2023,94,*,*,27,*,107,*,90,87,*,68,67,42
75023,04/01/2023,17,*,*,54,*,24,8,46,57,*,24,44,36
75023,05/01/2023,17,*,*,56,*,24,7,45,58,*,24,42,38
75023,06/01/2023,16,*,*,60,*,22,7,44,58,*,23,40,40
75791,04/01/2023,12,*,*,22,*,47,*,32,40,*,19,37,16
75791,05/01/2023,14,*,*,21,*,52,*,35,41,*,17,41,18
75791,06/01/2023,12,*,*,23,*,53,*,35,42,*,19,40,18
76559,04/01/2023,13,*,*,18,*,19,5,29,19,*,15,19,15
76559,05/01/2023,13,*,*,20,*,17,5,28,21,*,12,20,17
76559,06/01/2023,11,*,*,19,*,15,5,26,20,*,13,18,15
77071,04/01/2023,26,*,5,146,*,23,5,98,108,19,42,77,94
77071,05/01/2023,24,*,5,144,*,21,5,95,107,19,43,80,86
77071,06/01/2023,26,*,5,145,*,23,5,99,106,19,41,79,91
77327,04/01/2023,24,*,*,27,*,33,*,40,29,6,15,29,26
77327,05/01/2023,24,*,*,28,*,32,*,40,28,6,15,28,26
77327,06/01/2023,28,*,*,24,*,35,*,39,29,5,16,27,26
77583,04/01/2023,42,*,*,144,*,43,*,129,115,9,68,90,94
77583,05/01/2023,41,*,*,159,*,46,*,128,125,10,73,94,95
77583,06/01/2023,42,*,*,165,*,49,*,132,131,10,71,104,97
78351,04/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78351,05/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78351,06/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
79119,04/01/2023,18,*,*,6,*,42,*,26,28,*,22,24,8
79119,05/01/2023,21,*,*,7,*,46,*,30,31,*,22,28,11
79119,06/01/2023,22,*,*,7,*,50,*,34,32,*,20,29,17
75024,04/01/2023,*,*,*,13,*,*,*,13,8,*,5,11,5
75024,05/01/2023,*,*,*,13,*,*,*,13,9,*,5,12,5
75024,06/01/2023,*,*,*,15,*,*,*,14,12,*,8,12,6
75792,04/01/2023,*,*,*,7,*,9,*,11,5,*,5,11,*
75792,05/01/2023,*,*,*,7,*,11,*,13,5,*,6,12,*
75792,06/01/2023,*,*,*,7,*,9,*,11,6,*,7,10,*
76048,04/01/2023,14,*,*,*,*,47,*,40,23,*,20,18,25
76048,05/01/2023,17,*,*,*,*,54,*,42,28,*,23,20,27
76048,06/01/2023,18,*,*,*,*,57,*,44,32,*,25,24,27
77072,04/01/2023,83,*,7,147,*,71,*,136,136,15,74,92,111
77072,05/01/2023,83,*,7,148,*,68,*,133,135,15,70,93,111
77072,06/01/2023,82,*,7,149,*,69,*,131,136,14,68,95,110
77328,04/01/2023,11,*,*,*,*,27,*,14,23,*,12,15,10
77328,05/01/2023,12,*,*,*,*,29,*,15,25,*,13,17,10
77328,06/01/2023,12,*,*,8,*,27,*,14,27,*,12,16,13
77584,04/01/2023,61,*,*,146,*,73,*,132,137,10,77,108,95
77584,05/01/2023,59,*,*,153,*,74,*,131,139,10,81,102,98
77584,06/01/2023,59,*,*,143,*,76,*,126,133,10,78,99,94
77840,04/01/2023,32,*,*,65,*,45,*,153,147,*,154,104,52
77840,05/01/2023,28,*,*,67,*,42,*,158,145,*,146,113,54
