ZIPCode,ReportingDate,ReasonCC_Emp,ReasonCC_Ed,ReasonCC_EmpEd,ReasonCC_PS,ReasonCC_FedEmEmp,ReasonCC_FedEmEd,ReasonCC_FedEmEmpEd,ReasonCC_FedEmPS,AvgFamilySize,AvgMonthlyIncome,SingleParent,FamilyHomeless,FamilyMilitary,PrimLang_1,PrimLang_2,PrimLang_3,PrimLang_4,PrimLang_5,PrimLang_6,PrimLang_7,PrimLang_8,PrimLang_9,PrimLang_10,PrimLang_11,PrimLang_12
79360,02/01/2021,14,*,*,*,*,*,*,*,3,1631,16,*,*,15,*,*,*,*,*,*,*,*,*,*,*
79360,03/01/2021,15,*,*,*,*,*,*,*,4,2157,15,*,*,14,*,*,*,*,*,*,*,*,*,*,*
75009,01/01/2021,7,*,*,*,*,*,*,*,4,2799,7,*,*,5,*,*,*,*,*,*,*,*,*,*,*
75009,02/01/2021,7,*,*,*,*,*,*,*,4,3099,7,*,*,5,*,*,*,*,*,*,*,*,*,*,*
75009,03/01/2021,8,*,*,*,*,*,*,*,4,3236,8,*,*,6,*,*,*,*,*,*,*,*,*,*,*
76033,01/01/2021,28,5,*,6,*,*,*,*,3,1664,38,*,*,37,*,*,*,*,*,*,*,*,*,*,*
76033,02/01/2021,29,5,*,5,*,*,*,*,3,1738,38,*,*,37,*,*,*,*,*,*,*,*,*,*,*
76033,03/01/2021,32,*,*,*,*,*,*,*,3,1902,39,*,*,38,*,*,*,*,*,*,*,*,*,*,*
76801,01/01/2021,75,*,5,11,*,*,*,*,3,2009,82,*,*,94,*,*,*,*,*,*,*,*,*,*,*
76801,02/01/2021,75,*,7,10,*,*,*,*,3,2041,83,*,*,95,*,*,*,*,*,*,*,*,*,*,*
76801,03/01/2021,78,*,7,11,*,*,*,*,3,2018,90,*,*,101,*,*,*,*,*,*,*,*,*,*,*
77057,01/01/2021,32,7,*,*,*,*,*,*,3,1577,39,*,*,38,*,*,*,*,*,*,*,*,*,*,*
77057,02/01/2021,33,7,*,*,*,*,*,*,3,1733,39,*,*,39,*,*,*,*,*,*,*,*,*,*,*
77057,03/01/2021,35,8,*,*,*,*,*,*,3,1743,42,*,*,44,*,*,*,*,*,*,*,*,*,*,*
77569,01/01/2021,*,*,*,*,*,*,*,*,3,1763,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77569,02/01/2021,*,*,*,*,*,*,*,*,3,1763,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77569,03/01/2021,*,*,*,*,*,*,*,*,3,1763,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78593,01/01/2021,12,*,*,*,*,*,*,*,3,2334,12,*,*,12,*,*,*,*,*,*,*,*,*,*,*
78593,02/01/2021,12,*,*,*,*,*,*,*,3,2334,12,*,*,12,*,*,*,*,*,*,*,*,*,*,*
78593,03/01/2021,14,*,*,*,*,*,*,*,3,2195,14,*,*,14,*,*,*,*,*,*,*,*,*,*,*
75010,01/01/2021,28,*,*,*,*,*,*,*,3,2286,32,*,*,28,*,*,*,*,*,*,*,*,*,*,*
75010,02/01/2021,31,*,*,*,*,*,*,*,3,2553,33,*,*,29,*,*,*,*,*,*,*,*,*,*,*
75010,03/01/2021,31,*,*,*,*,*,*,*,3,2640,32,*,*,28,*,*,*,*,*,*,*,*,*,*,*
75778,01/01/2021,*,*,*,*,*,*,*,*,2,885,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75778,02/01/2021,*,*,*,*,*,*,*,*,2,885,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75778,03/01/2021,*,*,*,*,*,*,*,*,2,885,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76034,01/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76034,02/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76034,03/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76802,01/01/2021,12,*,*,*,*,*,*,*,4,2422,12,*,*,13,*,*,*,*,*,*,*,*,*,*,*
76802,02/01/2021,12,*,*,*,*,*,*,*,4,2516,10,*,*,13,*,*,*,*,*,*,*,*,*,*,*
76802,03/01/2021,16,*,*,*,*,*,*,*,4,2681,13,*,*,17,*,*,*,*,*,*,*,*,*,*,*
77058,01/01/2021,27,*,*,*,*,*,*,*,3,1912,33,*,*,32,*,*,*,*,*,*,*,*,*,*,*
77058,02/01/2021,26,*,*,*,*,*,*,*,3,1937,31,*,*,30,*,*,*,*,*,*,*,*,*,*,*
77058,03/01/2021,31,*,*,*,*,*,*,*,3,1881,36,*,*,34,*,*,*,*,*,*,*,*,*,*,*
78594,01/01/2021,*,*,*,*,*,*,*,*,3,2823,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78594,02/01/2021,*,*,*,*,*,*,*,*,3,2823,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78594,03/01/2021,*,*,*,*,*,*,*,*,3,2823,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78850,01/01/2021,*,*,*,*,*,*,*,*,2,2065,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78850,02/01/2021,*,*,*,*,*,*,*,*,3,2206,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78850,03/01/2021,*,*,*,*,*,*,*,*,3,2206,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79106,01/01/2021,105,10,8,*,*,*,*,*,3,1833,120,*,*,103,*,*,*,*,*,*,*,*,*,*,24
79106,02/01/2021,113,10,8,*,*,*,*,*,3,1940,124,*,*,111,*,*,*,*,*,*,*,*,*,*,23
79106,03/01/2021,116,10,9,*,*,*,*,*,3,2035,126,*,*,116,*,*,*,*,*,*,*,*,*,*,22
75011,01/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75011,02/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75011,03/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76035,01/01/2021,*,*,*,*,*,*,*,*,4,2476,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76035,02/01/2021,*,*,*,*,*,*,*,*,3,1857,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76035,03/01/2021,*,*,*,*,*,*,*,*,3,1857,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76547,03/01/2021,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77059,01/01/2021,6,*,*,*,*,*,*,*,3,2456,7,*,*,7,*,*,*,*,*,*,*,*,*,*,*
77059,02/01/2021,5,*,*,*,*,*,*,*,3,2439,6,*,*,6,*,*,*,*,*,*,*,*,*,*,*
77059,03/01/2021,5,*,*,*,*,*,*,*,3,2423,6,*,*,6,*,*,*,*,*,*,*,*,*,*,*
77571,01/01/2021,65,*,6,5,*,*,*,*,3,2081,77,*,*,79,*,*,*,*,*,*,*,*,*,*,*
77571,02/01/2021,62,*,5,5,*,*,*,*,3,2040,75,*,*,75,*,*,*,*,*,*,*,*,*,*,*
77571,03/01/2021,60,*,6,5,*,*,*,*,3,2070,72,*,*,74,*,*,*,*,*,*,*,*,*,*,*
78595,01/01/2021,22,*,*,*,*,*,*,*,4,2175,23,*,*,21,*,*,*,*,*,*,*,*,*,*,*
78595,02/01/2021,24,*,*,*,*,*,*,*,4,2383,23,*,*,22,*,*,*,*,*,*,*,*,*,*,*
78595,03/01/2021,22,*,*,*,*,*,*,*,4,2427,21,*,*,20,*,*,*,*,*,*,*,*,*,*,*
79107,01/01/2021,116,7,9,7,*,*,*,*,4,1878,134,*,*,110,*,*,*,*,*,*,*,*,*,*,30
79107,02/01/2021,115,10,11,8,*,*,*,*,4,1817,140,*,*,118,*,*,*,*,*,*,*,*,*,*,28
79107,03/01/2021,117,11,11,8,*,*,*,*,4,1823,142,*,*,121,*,*,*,*,*,*,*,*,*,*,28
79363,01/01/2021,7,*,*,*,*,*,*,*,4,2201,7,*,*,8,*,*,*,*,*,*,*,*,*,*,*
79363,02/01/2021,6,*,*,*,*,*,*,*,4,2294,6,*,*,7,*,*,*,*,*,*,*,*,*,*,*
79363,03/01/2021,6,*,*,*,*,*,*,*,4,2529,6,*,*,7,*,*,*,*,*,*,*,*,*,*,*
76036,01/01/2021,57,*,7,6,*,*,*,*,3,2398,70,*,*,73,*,*,*,*,*,*,*,*,*,*,*
76036,02/01/2021,58,*,6,8,*,*,*,*,3,2339,71,*,*,75,*,*,*,*,*,*,*,*,*,*,*
76036,03/01/2021,59,*,6,7,*,*,*,*,3,2434,69,*,*,73,*,*,*,*,*,*,*,*,*,*,*
76548,01/01/2021,65,10,9,6,*,*,*,*,3,1872,83,*,*,80,*,*,*,*,*,*,*,*,*,*,9
76548,02/01/2021,68,9,9,5,*,*,*,*,3,1934,85,*,*,82,*,*,*,*,*,*,*,*,*,*,8
76548,03/01/2021,72,8,10,*,*,*,*,*,3,1954,88,*,*,86,*,*,*,*,*,*,*,*,*,*,8
77060,01/01/2021,92,*,*,5,*,*,*,*,3,1845,101,*,*,100,*,*,*,*,*,*,*,*,*,*,*
77060,02/01/2021,90,*,*,7,*,*,*,*,3,1766,102,*,*,100,*,*,*,*,*,*,*,*,*,*,*
77060,03/01/2021,88,*,*,6,*,*,*,*,3,1828,100,*,*,96,*,*,*,*,*,*,*,*,*,*,*
77316,01/01/2021,29,*,*,*,*,*,*,*,3,1869,31,*,*,30,*,*,*,*,*,*,*,*,*,*,*
77316,02/01/2021,29,*,*,*,*,*,*,*,3,1886,31,*,*,30,*,*,*,*,*,*,*,*,*,*,*
77316,03/01/2021,28,*,*,*,*,*,*,*,3,1910,30,*,*,29,*,*,*,*,*,*,*,*,*,*,*
77572,01/01/2021,*,*,*,*,*,*,*,*,3,2976,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77572,02/01/2021,*,*,*,*,*,*,*,*,3,2976,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77572,03/01/2021,*,*,*,*,*,*,*,*,3,2976,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78340,01/01/2021,*,*,*,*,*,*,*,*,2,2954,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78340,02/01/2021,*,*,*,*,*,*,*,*,2,2954,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78340,03/01/2021,*,*,*,*,*,*,*,*,2,2954,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78596,01/01/2021,173,10,5,*,*,*,*,*,4,2121,180,*,*,183,5,*,*,*,*,*,*,*,*,*,*
78596,02/01/2021,172,6,*,*,*,*,*,*,4,2131,175,*,*,176,5,*,*,*,*,*,*,*,*,*,*
78596,03/01/2021,174,7,*,*,*,*,*,*,4,2124,177,*,*,178,6,*,*,*,*,*,*,*,*,*,*
78852,01/01/2021,213,*,*,*,*,*,*,*,4,2148,201,*,*,155,65,*,*,*,*,*,*,*,*,*,*
78852,02/01/2021,207,*,*,*,*,*,*,*,4,2161,194,*,*,154,59,*,*,*,*,*,*,*,*,*,*
78852,03/01/2021,226,*,*,*,*,*,*,*,4,2152,214,*,*,173,60,*,*,*,*,*,*,*,*,*,*
79108,01/01/2021,31,*,*,*,*,*,*,*,3,2190,31,*,*,29,*,*,*,*,*,*,*,*,*,*,7
79108,02/01/2021,36,*,*,*,*,*,*,*,3,2269,34,*,*,32,*,*,*,*,*,*,*,*,*,*,8
79108,03/01/2021,38,*,*,*,*,*,*,*,3,2324,37,*,*,33,*,*,*,*,*,*,*,*,*,*,9
79364,01/01/2021,25,*,*,*,*,*,*,*,3,1811,27,*,*,30,*,*,*,*,*,*,*,*,*,*,*
79364,02/01/2021,25,*,*,*,*,*,*,*,3,1915,27,*,*,30,*,*,*,*,*,*,*,*,*,*,*
79364,03/01/2021,24,*,*,*,*,*,*,*,3,2073,25,*,*,30,*,*,*,*,*,*,*,*,*,*,*
75013,01/01/2021,18,*,*,*,*,*,*,*,3,2715,18,*,*,16,*,*,*,*,*,*,*,*,*,*,*
75013,02/01/2021,20,*,*,*,*,*,*,*,3,2650,20,*,*,17,*,*,*,*,*,*,*,*,*,*,5
75013,03/01/2021,23,*,*,*,*,*,*,*,3,2773,23,*,*,20,*,*,*,*,*,*,*,*,*,*,5
76549,01/01/2021,196,24,8,6,*,*,*,*,4,1991,220,6,*,216,*,*,*,*,*,*,*,*,*,*,16
76549,02/01/2021,193,25,7,6,*,*,*,*,4,2046,216,7,*,213,5,*,*,*,*,*,*,*,*,*,16
76549,03/01/2021,208,27,5,8,*,*,*,*,4,2021,235,8,*,227,7,*,*,*,*,*,*,*,*,*,18
77061,01/01/2021,20,*,*,*,*,*,*,*,3,1870,22,*,*,22,*,*,*,*,*,*,*,*,*,*,*
77061,02/01/2021,19,*,*,*,*,*,*,*,3,1890,21,*,*,21,*,*,*,*,*,*,*,*,*,*,*
77061,03/01/2021,22,*,*,*,*,*,*,*,3,1736,25,*,*,25,*,*,*,*,*,*,*,*,*,*,*
77573,01/01/2021,60,8,6,7,*,*,*,*,3,2088,78,*,*,81,*,*,*,*,*,*,*,*,*,*,*
77573,02/01/2021,56,11,6,9,*,*,*,*,3,2017,79,*,*,82,*,*,*,*,*,*,*,*,*,*,*
77573,03/01/2021,60,10,7,10,*,*,*,*,3,2015,85,*,*,88,*,*,*,*,*,*,*,*,*,*,*
78853,01/01/2021,56,*,*,*,*,*,*,*,4,2048,51,*,*,36,22,*,*,*,*,*,*,*,*,*,*
78853,02/01/2021,56,*,*,*,*,*,*,*,4,2101,51,*,*,36,22,*,*,*,*,*,*,*,*,*,*
78853,03/01/2021,55,*,*,*,*,*,*,*,4,2082,50,*,*,36,20,*,*,*,*,*,*,*,*,*,*
79109,01/01/2021,122,*,20,11,*,*,*,*,3,2134,145,*,*,115,*,*,*,*,*,*,*,*,*,*,40
79109,02/01/2021,131,*,19,12,*,*,*,*,3,2124,154,*,*,122,*,*,*,*,*,*,*,*,*,*,42
79109,03/01/2021,136,*,19,13,*,*,*,*,3,2121,159,*,*,130,*,*,*,*,*,*,*,*,*,*,41
75014,01/01/2021,*,*,*,*,*,*,*,*,2,3291,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,02/01/2021,*,*,*,*,*,*,*,*,2,3291,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,03/01/2021,*,*,*,*,*,*,*,*,2,3291,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,01/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,02/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,03/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76550,01/01/2021,*,*,*,*,*,*,*,*,2,1632,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76550,02/01/2021,*,*,*,*,*,*,*,*,2,1224,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76550,03/01/2021,*,*,*,*,*,*,*,*,2,1188,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77062,01/01/2021,19,*,*,*,*,*,*,*,3,1792,25,*,*,25,*,*,*,*,*,*,*,*,*,*,*
77062,02/01/2021,19,*,*,*,*,*,*,*,3,1808,25,*,*,24,*,*,*,*,*,*,*,*,*,*,*
77062,03/01/2021,21,*,*,*,*,*,*,*,3,1737,29,*,*,29,*,*,*,*,*,*,*,*,*,*,*
77318,01/01/2021,21,*,*,6,*,*,*,*,3,1583,30,*,*,32,*,*,*,*,*,*,*,*,*,*,*
77318,02/01/2021,20,*,*,6,*,*,*,*,3,1652,28,*,*,30,*,*,*,*,*,*,*,*,*,*,*
77318,03/01/2021,21,*,*,6,*,*,*,*,3,1644,29,*,*,31,*,*,*,*,*,*,*,*,*,*,*
77830,01/01/2021,*,*,*,*,*,*,*,*,3,2969,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,02/01/2021,*,*,*,*,*,*,*,*,3,2861,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,03/01/2021,*,*,*,*,*,*,*,*,3,2861,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78598,01/01/2021,*,*,*,*,*,*,*,*,2,1842,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78598,02/01/2021,*,*,*,*,*,*,*,*,2,1842,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78598,03/01/2021,*,*,*,*,*,*,*,*,2,1842,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79110,01/01/2021,101,7,16,*,*,*,*,*,3,2223,111,*,*,100,*,*,*,*,*,*,*,*,*,*,25
79110,02/01/2021,104,7,15,*,*,*,*,*,3,2333,111,*,*,104,*,*,*,*,*,*,*,*,*,*,23
79110,03/01/2021,107,7,15,*,*,*,*,*,3,2427,110,*,*,108,*,*,*,*,*,*,*,*,*,*,21
75015,01/01/2021,*,*,*,*,*,*,*,*,5,3883,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75015,02/01/2021,*,*,*,*,*,*,*,*,5,3883,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75015,03/01/2021,*,*,*,*,*,*,*,*,5,3883,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75783,01/01/2021,9,*,*,*,*,*,*,*,3,2506,9,*,*,10,*,*,*,*,*,*,*,*,*,*,*
75783,02/01/2021,9,*,*,*,*,*,*,*,3,2278,10,*,*,11,*,*,*,*,*,*,*,*,*,*,*
75783,03/01/2021,12,*,*,*,*,*,*,*,3,2463,12,*,*,13,*,*,*,*,*,*,*,*,*,*,*
76039,01/01/2021,52,*,*,9,*,*,*,*,3,2122,64,9,*,65,*,*,*,*,*,*,*,*,*,*,*
76039,02/01/2021,50,*,*,8,*,*,*,*,3,2063,61,9,*,62,*,*,*,*,*,*,*,*,*,*,*
76039,03/01/2021,53,*,*,6,*,*,*,*,3,2112,60,9,*,61,*,*,*,*,*,*,*,*,*,*,*
77063,01/01/2021,73,*,8,*,*,*,*,*,3,1810,82,*,*,81,5,*,*,*,*,*,*,*,*,*,*
77063,02/01/2021,76,*,6,*,*,*,*,*,3,1824,80,*,*,81,5,*,*,*,*,*,*,*,*,*,*
77063,03/01/2021,69,*,7,*,*,*,*,*,3,1875,76,*,*,76,6,*,*,*,*,*,*,*,*,*,*
77319,01/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77319,02/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77319,03/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77575,01/01/2021,9,*,*,*,*,*,*,*,3,1672,13,*,*,13,*,*,*,*,*,*,*,*,*,*,*
77575,02/01/2021,11,*,*,*,*,*,*,*,3,1905,14,*,*,14,*,*,*,*,*,*,*,*,*,*,*
77575,03/01/2021,12,*,*,*,*,*,*,*,3,1875,16,*,*,16,*,*,*,*,*,*,*,*,*,*,*
77831,01/01/2021,*,*,*,*,*,*,*,*,3,1183,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77831,02/01/2021,*,*,*,*,*,*,*,*,3,1183,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77831,03/01/2021,*,*,*,*,*,*,*,*,3,888,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78343,01/01/2021,5,*,*,*,*,*,*,*,4,2239,5,*,*,5,*,*,*,*,*,*,*,*,*,*,*
78343,02/01/2021,5,*,*,*,*,*,*,*,4,2239,5,*,*,5,*,*,*,*,*,*,*,*,*,*,*
78343,03/01/2021,5,*,*,*,*,*,*,*,4,2256,5,*,*,5,*,*,*,*,*,*,*,*,*,*,*
78599,01/01/2021,121,5,6,*,*,*,*,*,4,2098,127,*,*,129,*,*,*,*,*,*,*,*,*,*,*
78599,02/01/2021,123,5,*,*,*,*,*,*,4,2118,124,*,*,127,5,*,*,*,*,*,*,*,*,*,*
78599,03/01/2021,126,*,*,*,*,*,*,*,4,2115,126,*,*,130,5,*,*,*,*,*,*,*,*,*,*
79111,01/01/2021,15,*,*,*,*,*,*,*,3,1979,18,*,*,14,*,*,*,*,*,*,*,*,*,*,*
79111,02/01/2021,16,*,*,*,*,*,*,*,3,2069,19,*,*,16,*,*,*,*,*,*,*,*,*,*,*
79111,03/01/2021,16,*,*,*,*,*,*,*,3,1965,19,*,*,16,*,*,*,*,*,*,*,*,*,*,*
79367,01/01/2021,*,*,*,*,*,*,*,*,6,6252,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79367,02/01/2021,*,*,*,*,*,*,*,*,6,6252,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79367,03/01/2021,*,*,*,*,*,*,*,*,6,6231,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75016,01/01/2021,*,*,*,*,*,*,*,*,5,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75016,02/01/2021,*,*,*,*,*,*,*,*,5,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75016,03/01/2021,*,*,*,*,*,*,*,*,5,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,01/01/2021,*,*,*,*,*,*,*,*,2,2414,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,02/01/2021,*,*,*,*,*,*,*,*,2,2414,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,03/01/2021,*,*,*,*,*,*,*,*,3,1985,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76040,01/01/2021,61,*,*,*,*,*,*,*,3,2483,64,*,*,67,*,*,*,*,*,*,*,*,*,*,*
76040,02/01/2021,57,*,*,*,*,*,*,*,3,2529,60,*,*,63,*,*,*,*,*,*,*,*,*,*,*
76040,03/01/2021,58,*,*,*,*,*,*,*,3,2539,60,*,*,63,*,*,*,*,*,*,*,*,*,*,*
77064,01/01/2021,88,*,*,*,*,*,*,*,3,2299,98,*,*,97,*,*,*,*,*,*,*,*,*,*,*
77064,02/01/2021,84,*,*,*,*,*,*,*,3,2290,94,*,*,93,*,*,*,*,*,*,*,*,*,*,*
77064,03/01/2021,88,*,*,*,*,*,*,*,3,2258,98,*,*,97,*,*,*,*,*,*,*,*,*,*,*
77320,01/01/2021,43,*,*,*,*,*,*,*,3,1858,51,*,*,52,*,*,*,*,*,*,*,*,*,*,*
77320,02/01/2021,40,*,*,*,*,*,*,*,3,1882,47,*,*,49,*,*,*,*,*,*,*,*,*,*,*
77320,03/01/2021,41,*,*,*,*,*,*,*,3,2021,47,*,*,47,*,*,*,*,*,*,*,*,*,*,*
75785,01/01/2021,28,*,*,*,*,*,*,*,3,1779,32,*,*,33,*,*,*,*,*,*,*,*,*,*,*
75785,02/01/2021,29,*,*,*,*,*,*,*,3,1911,32,*,*,33,*,*,*,*,*,*,*,*,*,*,*
75785,03/01/2021,32,*,*,*,*,*,*,*,3,2062,32,*,*,34,*,*,*,*,*,*,*,*,*,*,*
77065,01/01/2021,120,11,8,*,*,*,*,*,3,2249,139,*,*,140,*,*,*,*,*,*,*,*,*,*,*
77065,02/01/2021,112,12,7,*,*,*,*,*,3,2221,130,*,*,131,*,*,*,*,*,*,*,*,*,*,*
77065,03/01/2021,117,12,8,*,*,*,*,*,3,2228,136,*,*,136,*,*,*,*,*,*,*,*,*,*,*
77833,01/01/2021,76,7,*,5,*,*,*,*,3,1957,88,*,*,88,*,*,*,*,*,*,*,*,*,*,*
77833,02/01/2021,75,5,*,5,*,*,*,*,3,1981,86,*,*,87,*,*,*,*,*,*,*,*,*,*,*
77833,03/01/2021,76,5,*,5,*,*,*,*,3,2005,88,*,*,89,*,*,*,*,*,*,*,*,*,*,*
76554,01/01/2021,5,*,*,*,*,*,*,*,4,1843,6,*,*,6,*,*,*,*,*,*,*,*,*,*,*
76554,02/01/2021,5,*,*,*,*,*,*,*,4,2151,5,*,*,6,*,*,*,*,*,*,*,*,*,*,*
76554,03/01/2021,5,*,*,*,*,*,*,*,4,2151,5,*,*,6,*,*,*,*,*,*,*,*,*,*,*
77066,01/01/2021,72,*,5,*,*,*,*,*,4,2172,78,*,*,81,*,*,*,*,*,*,*,*,*,*,*
77066,02/01/2021,69,*,*,*,*,*,*,*,4,2267,74,*,*,77,*,*,*,*,*,*,*,*,*,*,*
77066,03/01/2021,69,6,*,*,*,*,*,*,3,2143,79,5,*,80,*,*,*,*,*,*,*,*,*,*,*
77578,01/01/2021,27,*,*,*,*,*,*,*,3,2576,31,*,*,32,*,*,*,*,*,*,*,*,*,*,*
