ZIPCode,ReportingDate,ReasonCC_Emp,ReasonCC_Ed,ReasonCC_EmpEd,ReasonCC_PS,ReasonCC_FedEmEmp,ReasonCC_FedEmEd,ReasonCC_FedEmEmpEd,ReasonCC_FedEmPS,AvgFamilySize,AvgMonthlyIncome,SingleParent,FamilyHomeless,FamilyMilitary,PrimLang_1,PrimLang_2,PrimLang_3,PrimLang_4,PrimLang_5,PrimLang_6,PrimLang_7,PrimLang_8,PrimLang_9,PrimLang_10,PrimLang_11,PrimLang_12
77316,10/01/2021,32,*,*,*,*,*,*,*,3,2017,36,*,*,36,*,*,*,*,*,*,*,*,*,*,*
77316,11/01/2021,32,*,*,*,*,*,*,*,3,2078,36,*,*,36,*,*,*,*,*,*,*,*,*,*,*
77316,12/01/2021,32,*,*,*,*,*,*,*,3,2117,36,*,*,35,*,*,*,*,*,*,*,*,*,*,*
77572,10/01/2021,*,*,*,*,*,*,*,*,3,3123,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77572,11/01/2021,*,*,*,*,*,*,*,*,3,3123,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77572,12/01/2021,*,*,*,*,*,*,*,*,3,3123,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78596,10/01/2021,227,17,9,*,*,*,*,*,4,2038,242,*,*,250,9,*,*,*,*,*,*,*,*,*,*
78596,11/01/2021,224,16,10,*,*,*,10,10,4,2062,245,*,*,252,10,*,*,*,*,*,*,*,*,*,*
78596,12/01/2021,220,16,10,*,*,*,15,15,4,2040,246,*,*,252,11,*,*,*,*,*,*,*,*,*,*
78852,10/01/2021,287,9,*,*,*,*,*,*,4,2123,275,*,*,230,69,*,*,*,*,*,*,*,*,*,*
78852,11/01/2021,278,8,*,*,*,*,*,*,4,2133,267,*,*,220,70,*,*,*,*,*,*,*,*,*,*
78852,12/01/2021,269,8,*,*,*,*,*,*,4,2155,261,*,*,215,68,*,*,*,*,*,*,*,*,*,*
79108,10/01/2021,40,*,*,*,*,*,9,9,3,1978,44,*,*,46,*,*,*,*,*,*,*,*,*,*,10
79108,11/01/2021,38,*,*,*,*,*,11,11,3,1952,44,*,*,47,*,*,*,*,*,*,*,*,*,*,9
79108,12/01/2021,35,*,*,*,*,*,13,13,3,1776,46,*,*,46,*,*,*,*,*,*,*,*,*,*,11
79364,10/01/2021,18,*,*,*,*,*,*,*,3,1881,22,*,*,25,*,*,*,*,*,*,*,*,*,*,*
79364,11/01/2021,17,*,*,*,*,*,*,*,3,1912,21,*,*,24,*,*,*,*,*,*,*,*,*,*,*
79364,12/01/2021,16,*,*,*,*,*,*,*,3,1957,20,*,*,23,*,*,*,*,*,*,*,*,*,*,*
75013,10/01/2021,21,*,*,*,*,*,*,*,3,2532,24,*,*,20,*,*,*,*,*,*,*,*,*,*,5
75013,11/01/2021,22,*,*,*,*,*,*,*,3,2637,25,*,*,21,*,*,*,*,*,*,*,*,*,*,5
75013,12/01/2021,22,*,*,*,*,*,*,*,3,2715,25,*,*,21,*,*,*,*,*,*,*,*,*,*,5
76549,10/01/2021,220,29,9,13,*,*,13,13,3,1905,271,10,*,265,7,*,*,*,*,*,*,*,*,*,16
76549,11/01/2021,220,27,8,15,*,*,16,16,3,1913,271,9,*,264,6,*,*,*,*,*,*,*,*,*,19
76549,12/01/2021,215,31,9,14,*,*,22,22,3,1852,276,8,*,268,6,*,*,*,*,*,*,*,*,*,20
77061,10/01/2021,35,*,*,*,*,*,*,*,3,1836,39,*,*,39,*,*,*,*,*,*,*,*,*,*,*
77061,11/01/2021,38,*,*,*,*,*,*,*,3,1842,42,*,*,41,*,*,*,*,*,*,*,*,*,*,*
77061,12/01/2021,43,*,*,*,*,*,*,*,3,1784,47,*,*,46,*,*,*,*,*,*,*,*,*,*,*
77573,10/01/2021,77,13,12,8,*,*,*,*,3,1851,103,*,*,108,*,*,*,*,*,*,*,*,*,*,*
77573,11/01/2021,80,13,12,7,*,*,*,*,3,1824,109,*,*,112,*,*,*,*,*,*,*,*,*,*,*
77573,12/01/2021,81,13,12,7,*,*,*,*,3,1853,110,*,*,113,*,*,*,*,*,*,*,*,*,*,*
78341,10/01/2021,*,*,*,*,*,*,*,*,3,815,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78341,11/01/2021,*,*,*,*,*,*,*,*,3,815,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78341,12/01/2021,*,*,*,*,*,*,*,*,3,815,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,10/01/2021,*,*,*,*,*,*,*,*,2,483,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,11/01/2021,*,*,*,*,*,*,*,*,2,483,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,12/01/2021,*,*,*,*,*,*,*,*,3,483,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78853,10/01/2021,61,*,*,*,*,*,*,*,4,2045,56,*,*,43,19,*,*,*,*,*,*,*,*,*,*
78853,11/01/2021,57,*,*,*,*,*,*,*,4,2046,52,*,*,40,18,*,*,*,*,*,*,*,*,*,*
78853,12/01/2021,55,*,*,*,*,*,*,*,4,2019,50,*,*,39,17,*,*,*,*,*,*,*,*,*,*
79109,10/01/2021,143,5,12,8,*,*,19,19,3,1917,168,*,*,142,*,*,*,*,*,*,*,*,*,*,43
79109,11/01/2021,146,5,11,7,*,*,27,27,3,1937,175,*,*,151,*,*,*,*,*,*,*,*,*,*,43
79109,12/01/2021,149,*,10,*,*,*,28,28,3,2026,173,*,*,153,*,*,*,*,*,*,*,*,*,*,39
16133,10/01/2021,*,*,*,*,*,*,*,*,2,3125,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
16133,11/01/2021,*,*,*,*,*,*,*,*,2,3125,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
16133,12/01/2021,*,*,*,*,*,*,*,*,2,3125,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,10/01/2021,*,*,*,*,*,*,*,*,2,3291,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,11/01/2021,*,*,*,*,*,*,*,*,2,3291,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,12/01/2021,*,*,*,*,*,*,*,*,2,3291,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,10/01/2021,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,11/01/2021,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,12/01/2021,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76550,10/01/2021,*,*,*,*,*,*,*,*,2,1684,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76550,11/01/2021,*,*,*,*,*,*,*,*,2,1684,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76550,12/01/2021,*,*,*,*,*,*,*,*,2,1203,7,*,*,5,*,*,*,*,*,*,*,*,*,*,*
77062,10/01/2021,27,*,*,*,*,*,*,*,3,1786,33,*,*,33,*,*,*,*,*,*,*,*,*,*,*
77062,11/01/2021,26,*,*,*,*,*,*,*,3,1722,33,*,*,34,*,*,*,*,*,*,*,*,*,*,*
77062,12/01/2021,27,*,*,*,*,*,*,*,3,1683,35,*,*,36,*,*,*,*,*,*,*,*,*,*,*
77318,10/01/2021,23,*,*,5,*,*,*,*,3,1653,29,*,*,31,*,*,*,*,*,*,*,*,*,*,*
77318,11/01/2021,23,*,*,*,*,*,*,*,3,1649,27,*,*,28,*,*,*,*,*,*,*,*,*,*,*
77318,12/01/2021,26,*,*,6,*,*,*,*,3,1646,31,*,*,32,*,*,*,*,*,*,*,*,*,*,*
77574,10/01/2021,*,*,*,*,*,*,*,*,3,2955,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77574,11/01/2021,*,*,*,*,*,*,*,*,3,2955,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77574,12/01/2021,*,*,*,*,*,*,*,*,3,2955,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,10/01/2021,5,*,*,*,*,*,*,*,3,2118,6,*,*,6,*,*,*,*,*,*,*,*,*,*,*
77830,11/01/2021,5,*,*,*,*,*,*,*,3,2118,6,*,*,6,*,*,*,*,*,*,*,*,*,*,*
77830,12/01/2021,*,*,*,*,*,*,*,*,2,1677,5,*,*,5,*,*,*,*,*,*,*,*,*,*,*
78598,10/01/2021,*,*,*,*,*,*,*,*,2,2314,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78598,11/01/2021,*,*,*,*,*,*,*,*,2,2314,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78598,12/01/2021,*,*,*,*,*,*,*,*,2,2314,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79110,10/01/2021,116,7,10,*,*,*,14,14,3,2227,126,*,*,121,*,*,*,*,*,*,*,*,*,*,28
79110,11/01/2021,117,8,8,*,*,*,19,19,3,2186,130,*,*,127,*,*,*,*,*,*,*,*,*,*,27
79110,12/01/2021,116,8,7,*,*,*,20,20,3,2161,130,*,*,125,*,*,*,*,*,*,*,*,*,*,28
75015,10/01/2021,*,*,*,*,*,*,*,*,5,2848,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75015,11/01/2021,*,*,*,*,*,*,*,*,5,2848,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75015,12/01/2021,*,*,*,*,*,*,*,*,5,2848,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75271,10/01/2021,*,*,*,*,*,*,*,*,4,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75271,11/01/2021,*,*,*,*,*,*,*,*,4,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75271,12/01/2021,*,*,*,*,*,*,*,*,4,785,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75783,10/01/2021,13,*,*,*,*,*,*,*,3,2030,16,*,*,17,*,*,*,*,*,*,*,*,*,*,*
75783,11/01/2021,14,*,*,*,*,*,*,*,3,1904,18,*,*,19,*,*,*,*,*,*,*,*,*,*,*
75783,12/01/2021,13,*,*,*,*,*,*,*,3,1988,16,*,*,17,*,*,*,*,*,*,*,*,*,*,*
76039,10/01/2021,61,*,*,*,*,*,*,*,3,2405,71,6,*,70,*,*,*,*,*,*,*,*,*,*,*
76039,11/01/2021,61,*,*,*,*,*,*,*,3,2492,72,6,*,71,*,*,*,*,*,*,*,*,*,*,*
76039,12/01/2021,61,*,*,*,*,*,*,*,3,2499,73,7,*,73,*,*,*,*,*,*,*,*,*,*,*
77063,10/01/2021,87,6,6,*,*,*,*,*,3,1776,100,*,*,99,5,*,*,*,*,*,*,*,*,*,*
77063,11/01/2021,87,6,6,*,*,*,*,*,3,1768,102,*,*,102,5,*,*,*,*,*,*,*,*,*,*
77063,12/01/2021,86,6,6,5,*,*,*,*,3,1711,103,*,*,103,*,*,*,*,*,*,*,*,*,*,*
77319,10/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77319,11/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77319,12/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77575,10/01/2021,13,*,*,*,*,*,*,*,3,1785,19,*,*,19,*,*,*,*,*,*,*,*,*,*,*
77575,11/01/2021,13,*,*,*,*,*,*,*,3,1792,19,*,*,19,*,*,*,*,*,*,*,*,*,*,*
77575,12/01/2021,13,*,*,*,*,*,*,*,3,1792,19,*,*,19,*,*,*,*,*,*,*,*,*,*,*
77831,10/01/2021,*,*,*,*,*,*,*,*,3,1190,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77831,11/01/2021,*,*,*,*,*,*,*,*,3,1190,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77831,12/01/2021,*,*,*,*,*,*,*,*,3,1580,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78343,10/01/2021,9,*,*,*,*,*,*,*,4,2346,9,*,*,10,*,*,*,*,*,*,*,*,*,*,*
78343,11/01/2021,9,*,*,*,*,*,*,*,4,2142,9,*,*,9,*,*,*,*,*,*,*,*,*,*,*
78343,12/01/2021,9,*,*,*,*,*,*,*,4,2185,9,*,*,9,*,*,*,*,*,*,*,*,*,*,*
78599,10/01/2021,165,7,6,*,*,*,*,*,4,2083,160,*,*,175,9,*,*,*,*,*,*,*,*,*,*
78599,11/01/2021,164,7,6,*,*,*,*,*,4,2117,160,*,*,175,10,*,*,*,*,*,*,*,*,*,*
78599,12/01/2021,160,7,6,*,*,*,6,6,4,2180,156,*,*,172,9,*,*,*,*,*,*,*,*,*,*
79111,10/01/2021,13,*,*,*,*,*,*,*,3,1827,16,*,*,12,*,*,*,*,*,*,*,*,*,*,*
79111,11/01/2021,12,*,*,*,*,*,*,*,3,1772,15,*,*,12,*,*,*,*,*,*,*,*,*,*,*
79111,12/01/2021,12,*,*,*,*,*,*,*,3,1778,15,*,*,12,*,*,*,*,*,*,*,*,*,*,*
79367,10/01/2021,*,*,*,*,*,*,*,*,5,4220,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79367,11/01/2021,*,*,*,*,*,*,*,*,5,4220,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79367,12/01/2021,*,*,*,*,*,*,*,*,5,4220,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,10/01/2021,*,*,*,*,*,*,*,*,3,1985,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,11/01/2021,*,*,*,*,*,*,*,*,3,2246,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,12/01/2021,*,*,*,*,*,*,*,*,3,2172,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76040,10/01/2021,76,*,5,*,*,*,*,*,3,2438,83,*,*,85,*,*,*,*,*,*,*,*,*,*,*
76040,11/01/2021,76,*,*,*,*,*,*,*,3,2399,83,*,*,84,*,*,*,*,*,*,*,*,*,*,*
76040,12/01/2021,74,*,*,*,*,*,*,*,3,2416,82,*,*,83,*,*,*,*,*,*,*,*,*,*,*
77064,10/01/2021,95,8,6,*,*,*,*,*,3,2138,112,5,*,110,*,*,*,*,*,*,*,*,*,*,*
77064,11/01/2021,97,9,5,*,*,*,*,*,3,2168,115,5,*,115,*,*,*,*,*,*,*,*,*,*,*
77064,12/01/2021,95,9,5,*,*,*,*,*,3,2140,116,*,*,116,*,*,*,*,*,*,*,*,*,*,*
77320,10/01/2021,52,*,*,5,*,*,*,*,3,2162,58,*,*,58,*,*,*,*,*,*,*,*,*,*,*
77320,11/01/2021,52,*,*,5,*,*,*,*,3,2131,59,*,*,59,*,*,*,*,*,*,*,*,*,*,*
