ZIPCode,Reporting_Date,ChildEthnicityHispLatino,ChildRaceAmIndAlaNat,ChildRaceAsian,ChildRaceBlackAfriAmer,ChildRaceHawaiiPacific,ChildRaceWhite,ChildRaceMult,ChildMale,ChildFemale,ChildDisability,ChildAgeInfantToddler,ChildAgePrek,ChildAgeSchAge
78594,07/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78594,08/01/2023,8,*,*,*,*,8,*,*,6,*,*,5,*
78594,09/01/2023,6,*,*,*,*,6,*,*,*,*,*,*,*
78850,07/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78850,08/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78850,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
79106,07/01/2023,115,*,*,60,*,121,6,116,119,7,63,90,82
79106,08/01/2023,119,*,*,61,*,124,6,112,120,9,60,88,84
79106,09/01/2023,106,*,*,57,*,108,5,103,102,10,58,76,71
76035,07/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76035,08/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76035,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77059,07/01/2023,12,*,*,*,*,15,*,7,13,*,*,9,8
77059,08/01/2023,13,*,*,*,*,16,*,7,14,*,*,9,8
77059,09/01/2023,8,*,*,*,*,9,*,6,11,*,5,5,7
77571,07/01/2023,66,*,*,22,*,109,*,85,76,7,36,65,61
77571,08/01/2023,76,*,*,22,*,115,*,90,81,9,41,65,66
77571,09/01/2023,73,*,*,22,*,108,*,91,71,9,42,60,61
78339,07/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78339,08/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78339,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78595,07/01/2023,59,*,*,*,*,59,*,31,28,*,14,15,30
78595,08/01/2023,64,*,*,*,*,64,*,35,29,*,18,14,32
78595,09/01/2023,62,*,*,*,*,62,*,33,29,*,17,13,32
79107,07/01/2023,214,*,5,101,*,112,6,180,143,5,113,124,86
79107,08/01/2023,229,*,5,110,*,115,7,191,156,6,120,131,96
79107,09/01/2023,210,*,5,97,*,109,8,174,147,5,119,111,91
79363,07/01/2023,5,*,*,*,*,13,*,11,5,*,8,7,*
79363,08/01/2023,5,*,*,*,*,13,*,12,5,*,8,8,*
79363,09/01/2023,*,*,*,*,*,11,*,12,*,*,8,7,*
76036,07/01/2023,17,*,*,90,*,30,*,106,89,*,70,70,58
76036,08/01/2023,19,*,*,95,*,33,*,110,96,*,69,73,67
76036,09/01/2023,15,*,*,86,*,32,*,99,91,*,67,66,60
76548,07/01/2023,75,*,*,110,*,63,25,128,104,*,65,97,70
76548,08/01/2023,78,5,*,115,*,66,24,126,110,*,64,100,72
76548,09/01/2023,70,5,*,109,*,64,26,123,105,*,67,93,68
77060,07/01/2023,76,*,*,133,*,66,*,121,123,9,73,85,98
77060,08/01/2023,77,*,*,142,*,74,*,126,128,11,73,93,97
77060,09/01/2023,72,*,*,138,*,69,*,121,121,10,77,86,89
77316,07/01/2023,16,*,*,9,*,48,*,31,38,*,20,24,27
77316,08/01/2023,17,*,*,9,*,47,*,29,36,*,19,25,23
77316,09/01/2023,15,*,*,9,*,42,*,26,33,*,18,22,20
78340,07/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78340,08/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78340,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78596,07/01/2023,475,*,*,5,*,478,*,250,236,12,123,167,196
78596,08/01/2023,484,*,*,5,*,488,*,256,239,12,125,172,198
78596,09/01/2023,467,*,*,5,*,468,*,247,229,12,123,165,188
78852,07/01/2023,465,*,*,*,*,469,*,237,233,*,97,130,243
78852,08/01/2023,450,*,*,*,*,455,*,230,225,*,89,130,236
78852,09/01/2023,430,*,*,*,*,435,*,223,212,*,82,122,231
79108,07/01/2023,39,*,*,10,*,67,*,53,39,*,36,33,23
79108,08/01/2023,40,*,*,10,*,70,*,56,39,*,35,33,27
79108,09/01/2023,38,*,*,9,*,60,*,47,35,*,32,30,20
79364,07/01/2023,28,*,*,*,*,39,*,27,17,*,15,20,10
79364,08/01/2023,28,*,*,*,*,40,*,28,18,*,16,20,11
79364,09/01/2023,27,*,*,5,*,39,*,28,18,*,18,17,11
75013,07/01/2023,10,*,*,28,*,16,*,25,31,*,19,18,19
75013,08/01/2023,10,*,*,31,*,17,*,26,34,*,19,20,21
75013,09/01/2023,10,*,*,31,*,14,*,24,33,*,18,20,19
76293,07/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76549,07/01/2023,164,11,*,489,9,121,70,390,408,17,270,275,256
76549,08/01/2023,180,15,*,509,7,124,76,415,429,20,278,287,282
76549,09/01/2023,178,15,*,492,6,117,71,396,414,19,270,268,275
77061,07/01/2023,21,*,*,51,*,14,*,47,43,*,22,34,35
77061,08/01/2023,24,*,*,60,*,17,*,52,46,*,26,35,38
77061,09/01/2023,23,*,*,57,*,16,*,50,43,*,26,34,34
77573,07/01/2023,69,*,*,79,*,111,10,129,131,11,76,112,88
77573,08/01/2023,66,*,*,76,*,110,10,127,126,11,75,104,88
77573,09/01/2023,66,*,*,72,*,108,11,119,123,13,71,102,79
78341,07/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78341,08/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,07/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,08/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78853,07/01/2023,153,*,*,*,*,157,*,83,75,*,33,41,84
78853,08/01/2023,150,*,*,*,*,154,*,84,71,*,29,42,84
78853,09/01/2023,145,*,*,*,*,149,*,79,71,*,28,38,84
79109,07/01/2023,128,*,*,56,*,165,*,145,128,*,82,133,58
79109,08/01/2023,128,*,6,53,*,163,*,140,126,*,81,126,59
79109,09/01/2023,108,*,6,48,*,141,*,122,114,*,82,105,49
79621,07/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
79621,08/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
79621,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,07/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,08/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,08/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76550,07/01/2023,6,*,*,*,*,*,6,8,*,*,8,*,*
76550,08/01/2023,6,*,*,*,*,5,*,9,*,*,7,*,*
76550,09/01/2023,5,*,*,*,*,*,*,8,*,*,7,*,*
77062,07/01/2023,30,*,*,18,*,46,*,38,30,*,18,22,30
77062,08/01/2023,32,*,*,18,*,48,*,39,32,*,18,23,31
77062,09/01/2023,26,*,*,18,*,43,*,37,29,*,14,25,27
77318,07/01/2023,16,*,*,17,*,42,*,41,40,*,19,40,24
77318,08/01/2023,16,*,*,20,*,46,*,43,43,*,24,40,24
77318,09/01/2023,17,*,*,21,*,47,*,41,43,*,28,36,23
77830,07/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,08/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78342,07/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78342,08/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78342,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
79110,07/01/2023,115,*,*,27,*,133,*,133,105,*,68,101,69
79110,08/01/2023,114,*,*,25,*,133,*,132,103,*,62,104,69
79110,09/01/2023,107,*,*,32,*,127,*,124,96,*,69,87,64
79366,07/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75783,07/01/2023,*,*,*,*,*,37,*,20,19,*,13,18,8
75783,08/01/2023,*,*,*,*,*,36,*,23,17,*,14,19,7
75783,09/01/2023,*,*,*,*,*,34,*,21,17,*,13,14,11
76039,07/01/2023,18,*,*,46,*,25,*,83,78,*,50,58,55
76039,08/01/2023,20,*,*,48,*,29,*,90,80,*,48,63,61
76039,09/01/2023,20,*,*,47,*,28,*,82,75,*,44,58,57
76551,07/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76551,08/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76551,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77063,07/01/2023,34,*,*,94,*,33,*,77,83,9,46,59,62
77063,08/01/2023,35,*,*,94,*,37,*,75,82,9,43,58,63
77063,09/01/2023,36,*,*,87,*,38,5,77,82,9,43,58,62
77575,07/01/2023,*,*,*,14,*,5,*,12,10,*,7,11,5
77575,08/01/2023,*,*,*,14,*,5,*,12,10,*,6,9,8
77575,09/01/2023,*,*,*,15,*,5,*,12,10,*,6,9,8
77831,07/01/2023,*,*,*,*,*,*,*,8,*,*,*,*,*
77831,08/01/2023,*,*,*,*,*,*,*,8,*,*,5,*,*
77831,09/01/2023,*,*,*,*,*,*,*,6,*,*,5,*,*
78343,07/01/2023,20,*,*,*,*,20,*,15,13,*,14,10,*
78343,08/01/2023,20,*,*,*,*,19,*,16,12,*,14,10,*
78343,09/01/2023,19,*,*,*,*,18,*,16,11,*,13,10,*
78599,07/01/2023,405,*,*,7,*,401,*,218,195,11,93,142,178
78599,08/01/2023,438,*,*,*,*,433,*,236,208,12,104,155,185
78599,09/01/2023,436,*,*,*,*,432,*,235,208,12,95,164,184
79111,07/01/2023,7,*,*,*,*,19,*,11,10,*,9,9,*
79111,08/01/2023,6,*,*,*,*,18,*,10,10,*,9,7,*
79111,09/01/2023,*,*,*,*,*,16,*,8,10,*,10,5,*
75784,07/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,08/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76040,07/01/2023,22,*,*,75,*,27,10,114,103,*,76,91,54
76040,08/01/2023,22,*,*,74,*,25,10,115,108,*,79,88,60
76040,09/01/2023,21,*,*,71,*,21,10,107,105,5,80,78,58
77064,07/01/2023,65,*,*,100,*,60,*,105,99,8,64,74,75
77064,08/01/2023,71,*,*,105,*,65,*,107,108,9,64,81,79
77064,09/01/2023,68,*,5,100,*,63,*,100,106,9,65,73,77
77320,07/01/2023,29,*,*,52,*,68,*,81,81,*,53,61,54
77320,08/01/2023,27,*,*,54,*,67,*,81,83,*,53,64,53
77320,09/01/2023,21,*,*,51,*,55,*,74,73,*,51,53,48
78344,07/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78344,08/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78344,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78600,07/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78600,08/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78600,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75785,07/01/2023,16,*,*,29,*,43,*,34,42,*,22,27,27
75785,08/01/2023,15,*,*,34,*,40,*,33,45,*,23,27,28
75785,09/01/2023,14,*,*,36,*,32,*,27,44,*,23,24,24
77065,07/01/2023,75,*,*,231,*,70,6,180,159,12,93,128,125
77065,08/01/2023,80,*,*,241,*,75,6,191,163,11,93,137,132
77065,09/01/2023,70,*,*,240,*,68,7,185,163,12,99,122,133
77577,07/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77577,08/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77577,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77833,07/01/2023,26,*,*,28,*,30,*,99,86,*,64,70,55
77833,08/01/2023,26,*,*,27,*,30,*,96,84,*,59,72,53
77833,09/01/2023,22,*,*,28,*,24,*,88,76,*,59,64,42
78601,07/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78601,08/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78601,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76554,07/01/2023,*,*,*,*,*,10,*,5,5,*,*,*,*
76554,08/01/2023,*,*,*,*,*,10,*,5,5,*,*,*,*
76554,09/01/2023,*,*,*,*,*,9,*,5,*,*,*,*,*
77066,07/01/2023,45,*,*,107,*,44,*,89,88,14,33,69,80
77066,08/01/2023,46,*,*,114,*,46,*,91,93,16,38,70,81
77066,09/01/2023,45,*,*,116,*,43,*,87,100,17,41,72,79
77578,07/01/2023,11,*,*,60,*,18,*,36,55,*,23,38,32
77578,08/01/2023,13,*,*,57,*,20,5,40,54,*,24,38,33
77578,09/01/2023,13,*,*,51,*,21,5,41,45,*,25,35,27
78090,08/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78090,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78602,07/01/2023,46,*,*,29,*,58,11,72,52,*,41,58,25
78602,08/01/2023,52,*,*,32,*,59,11,72,57,*,43,60,26
78602,09/01/2023,48,*,*,29,*,54,10,70,51,*,44,54,23
79370,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75019,07/01/2023,22,*,*,27,*,24,*,24,31,*,18,23,14
75019,08/01/2023,24,*,*,26,*,23,*,23,31,*,17,24,13
75019,09/01/2023,23,*,*,24,*,20,*,20,31,*,13,27,11
76043,07/01/2023,*,*,*,*,*,16,*,12,11,*,*,7,12
76043,08/01/2023,5,*,*,*,*,17,*,13,11,*,5,7,12
76043,09/01/2023,5,*,*,*,*,17,*,13,10,*,5,7,11
77067,07/01/2023,81,*,*,191,*,59,*,153,139,24,70,113,117
77067,08/01/2023,79,*,*,198,*,61,*,151,143,25,77,111,115
77067,09/01/2023,86,*,*,204,*,64,*,156,153,24,83,116,116
77579,07/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77579,08/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77579,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77835,07/01/2023,*,*,*,*,*,*,*,7,*,*,*,*,*
77835,08/01/2023,*,*,*,*,*,*,*,7,*,*,*,*,*
77835,09/01/2023,*,*,*,*,*,*,*,6,*,*,*,*,*
75020,07/01/2023,37,*,*,41,*,123,51,130,114,8,94,103,47
75020,08/01/2023,35,*,*,42,*,120,42,122,105,8,91,96,40
75020,09/01/2023,32,*,*,35,*,109,39,113,90,6,80,86,37
76044,07/01/2023,*,*,*,*,*,5,*,5,*,*,*,*,*
76044,08/01/2023,*,*,*,*,*,*,*,5,*,*,*,*,*
76044,09/01/2023,*,*,*,*,*,6,*,7,*,*,*,*,*
76556,07/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76556,08/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76556,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77068,07/01/2023,15,*,*,31,*,15,*,30,25,*,19,17,20
77068,08/01/2023,14,*,*,34,*,14,*,32,27,5,20,20,21
77068,09/01/2023,14,*,*,34,*,12,*,32,25,6,20,16,23
77836,07/01/2023,8,*,*,6,*,7,*,15,24,*,13,15,15
77836,08/01/2023,8,*,*,6,*,7,*,16,24,*,14,14,16
77836,09/01/2023,8,*,*,10,*,7,*,16,25,*,12,14,18
78860,07/01/2023,9,*,*,*,*,7,*,7,*,*,*,*,6
78860,08/01/2023,6,*,*,*,*,*,*,6,*,*,*,*,*
78860,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75021,07/01/2023,8,*,*,8,*,31,9,26,29,*,19,26,10
75021,08/01/2023,9,*,*,5,*,33,9,28,27,*,19,27,9
75021,09/01/2023,7,*,*,5,*,30,10,25,25,*,20,25,5
75789,07/01/2023,*,*,*,15,*,30,*,20,26,*,12,22,12
75789,08/01/2023,*,*,*,20,*,29,*,23,26,*,15,22,12
75789,09/01/2023,*,*,*,19,*,29,*,24,24,*,17,20,11
76301,07/01/2023,78,*,*,68,*,63,18,98,103,*,69,74,58
76301,08/01/2023,76,*,*,71,*,58,19,96,98,*,67,70,57
76301,09/01/2023,67,*,*,45,*,54,18,77,82,*,62,54,43
76557,07/01/2023,*,*,*,*,*,12,*,7,7,*,6,6,*
76557,08/01/2023,*,*,*,*,*,14,*,7,9,*,8,6,*
76557,09/01/2023,*,*,*,*,*,11,*,5,7,*,8,*,*
77069,07/01/2023,5,*,*,74,*,7,*,60,50,5,32,51,30
77069,08/01/2023,8,*,*,80,*,9,6,64,57,8,31,57,38
77069,09/01/2023,11,*,*,75,*,14,6,62,59,6,34,56,35
77581,07/01/2023,57,*,*,55,*,62,*,79,72,6,45,58,54
77581,08/01/2023,57,*,*,57,*,65,*,81,72,7,45,62,51
77581,09/01/2023,52,*,*,51,*,59,*,70,66,6,40,56,46
77837,07/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77837,08/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77837,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78349,07/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78349,08/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78349,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78605,07/01/2023,11,*,*,*,*,15,*,12,12,*,8,7,9
78605,08/01/2023,11,*,*,*,*,15,*,12,12,*,7,8,9
78605,09/01/2023,10,*,*,*,*,14,*,12,11,*,6,8,9
78861,07/01/2023,99,*,*,*,*,105,*,48,59,*,36,39,32
78861,08/01/2023,100,*,*,*,*,106,*,49,59,*,35,39,34
78861,09/01/2023,97,*,*,*,*,103,*,47,58,*,35,37,33
79373,07/01/2023,*,*,*,9,*,*,*,*,7,*,*,*,7
79373,08/01/2023,*,*,*,9,*,*,*,*,7,*,*,*,7
79373,09/01/2023,*,*,*,8,*,*,*,*,6,*,*,*,6
75022,07/01/2023,*,*,*,*,*,*,*,*,5,*,*,*,5
75022,08/01/2023,*,*,*,*,*,*,*,*,6,*,*,*,5
75022,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75790,07/01/2023,6,*,*,*,*,22,*,14,11,*,7,14,*
75790,08/01/2023,6,*,*,*,*,27,*,15,15,*,9,15,6
75790,09/01/2023,7,*,*,*,*,27,*,15,17,*,11,15,6
76302,07/01/2023,68,*,*,43,*,79,12,90,77,*,67,64,37
76302,08/01/2023,72,*,*,46,*,83,13,95,81,*,68,65,44
76302,09/01/2023,65,*,*,39,*,72,11,82,68,*,62,50,39
77070,07/01/2023,69,*,*,228,*,83,5,187,186,15,102,147,132
77070,08/01/2023,76,*,*,230,*,95,5,193,191,18,104,152,135
77070,09/01/2023,72,*,*,232,*,88,*,192,186,20,108,145,131
78606,07/01/2023,5,*,*,*,*,8,*,*,6,*,*,6,*
78606,08/01/2023,*,*,*,*,*,8,*,*,6,*,*,6,*
78606,09/01/2023,*,*,*,*,*,8,*,*,6,*,*,6,*
79118,07/01/2023,95,*,*,24,*,104,*,83,87,*,66,67,37
79118,08/01/2023,91,*,*,23,*,103,*,80,84,*,64,63,37
79118,09/01/2023,75,*,*,15,*,98,*,72,73,*,70,54,21
79374,08/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
79374,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75023,07/01/2023,20,*,*,53,*,27,9,45,58,*,26,38,40
75023,08/01/2023,23,*,*,50,*,28,10,42,59,*,28,36,38
75023,09/01/2023,22,*,*,50,*,28,6,40,60,*,30,32,38
75791,07/01/2023,13,*,*,21,*,47,*,33,38,*,18,32,21
75791,08/01/2023,12,*,*,18,*,49,*,32,38,*,19,33,18
75791,09/01/2023,13,*,*,19,*,42,*,30,34,*,20,25,19
76559,07/01/2023,15,*,*,27,*,15,*,31,24,*,15,20,20
76559,08/01/2023,16,*,*,28,*,16,*,32,25,*,13,22,22
76559,09/01/2023,13,*,*,27,*,15,*,30,23,*,12,22,19
77071,07/01/2023,24,*,5,151,*,22,*,104,101,16,45,76,90
77071,08/01/2023,23,*,5,159,*,21,*,109,105,14,49,80,91
77071,09/01/2023,23,*,5,161,*,22,5,115,105,14,55,76,95
77327,07/01/2023,26,*,*,36,*,35,*,42,38,5,18,31,32
77327,08/01/2023,26,*,*,30,*,35,*,40,34,5,17,31,27
77327,09/01/2023,25,*,*,30,*,34,*,39,33,5,16,30,27
77583,07/01/2023,43,*,*,173,*,50,5,146,131,9,78,107,95
77583,08/01/2023,41,*,*,173,*,49,*,141,131,8,72,110,94
77583,09/01/2023,40,*,*,158,*,49,*,132,127,6,74,108,83
78351,07/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78351,08/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78351,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
79119,07/01/2023,21,*,*,6,*,47,*,31,31,*,18,28,16
79119,08/01/2023,22,*,*,7,*,48,*,33,31,*,20,28,16
79119,09/01/2023,21,*,*,8,*,33,*,26,25,*,23,22,6
75024,07/01/2023,*,*,*,16,*,*,*,15,12,*,8,11,8
75024,08/01/2023,*,*,*,17,*,*,*,15,13,*,8,12,8
75024,09/01/2023,*,*,*,16,*,*,*,15,11,*,8,11,7
75792,07/01/2023,*,*,*,6,*,11,*,11,5,*,7,7,*
75792,08/01/2023,*,*,*,6,*,11,*,11,5,*,7,7,*
75792,09/01/2023,*,*,*,5,*,9,*,9,*,*,7,*,*
76048,07/01/2023,16,*,*,*,*,54,*,42,29,*,22,24,25
76048,08/01/2023,16,*,*,*,*,55,*,43,29,*,22,25,25
76048,09/01/2023,12,*,*,5,*,49,*,41,26,*,20,25,22
77072,07/01/2023,75,*,7,137,*,65,*,118,127,12,56,88,104
77072,08/01/2023,75,*,7,138,*,63,*,121,124,12,57,92,99
77072,09/01/2023,79,*,7,134,*,69,*,123,122,13,61,91,97
77328,07/01/2023,12,*,*,8,*,28,*,15,27,*,12,17,13
77328,08/01/2023,12,*,*,8,*,28,*,15,28,*,11,19,13
77328,09/01/2023,12,*,*,10,*,26,*,16,26,*,11,16,15
77584,07/01/2023,56,*,*,144,*,66,*,121,130,11,73,97,92
77584,08/01/2023,55,*,*,153,*,67,*,126,135,15,74,103,94
77584,09/01/2023,52,*,*,151,*,60,*,123,130,15,76,95,92
77840,07/01/2023,33,*,*,63,*,43,*,156,139,*,137,106,60
77840,08/01/2023,32,*,*,65,*,40,*,155,135,*,132,107,61
77840,09/01/2023,33,*,*,62,*,36,*,142,128,*,127,97,56
79120,09/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75025,07/01/2023,8,*,*,37,*,18,6,34,33,*,23,26,18
75025,08/01/2023,8,*,*,45,*,20,6,39,35,*,24,26,24
