ZIPCode,ReportingDate,ReasonCC_Emp,ReasonCC_Ed,ReasonCC_EmpEd,ReasonCC_PS,ReasonCC_FedEmEmp,ReasonCC_FedEmEd,ReasonCC_FedEmEmpEd,ReasonCC_FedEmPS,AvgFamilySize,AvgMonthlyIncome,SingleParent,FamilyHomeless,FamilyMilitary,PrimLang_1,PrimLang_2,PrimLang_3,PrimLang_4,PrimLang_5,PrimLang_6,PrimLang_7,PrimLang_8,PrimLang_9,PrimLang_10,PrimLang_11,PrimLang_12
77864,02/01/2022,7,*,*,*,*,*,6,6,4,1020,12,*,*,12,*,*,*,*,*,*,*,*,*,*,*
77864,03/01/2022,8,*,*,*,*,*,6,6,4,1131,13,*,*,13,*,*,*,*,*,*,*,*,*,*,*
79656,01/01/2022,*,*,*,*,*,*,*,*,2,1723,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79656,02/01/2022,*,*,*,*,*,*,*,*,2,1723,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79912,01/01/2022,142,6,15,*,*,*,20,20,3,1708,169,*,*,142,43,*,*,*,*,*,*,*,*,*,*
79912,02/01/2022,141,6,15,*,*,*,27,27,3,1720,175,*,*,146,44,*,*,*,*,*,*,*,*,*,*
79912,03/01/2022,144,6,14,*,*,*,37,37,3,1662,185,*,*,153,49,*,*,*,*,*,*,*,*,*,*
75561,01/01/2022,21,*,*,*,*,*,*,*,3,2335,21,*,*,24,*,*,*,*,*,*,*,*,*,*,*
75561,02/01/2022,20,*,*,*,*,*,*,*,3,2344,21,*,*,24,*,*,*,*,*,*,*,*,*,*,*
75561,03/01/2022,20,*,*,*,*,*,*,*,3,2521,20,*,*,24,*,*,*,*,*,*,*,*,*,*,*
76073,01/01/2022,*,*,*,*,*,*,*,*,4,2553,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76073,02/01/2022,*,*,*,*,*,*,*,*,4,2553,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76073,03/01/2022,*,*,*,*,*,*,*,*,4,2553,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77865,01/01/2022,*,*,*,*,*,*,*,*,4,2564,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77865,02/01/2022,*,*,*,*,*,*,*,*,4,2564,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77865,03/01/2022,*,*,*,*,*,*,*,*,4,2388,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78121,01/01/2022,15,*,*,*,*,*,*,*,3,1553,21,*,*,22,*,*,*,*,*,*,*,*,*,*,*
78121,02/01/2022,15,*,*,*,*,*,5,5,3,1485,23,*,*,24,*,*,*,*,*,*,*,*,*,*,*
78121,03/01/2022,15,*,*,*,*,*,5,5,3,1479,23,*,*,24,*,*,*,*,*,*,*,*,*,*,*
78377,01/01/2022,*,*,*,*,*,*,*,*,4,2644,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78377,02/01/2022,*,*,*,*,*,*,*,*,4,2671,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78377,03/01/2022,*,*,*,*,*,*,*,*,4,2671,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78633,01/01/2022,5,*,*,*,*,*,*,*,2,2045,6,*,*,6,*,*,*,*,*,*,*,*,*,*,*
78633,02/01/2022,5,*,*,*,*,*,*,*,2,2041,6,*,*,6,*,*,*,*,*,*,*,*,*,*,*
78633,03/01/2022,5,*,*,*,*,*,*,*,2,2041,6,*,*,6,*,*,*,*,*,*,*,*,*,*,*
79401,01/01/2022,8,*,*,*,*,*,*,*,3,1118,15,*,*,16,*,*,*,*,*,*,*,*,*,*,*
79401,02/01/2022,8,*,*,*,*,*,*,*,3,1438,15,*,*,16,*,*,*,*,*,*,*,*,*,*,*
79401,03/01/2022,9,*,*,*,*,*,*,*,3,1334,17,*,*,18,*,*,*,*,*,*,*,*,*,*,*
79913,03/01/2022,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
85801,01/01/2022,*,*,*,*,*,*,*,*,3,1514,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
85801,02/01/2022,*,*,*,*,*,*,*,*,3,1514,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
85801,03/01/2022,*,*,*,*,*,*,*,*,3,1514,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75050,01/01/2022,92,*,*,*,*,*,5,5,3,2301,99,*,*,102,*,*,*,*,*,*,*,*,*,*,*
75050,02/01/2022,93,*,*,*,*,*,6,6,3,2273,104,5,*,106,*,*,*,*,*,*,*,*,*,*,*
75050,03/01/2022,94,*,5,*,*,*,10,10,3,2226,110,5,*,113,*,*,*,*,*,*,*,*,*,*,*
77098,01/01/2022,*,*,*,*,*,*,*,*,3,2409,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77098,02/01/2022,*,*,*,*,*,*,*,*,3,2409,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77098,03/01/2022,*,*,*,*,*,*,*,*,3,2409,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77354,01/01/2022,41,*,*,*,*,*,*,*,3,2097,43,*,*,46,*,*,*,*,*,*,*,*,*,*,*
77354,02/01/2022,37,*,*,*,*,*,*,*,3,2080,42,*,*,44,*,*,*,*,*,*,*,*,*,*,*
77354,03/01/2022,37,*,*,*,*,*,5,5,3,1960,45,*,*,46,*,*,*,*,*,*,*,*,*,*,*
78634,01/01/2022,44,*,*,*,*,*,10,10,3,2516,59,*,*,58,*,*,*,*,*,*,*,*,*,*,*
78634,02/01/2022,43,*,*,*,*,*,10,10,3,2466,59,*,*,58,*,*,*,*,*,*,*,*,*,*,*
78634,03/01/2022,44,*,*,*,*,*,11,11,3,2405,61,*,*,59,*,*,*,*,*,*,*,*,*,*,*
75051,01/01/2022,78,11,*,5,*,*,*,*,3,2107,96,*,*,98,*,*,*,*,*,*,*,*,*,*,*
75051,02/01/2022,76,11,*,5,*,*,*,*,3,2174,94,*,*,97,*,*,*,*,*,*,*,*,*,*,*
75051,03/01/2022,78,12,*,*,*,*,*,*,3,2112,98,*,*,101,*,*,*,*,*,*,*,*,*,*,*
75563,01/01/2022,*,*,*,*,*,*,*,*,3,971,7,*,*,6,*,*,*,*,*,*,*,*,*,*,*
75563,02/01/2022,*,*,*,*,*,*,*,*,3,971,7,*,*,6,*,*,*,*,*,*,*,*,*,*,*
75563,03/01/2022,*,*,*,*,*,*,*,*,3,1040,7,*,*,6,*,*,*,*,*,*,*,*,*,*,*
77099,01/01/2022,116,9,8,7,*,*,5,5,3,1922,139,*,*,139,7,*,*,*,*,*,*,*,*,*,*
77099,02/01/2022,122,8,9,7,*,*,5,5,3,1944,144,*,*,142,8,*,*,*,*,*,*,*,*,*,*
77099,03/01/2022,120,7,9,8,*,*,10,10,3,1882,150,*,*,147,8,*,*,*,*,*,*,*,*,*,*
77355,01/01/2022,26,*,*,*,*,*,*,*,4,2208,29,*,*,30,*,*,*,*,*,*,*,*,*,*,*
77355,02/01/2022,25,*,*,*,*,*,*,*,4,2213,28,*,*,29,*,*,*,*,*,*,*,*,*,*,*
77355,03/01/2022,21,*,*,*,*,*,*,*,3,2235,26,*,*,27,*,*,*,*,*,*,*,*,*,*,*
77611,01/01/2022,15,*,*,*,*,*,*,*,3,2094,15,*,*,17,*,*,*,*,*,*,*,*,*,*,*
77611,02/01/2022,15,*,*,*,*,*,*,*,3,2094,15,*,*,17,*,*,*,*,*,*,*,*,*,*,*
77611,03/01/2022,15,*,*,*,*,*,*,*,3,1751,19,*,*,20,*,*,*,*,*,*,*,*,*,*,*
78123,01/01/2022,*,*,*,*,*,*,*,*,2,1104,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78123,02/01/2022,*,*,*,*,*,*,*,*,2,1380,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78123,03/01/2022,*,*,*,*,*,*,*,*,2,1881,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78379,01/01/2022,*,*,*,*,*,*,*,*,8,5216,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78379,02/01/2022,*,*,*,*,*,*,*,*,8,5216,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78379,03/01/2022,*,*,*,*,*,*,*,*,8,5216,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79403,01/01/2022,46,*,*,16,*,*,29,29,3,1378,85,*,*,92,*,*,*,*,*,*,*,*,*,*,5
79403,02/01/2022,50,*,*,16,*,*,34,34,3,1413,94,*,*,100,*,*,*,*,*,*,*,*,*,*,6
79403,03/01/2022,52,*,5,16,*,*,35,35,3,1448,96,*,*,104,*,*,*,*,*,*,*,*,*,*,6
79915,01/01/2022,165,5,10,*,*,*,10,10,3,1464,194,13,*,151,53,*,*,*,*,*,*,*,*,*,*
79915,02/01/2022,153,*,7,*,*,*,18,18,3,1389,187,14,*,145,53,*,*,*,*,*,*,*,*,*,*
79915,03/01/2022,164,5,6,*,*,*,24,24,3,1359,205,15,*,162,55,*,*,*,*,*,*,*,*,*,*
75052,01/01/2022,187,9,*,*,*,*,14,14,3,2476,206,*,*,214,*,*,*,*,*,*,*,*,*,*,*
75052,02/01/2022,190,9,*,*,*,*,15,15,3,2465,212,*,*,220,*,*,*,*,*,*,*,*,*,*,*
75052,03/01/2022,196,9,*,5,*,*,23,23,3,2357,228,5,*,236,*,*,*,*,*,*,*,*,*,*,*
76076,01/01/2022,*,*,*,*,*,*,*,*,2,3622,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76076,02/01/2022,*,*,*,*,*,*,*,*,2,3622,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76076,03/01/2022,*,*,*,*,*,*,*,*,2,3622,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76844,01/01/2022,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76844,02/01/2022,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76844,03/01/2022,*,*,*,*,*,*,*,*,4,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77356,01/01/2022,31,*,*,*,*,*,*,*,3,1943,39,*,*,39,*,*,*,*,*,*,*,*,*,*,*
77356,02/01/2022,29,*,*,*,*,*,*,*,3,1775,39,*,*,39,*,*,*,*,*,*,*,*,*,*,*
77356,03/01/2022,28,*,*,*,*,*,5,5,3,1829,38,*,*,38,*,*,*,*,*,*,*,*,*,*,*
77612,01/01/2022,*,*,*,*,*,*,*,*,3,1169,7,*,*,7,*,*,*,*,*,*,*,*,*,*,*
77612,02/01/2022,*,*,*,*,*,*,*,*,3,1347,8,*,*,8,*,*,*,*,*,*,*,*,*,*,*
77612,03/01/2022,*,*,*,*,*,*,*,*,3,1746,9,*,*,9,*,*,*,*,*,*,*,*,*,*,*
77868,01/01/2022,36,7,*,*,*,*,5,5,3,1878,46,*,*,51,*,*,*,*,*,*,*,*,*,*,*
77868,02/01/2022,34,7,*,*,*,*,6,6,3,1867,45,*,*,50,*,*,*,*,*,*,*,*,*,*,*
77868,03/01/2022,32,7,*,*,*,*,8,8,3,1750,46,*,*,51,*,*,*,*,*,*,*,*,*,*,*
78124,01/01/2022,13,*,*,*,*,*,*,*,3,3130,13,*,*,13,*,*,*,*,*,*,*,*,*,*,*
78124,02/01/2022,13,*,*,*,*,*,*,*,3,3010,13,*,*,13,*,*,*,*,*,*,*,*,*,*,*
78124,03/01/2022,13,*,*,*,*,*,*,*,3,3071,13,*,*,13,*,*,*,*,*,*,*,*,*,*,*
78380,01/01/2022,41,*,*,*,*,*,*,*,3,2133,46,*,*,46,*,*,*,*,*,*,*,*,*,*,*
78380,02/01/2022,39,*,*,*,*,*,*,*,3,2031,46,*,*,46,*,*,*,*,*,*,*,*,*,*,*
78380,03/01/2022,44,*,*,*,*,*,5,5,3,1962,50,*,*,52,*,*,*,*,*,*,*,*,*,*,*
78636,01/01/2022,7,*,*,*,*,*,*,*,3,1951,9,*,*,10,*,*,*,*,*,*,*,*,*,*,*
78636,02/01/2022,7,*,*,*,*,*,*,*,3,2176,8,*,*,9,*,*,*,*,*,*,*,*,*,*,*
78636,03/01/2022,7,*,*,*,*,*,*,*,3,2176,8,*,*,9,*,*,*,*,*,*,*,*,*,*,*
79404,01/01/2022,40,*,*,8,*,*,21,21,3,1469,63,*,*,70,*,*,*,*,*,*,*,*,*,*,*
79404,02/01/2022,38,*,*,8,*,*,24,24,3,1446,62,*,*,71,*,*,*,*,*,*,*,*,*,*,*
79404,03/01/2022,38,*,*,9,*,*,27,27,3,1327,66,*,*,74,*,*,*,*,*,*,*,*,*,*,*
79916,01/01/2022,*,*,*,*,*,*,*,*,4,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79916,02/01/2022,*,*,*,*,*,*,*,*,4,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79916,03/01/2022,*,*,*,*,*,*,*,*,4,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75053,01/01/2022,*,*,*,*,*,*,*,*,3,2771,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75053,02/01/2022,*,*,*,*,*,*,*,*,3,2771,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75053,03/01/2022,*,*,*,*,*,*,*,*,3,2771,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75565,01/01/2022,*,*,*,*,*,*,*,*,3,1379,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75565,02/01/2022,*,*,*,*,*,*,*,*,3,1379,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75565,03/01/2022,*,*,*,*,*,*,*,*,3,1379,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77357,01/01/2022,53,*,*,6,*,*,*,*,3,1955,59,*,*,62,*,*,*,*,*,*,*,*,*,*,*
77357,02/01/2022,54,*,*,6,*,*,*,*,3,1985,63,*,*,66,*,*,*,*,*,*,*,*,*,*,*
77357,03/01/2022,53,*,*,6,*,*,7,7,3,1960,64,*,*,68,*,*,*,*,*,*,*,*,*,*,*
77613,01/01/2022,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77613,02/01/2022,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77613,03/01/2022,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78381,01/01/2022,*,*,*,*,*,*,*,*,3,3439,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78381,02/01/2022,*,*,*,*,*,*,*,*,3,3439,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78381,03/01/2022,*,*,*,*,*,*,*,*,3,3439,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75054,01/01/2022,7,*,*,*,*,*,*,*,3,2242,9,*,*,10,*,*,*,*,*,*,*,*,*,*,*
75054,02/01/2022,7,*,*,*,*,*,*,*,3,1868,9,*,*,10,*,*,*,*,*,*,*,*,*,*,*
75054,03/01/2022,8,*,*,*,*,*,*,*,3,1640,8,*,*,10,*,*,*,*,*,*,*,*,*,*,*
76078,01/01/2022,7,*,*,*,*,*,*,*,4,2598,8,*,*,8,*,*,*,*,*,*,*,*,*,*,*
76078,02/01/2022,7,*,*,*,*,*,*,*,4,3115,7,*,*,8,*,*,*,*,*,*,*,*,*,*,*
76078,03/01/2022,7,*,*,*,*,*,*,*,4,3115,7,*,*,8,*,*,*,*,*,*,*,*,*,*,*
77358,01/01/2022,11,*,*,*,*,*,*,*,4,2085,11,*,*,12,*,*,*,*,*,*,*,*,*,*,*
77358,02/01/2022,11,*,*,*,*,*,*,*,4,1918,12,*,*,14,*,*,*,*,*,*,*,*,*,*,*
77358,03/01/2022,10,*,*,*,*,*,*,*,4,1873,12,*,*,14,*,*,*,*,*,*,*,*,*,*,*
78382,01/01/2022,25,*,*,*,*,*,*,*,3,1967,32,*,*,33,*,*,*,*,*,*,*,*,*,*,*
78382,02/01/2022,26,*,*,*,*,*,*,*,3,2038,33,*,*,34,*,*,*,*,*,*,*,*,*,*,*
78382,03/01/2022,28,*,*,*,*,*,*,*,3,2196,33,*,*,34,*,*,*,*,*,*,*,*,*,*,*
78638,01/01/2022,*,*,*,*,*,*,*,*,2,626,5,*,*,5,*,*,*,*,*,*,*,*,*,*,*
78638,02/01/2022,*,*,*,*,*,*,*,*,3,783,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78638,03/01/2022,*,*,*,*,*,*,*,*,3,783,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75567,01/01/2022,11,*,*,*,*,*,*,*,4,2486,9,*,*,12,*,*,*,*,*,*,*,*,*,*,*
75567,02/01/2022,11,*,*,*,*,*,*,*,4,2781,9,*,*,12,*,*,*,*,*,*,*,*,*,*,*
75567,03/01/2022,12,*,*,*,*,*,*,*,4,2810,10,*,*,13,*,*,*,*,*,*,*,*,*,*,*
77359,01/01/2022,*,*,*,*,*,*,*,*,5,3877,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77359,02/01/2022,*,*,*,*,*,*,*,*,5,4279,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77359,03/01/2022,*,*,*,*,*,*,*,*,5,4279,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77871,01/01/2022,*,*,*,*,*,*,*,*,3,1085,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77871,02/01/2022,*,*,*,*,*,*,*,*,3,814,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77871,03/01/2022,*,*,*,*,*,*,*,*,2,841,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78383,01/01/2022,*,*,*,*,*,*,*,*,3,1957,5,*,*,5,*,*,*,*,*,*,*,*,*,*,*
78383,02/01/2022,*,*,*,*,*,*,*,*,3,1855,5,*,*,5,*,*,*,*,*,*,*,*,*,*,*
78383,03/01/2022,5,*,*,*,*,*,*,*,3,1870,6,*,*,6,*,*,*,*,*,*,*,*,*,*,*
78639,01/01/2022,13,*,*,*,*,*,*,*,3,1421,17,*,*,19,*,*,*,*,*,*,*,*,*,*,*
78639,02/01/2022,12,*,*,*,*,*,6,6,3,1371,18,*,*,20,*,*,*,*,*,*,*,*,*,*,*
78639,03/01/2022,11,*,*,*,*,*,7,7,3,1293,17,*,*,20,*,*,*,*,*,*,*,*,*,*,*
79407,01/01/2022,83,*,9,9,*,*,17,17,3,1980,107,*,*,113,*,*,*,*,*,*,*,*,*,*,5
79407,02/01/2022,80,*,9,7,*,*,22,22,3,2016,108,*,*,115,*,*,*,*,*,*,*,*,*,*,*
79407,03/01/2022,84,*,10,8,*,*,24,24,3,2013,116,*,*,123,*,*,*,*,*,*,*,*,*,*,*
75056,01/01/2022,57,6,*,*,*,*,*,*,3,2455,65,*,*,55,5,*,*,*,*,*,*,*,*,*,7
75056,02/01/2022,57,6,*,*,*,*,*,*,3,2458,65,*,*,54,6,*,*,*,*,*,*,*,*,*,8
75056,03/01/2022,57,6,*,*,*,*,9,9,3,2427,73,*,*,60,6,*,*,*,*,*,*,*,*,*,10
75568,01/01/2022,*,*,*,*,*,*,*,*,3,2214,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75568,02/01/2022,*,*,*,*,*,*,*,*,3,2214,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75568,03/01/2022,*,*,*,*,*,*,*,*,3,2223,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76080,01/01/2022,*,*,*,*,*,*,*,*,4,4167,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76080,02/01/2022,*,*,*,*,*,*,*,*,4,4167,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76080,03/01/2022,*,*,*,*,*,*,*,*,4,4167,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77360,01/01/2022,12,*,*,*,*,*,5,5,3,1434,17,*,*,20,*,*,*,*,*,*,*,*,*,*,*
77360,02/01/2022,12,*,*,*,*,*,5,5,3,1434,17,*,*,20,*,*,*,*,*,*,*,*,*,*,*
77360,03/01/2022,11,*,*,*,*,*,5,5,3,1353,17,*,*,20,*,*,*,*,*,*,*,*,*,*,*
77616,01/01/2022,*,*,*,*,*,*,*,*,4,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77616,02/01/2022,*,*,*,*,*,*,*,*,4,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77872,01/01/2022,*,*,*,*,*,*,*,*,3,2527,*,*,*,5,*,*,*,*,*,*,*,*,*,*,*
77872,02/01/2022,*,*,*,*,*,*,*,*,3,2527,*,*,*,5,*,*,*,*,*,*,*,*,*,*,*
77872,03/01/2022,*,*,*,*,*,*,*,*,3,2527,*,*,*,5,*,*,*,*,*,*,*,*,*,*,*
78384,01/01/2022,13,*,*,*,*,*,*,*,3,2051,12,*,*,15,*,*,*,*,*,*,*,*,*,*,*
78384,02/01/2022,13,*,*,*,*,*,*,*,3,2052,12,*,*,15,*,*,*,*,*,*,*,*,*,*,*
78384,03/01/2022,13,*,*,*,*,*,*,*,3,1950,12,*,*,15,*,*,*,*,*,*,*,*,*,*,*
78640,01/01/2022,107,*,5,8,*,*,15,15,3,2444,135,*,*,122,*,*,*,*,*,*,*,*,*,*,13
78640,02/01/2022,108,*,5,7,*,*,16,16,3,2377,136,*,*,126,*,*,*,*,*,*,*,*,*,*,11
78640,03/01/2022,111,*,*,6,*,*,16,16,3,2398,138,*,*,125,5,*,*,*,*,*,*,*,*,*,12
75057,01/01/2022,31,*,*,*,*,*,*,*,4,2514,32,*,*,27,*,*,*,*,*,*,*,*,*,*,6
75057,02/01/2022,33,*,*,*,*,*,*,*,4,2403,36,*,*,31,*,*,*,*,*,*,*,*,*,*,6
75057,03/01/2022,33,*,*,*,*,*,*,*,4,2516,36,*,*,32,*,*,*,*,*,*,*,*,*,*,6
75569,01/01/2022,31,*,*,*,*,*,*,*,3,2103,34,*,*,35,*,*,*,*,*,*,*,*,*,*,*
75569,02/01/2022,33,*,*,*,*,*,*,*,3,2053,38,*,*,39,*,*,*,*,*,*,*,*,*,*,*
75569,03/01/2022,35,*,*,*,*,*,*,*,3,2087,40,*,*,41,*,*,*,*,*,*,*,*,*,*,*
77873,01/01/2022,*,*,*,*,*,*,*,*,5,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77873,02/01/2022,*,*,*,*,*,*,*,*,5,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77873,03/01/2022,*,*,*,*,*,*,*,*,5,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78385,01/01/2022,*,*,*,*,*,*,*,*,5,2869,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78385,02/01/2022,*,*,*,*,*,*,*,*,5,2869,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78385,03/01/2022,*,*,*,*,*,*,*,*,5,2869,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78641,01/01/2022,64,7,*,*,*,*,10,10,3,2457,76,*,*,81,*,*,*,*,*,*,*,*,*,*,*
78641,02/01/2022,65,*,*,5,*,*,12,12,3,2459,75,*,*,81,*,*,*,*,*,*,*,*,*,*,*
78641,03/01/2022,66,*,*,5,*,*,18,18,3,2272,83,*,*,88,*,*,*,*,*,*,*,*,*,*,*
75058,01/01/2022,*,*,*,*,*,*,*,*,3,1900,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75058,02/01/2022,*,*,*,*,*,*,*,*,3,1900,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75058,03/01/2022,*,*,*,*,*,*,*,*,3,2594,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75570,01/01/2022,34,*,*,*,*,*,*,*,3,2333,34,*,*,40,*,*,*,*,*,*,*,*,*,*,*
75570,02/01/2022,32,*,*,*,*,*,*,*,3,2132,33,*,*,38,*,*,*,*,*,*,*,*,*,*,*
75570,03/01/2022,34,*,*,*,*,*,*,*,4,2175,33,*,*,38,*,*,*,*,*,*,*,*,*,*,*
76082,01/01/2022,9,*,*,*,*,*,*,*,4,2869,8,*,*,9,*,*,*,*,*,*,*,*,*,*,*
76082,02/01/2022,9,*,*,*,*,*,*,*,4,2642,9,*,*,9,*,*,*,*,*,*,*,*,*,*,*
76082,03/01/2022,10,*,*,*,*,*,*,*,4,2440,11,*,*,10,*,*,*,*,*,*,*,*,*,*,*
76594,01/01/2022,*,*,*,*,*,*,*,*,7,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76594,02/01/2022,*,*,*,*,*,*,*,*,7,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76594,03/01/2022,*,*,*,*,*,*,*,*,7,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77362,01/01/2022,12,*,*,*,*,*,*,*,4,2448,12,*,*,11,*,*,*,*,*,*,*,*,*,*,*
77362,02/01/2022,10,*,*,*,*,*,*,*,4,2382,10,*,*,9,*,*,*,*,*,*,*,*,*,*,*
77362,03/01/2022,10,*,*,*,*,*,*,*,4,2504,10,*,*,9,*,*,*,*,*,*,*,*,*,*,*
78130,01/01/2022,190,7,11,8,*,*,11,11,3,2329,209,5,*,221,5,*,*,*,*,*,*,*,*,*,*
78130,02/01/2022,183,10,11,8,*,*,14,14,3,2277,209,5,*,220,5,*,*,*,*,*,*,*,*,*,*
78130,03/01/2022,181,10,10,8,*,*,21,21,3,2226,213,6,*,224,5,*,*,*,*,*,*,*,*,*,*
78642,01/01/2022,18,*,*,*,*,*,*,*,4,2282,20,*,*,21,*,*,*,*,*,*,*,*,*,*,*
78642,02/01/2022,18,*,*,*,*,*,5,5,4,2297,19,*,*,21,*,*,*,*,*,*,*,*,*,*,*
78642,03/01/2022,20,*,*,*,*,*,6,6,4,2112,21,*,*,24,*,*,*,*,*,*,*,*,*,*,*
79410,01/01/2022,14,*,*,*,*,*,6,6,4,1297,19,*,*,21,*,*,*,*,*,*,*,*,*,*,*
79410,02/01/2022,12,*,*,*,*,*,7,7,4,1270,17,*,*,20,*,*,*,*,*,*,*,*,*,*,*
79410,03/01/2022,14,*,*,*,*,*,8,8,4,1283,20,*,*,23,*,*,*,*,*,*,*,*,*,*,*
79922,01/01/2022,*,*,*,*,*,*,*,*,3,1208,6,*,*,5,*,*,*,*,*,*,*,*,*,*,*
79922,02/01/2022,*,*,*,*,*,*,*,*,4,1551,5,*,*,5,*,*,*,*,*,*,*,*,*,*,*
79922,03/01/2022,*,*,*,*,*,*,*,*,4,1136,6,*,*,7,*,*,*,*,*,*,*,*,*,*,*
75059,03/01/2022,*,*,*,*,*,*,*,*,4,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75571,01/01/2022,*,*,*,*,*,*,*,*,6,3151,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75571,02/01/2022,*,*,*,*,*,*,*,*,6,3151,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75571,03/01/2022,*,*,*,*,*,*,*,*,5,3165,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77363,02/01/2022,*,*,*,*,*,*,*,*,4,1548,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77363,03/01/2022,*,*,*,*,*,*,*,*,4,1548,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77619,01/01/2022,31,*,*,*,*,*,*,*,3,2063,34,*,*,37,*,*,*,*,*,*,*,*,*,*,*
77619,02/01/2022,28,*,*,*,*,*,*,*,3,2104,32,*,*,34,*,*,*,*,*,*,*,*,*,*,*
