ZIPCode,ReportingDate,ReasonCC_Emp,ReasonCC_Ed,ReasonCC_EmpEd,ReasonCC_PS,ReasonCC_FedEmEmp,ReasonCC_FedEmEd,ReasonCC_FedEmEmpEd,ReasonCC_FedEmPS,AvgFamilySize,AvgMonthlyIncome,SingleParent,FamilyHomeless,FamilyMilitary,PrimLang_1,PrimLang_2,PrimLang_3,PrimLang_4,PrimLang_5,PrimLang_6,PrimLang_7,PrimLang_8,PrimLang_9,PrimLang_10,PrimLang_11,PrimLang_12
76801,03/01/2024,94,*,*,*,*,*,*,*,3,2191,96,5,*,106,*,*,*,*,*,*,*,*,*,*,*
77057,01/01/2024,54,*,*,*,*,*,*,*,3,2078,56,*,*,60,*,*,*,*,*,*,*,*,*,*,*
77057,02/01/2024,56,*,*,*,*,*,*,*,3,2165,59,5,*,63,*,*,*,*,*,*,*,*,*,*,*
77057,03/01/2024,55,*,*,*,*,*,*,*,3,2099,59,5,*,61,*,*,*,*,*,*,*,*,*,*,*
77569,01/01/2024,*,*,*,*,*,*,*,*,3,1996,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77569,02/01/2024,*,*,*,*,*,*,*,*,3,1996,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77569,03/01/2024,*,*,*,*,*,*,*,*,3,1996,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78593,01/01/2024,7,*,*,*,*,*,*,*,3,2556,7,*,*,7,*,*,*,*,*,*,*,*,*,*,*
78593,02/01/2024,7,*,*,*,*,*,*,*,3,2236,8,*,*,8,*,*,*,*,*,*,*,*,*,*,*
78593,03/01/2024,7,*,*,*,*,*,*,*,3,2185,8,*,*,9,*,*,*,*,*,*,*,*,*,*,*
79105,01/01/2024,*,*,*,*,*,*,*,*,3,4029,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79105,02/01/2024,*,*,*,*,*,*,*,*,3,4029,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79105,03/01/2024,*,*,*,*,*,*,*,*,3,2778,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79617,01/01/2024,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79617,02/01/2024,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79617,03/01/2024,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75010,01/01/2024,56,*,*,*,*,*,*,*,3,2838,62,*,*,60,*,*,*,*,*,*,*,*,*,*,*
75010,02/01/2024,55,*,*,*,*,*,*,*,3,2683,64,6,*,62,*,*,*,*,*,*,*,*,*,*,*
75010,03/01/2024,58,*,*,*,*,*,*,*,3,2716,67,6,*,66,*,*,*,*,*,*,*,*,*,*,*
75778,01/01/2024,7,*,*,*,*,*,*,*,4,2259,8,*,*,10,*,*,*,*,*,*,*,*,*,*,*
75778,02/01/2024,7,*,*,*,*,*,*,*,4,2259,8,*,*,10,*,*,*,*,*,*,*,*,*,*,*
75778,03/01/2024,6,*,*,*,*,*,*,*,4,2356,7,*,*,9,*,*,*,*,*,*,*,*,*,*,*
76034,01/01/2024,*,*,*,*,*,*,*,*,2,4241,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76034,02/01/2024,*,*,*,*,*,*,*,*,2,4241,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76034,03/01/2024,*,*,*,*,*,*,*,*,2,4241,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76802,01/01/2024,17,*,*,*,*,*,*,*,3,1904,18,*,*,22,*,*,*,*,*,*,*,*,*,*,*
76802,02/01/2024,16,*,*,*,*,*,*,*,3,1868,17,*,*,21,*,*,*,*,*,*,*,*,*,*,*
76802,03/01/2024,19,*,*,*,*,*,*,*,3,1877,20,*,*,24,*,*,*,*,*,*,*,*,*,*,*
77058,01/01/2024,46,*,*,*,*,*,*,*,3,2658,52,*,*,51,*,*,*,*,*,*,*,*,*,*,*
77058,02/01/2024,47,*,*,*,*,*,*,*,3,2548,54,*,*,53,*,*,*,*,*,*,*,*,*,*,*
77058,03/01/2024,48,*,*,*,*,*,*,*,3,2598,55,*,*,54,*,*,*,*,*,*,*,*,*,*,*
78594,01/01/2024,*,*,*,*,*,*,*,*,4,2486,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78594,02/01/2024,*,*,*,*,*,*,*,*,4,2525,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78594,03/01/2024,*,*,*,*,*,*,*,*,4,2525,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78850,01/01/2024,*,*,*,*,*,*,*,*,4,3241,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78850,02/01/2024,*,*,*,*,*,*,*,*,4,3241,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78850,03/01/2024,*,*,*,*,*,*,*,*,4,3241,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79106,01/01/2024,121,5,6,*,*,*,*,*,3,2490,128,9,*,133,5,*,*,*,*,*,*,*,*,*,*
79106,02/01/2024,120,6,6,*,*,*,*,*,3,2574,127,9,*,134,*,*,*,*,*,*,*,*,*,*,*
79106,03/01/2024,124,6,7,*,*,*,*,*,3,2519,134,9,*,139,*,*,*,*,*,*,*,*,*,*,*
76035,01/01/2024,*,*,*,*,*,*,*,*,5,3873,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76035,02/01/2024,*,*,*,*,*,*,*,*,5,3873,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76035,03/01/2024,*,*,*,*,*,*,*,*,5,3873,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77059,01/01/2024,10,*,*,*,*,*,*,*,4,2051,11,*,*,12,*,*,*,*,*,*,*,*,*,*,*
77059,02/01/2024,8,*,*,*,*,*,*,*,4,1990,9,*,*,10,*,*,*,*,*,*,*,*,*,*,*
77059,03/01/2024,9,*,*,*,*,*,*,*,4,2058,10,*,*,11,*,*,*,*,*,*,*,*,*,*,*
77571,01/01/2024,91,*,*,*,*,*,*,*,4,2693,103,*,*,104,*,*,*,*,*,*,*,*,*,*,*
77571,02/01/2024,90,*,5,*,*,*,*,*,4,2740,101,*,*,102,*,*,*,*,*,*,*,*,*,*,*
77571,03/01/2024,93,*,6,5,*,*,*,*,4,2731,107,*,*,108,*,*,*,*,*,*,*,*,*,*,*
78339,01/01/2024,*,*,*,*,*,*,*,*,4,2424,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78339,02/01/2024,*,*,*,*,*,*,*,*,4,2424,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78339,03/01/2024,*,*,*,*,*,*,*,*,4,2424,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78595,01/01/2024,38,*,*,*,*,*,*,*,4,2272,37,*,*,37,5,*,*,*,*,*,*,*,*,*,*
78595,02/01/2024,37,*,*,*,*,*,*,*,4,2366,37,*,*,36,5,*,*,*,*,*,*,*,*,*,*
78595,03/01/2024,37,*,*,*,*,*,*,*,4,2367,37,*,*,36,5,*,*,*,*,*,*,*,*,*,*
79107,01/01/2024,160,7,8,*,*,*,*,*,4,2038,178,8,*,164,19,*,*,*,*,*,*,*,*,*,*
79107,02/01/2024,160,10,9,*,*,*,*,*,4,1998,183,8,*,169,19,*,*,*,*,*,*,*,*,*,*
79107,03/01/2024,174,12,8,*,*,*,*,*,4,2080,193,7,*,180,21,*,*,*,*,*,*,*,*,*,*
79363,01/01/2024,12,*,*,*,*,*,*,*,3,2586,13,*,*,14,*,*,*,*,*,*,*,*,*,*,*
79363,02/01/2024,11,*,*,*,*,*,*,*,3,2787,12,*,*,13,*,*,*,*,*,*,*,*,*,*,*
79363,03/01/2024,10,*,*,*,*,*,*,*,3,2843,11,*,*,12,*,*,*,*,*,*,*,*,*,*,*
76036,01/01/2024,104,6,6,*,*,*,*,*,3,2897,119,*,*,121,*,*,*,*,*,*,*,*,*,*,*
76036,02/01/2024,101,7,6,5,*,*,*,*,3,2817,117,5,*,121,*,*,*,*,*,*,*,*,*,*,*
76036,03/01/2024,103,7,6,6,*,*,*,*,3,2827,120,5,*,124,*,*,*,*,*,*,*,*,*,*,*
76548,01/01/2024,125,10,6,5,*,*,*,*,3,2572,132,*,*,141,*,*,*,*,*,*,*,*,*,*,*
76548,02/01/2024,127,9,7,*,*,*,*,*,3,2595,132,*,*,143,*,*,*,*,*,*,*,*,*,*,*
76548,03/01/2024,120,8,7,*,*,*,*,*,3,2614,127,*,*,138,*,*,*,*,*,*,*,*,*,*,*
77060,01/01/2024,126,*,*,8,*,*,*,*,3,2270,148,11,*,142,6,*,*,*,*,*,*,*,*,*,*
77060,02/01/2024,131,5,*,6,*,*,*,*,3,2272,156,14,*,150,6,*,*,*,*,*,*,*,*,*,*
77060,03/01/2024,141,7,7,6,*,*,*,*,3,2319,169,13,*,164,6,*,*,*,*,*,*,*,*,*,*
77316,01/01/2024,38,*,*,*,*,*,*,*,4,2879,40,*,*,44,*,*,*,*,*,*,*,*,*,*,*
77316,02/01/2024,40,*,*,*,*,*,*,*,4,2841,42,*,*,46,*,*,*,*,*,*,*,*,*,*,*
77316,03/01/2024,42,*,*,*,*,*,*,*,4,2943,44,*,*,47,*,*,*,*,*,*,*,*,*,*,*
78340,01/01/2024,*,*,*,*,*,*,*,*,3,4400,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78340,02/01/2024,*,*,*,*,*,*,*,*,3,4400,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78340,03/01/2024,*,*,*,*,*,*,*,*,3,4400,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78596,01/01/2024,214,7,5,*,*,*,*,*,4,2573,209,*,*,219,9,*,*,*,*,*,*,*,*,*,*
78596,02/01/2024,209,7,5,*,*,*,*,*,4,2582,204,*,*,214,9,*,*,*,*,*,*,*,*,*,*
78596,03/01/2024,208,7,5,*,*,*,*,*,4,2605,203,*,*,213,9,*,*,*,*,*,*,*,*,*,*
78852,01/01/2024,182,7,*,*,*,*,*,*,4,2595,183,*,*,143,50,*,*,*,*,*,*,*,*,*,*
78852,02/01/2024,185,7,*,*,*,*,*,*,4,2610,186,*,*,146,50,*,*,*,*,*,*,*,*,*,*
78852,03/01/2024,187,6,*,6,*,*,*,*,4,2571,191,*,*,151,49,*,*,*,*,*,*,*,*,*,*
79108,01/01/2024,50,*,*,*,*,*,*,*,4,2745,47,*,*,50,*,*,*,*,*,*,*,*,*,*,*
79108,02/01/2024,54,*,*,*,*,*,*,*,3,2732,53,*,*,55,*,*,*,*,*,*,*,*,*,*,*
79108,03/01/2024,56,*,*,*,*,*,*,*,3,2826,53,*,*,56,*,*,*,*,*,*,*,*,*,*,*
79364,01/01/2024,21,*,*,*,*,*,*,*,3,2428,23,*,*,27,*,*,*,*,*,*,*,*,*,*,*
79364,02/01/2024,22,*,*,*,*,*,*,*,3,2185,23,*,*,26,*,*,*,*,*,*,*,*,*,*,*
79364,03/01/2024,21,*,*,*,*,*,*,*,3,2251,22,*,*,25,*,*,*,*,*,*,*,*,*,*,*
75013,01/01/2024,37,*,*,*,*,*,*,*,3,3034,38,*,*,40,*,*,*,*,*,*,*,*,*,*,*
75013,02/01/2024,39,*,*,*,*,*,*,*,3,2872,40,5,*,43,*,*,*,*,*,*,*,*,*,*,*
75013,03/01/2024,41,*,*,*,*,*,*,*,3,2672,43,5,*,47,*,*,*,*,*,*,*,*,*,*,*
76549,01/01/2024,381,36,14,11,*,*,*,*,3,2375,413,20,*,440,15,*,*,*,*,*,*,*,*,*,*
76549,02/01/2024,371,37,13,11,*,*,*,*,3,2373,407,24,*,432,14,*,*,*,*,*,*,*,*,*,5
76549,03/01/2024,362,36,13,13,*,*,*,*,3,2424,400,24,*,426,14,*,*,*,*,*,*,*,*,*,5
77061,01/01/2024,42,*,*,*,*,*,*,*,3,2311,47,*,*,43,*,*,*,*,*,*,*,*,*,*,*
77061,02/01/2024,42,*,*,*,*,*,*,*,3,2359,47,*,*,43,*,*,*,*,*,*,*,*,*,*,*
77061,03/01/2024,43,*,*,*,*,*,*,*,3,2379,48,*,*,44,*,*,*,*,*,*,*,*,*,*,*
77573,01/01/2024,122,8,*,13,*,*,*,*,3,2602,143,*,*,148,*,*,*,*,*,*,*,*,*,*,*
77573,02/01/2024,125,8,5,13,*,*,*,*,3,2603,144,*,*,151,*,*,*,*,*,*,*,*,*,*,*
77573,03/01/2024,130,7,5,14,*,*,*,*,3,2645,150,5,*,157,*,*,*,*,*,*,*,*,*,*,*
78597,01/01/2024,*,*,*,*,*,*,*,*,2,2822,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,02/01/2024,*,*,*,*,*,*,*,*,2,2822,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78853,01/01/2024,68,*,*,8,*,*,*,*,4,2285,74,*,*,59,19,*,*,*,*,*,*,*,*,*,*
78853,02/01/2024,70,*,*,8,*,*,*,*,4,2325,76,*,*,61,19,*,*,*,*,*,*,*,*,*,*
78853,03/01/2024,74,*,*,9,*,*,*,*,3,2286,80,*,*,67,19,*,*,*,*,*,*,*,*,*,*
79109,01/01/2024,143,8,*,6,*,*,*,*,3,2568,146,6,*,154,5,*,*,*,*,*,*,*,*,*,*
79109,02/01/2024,156,8,*,*,*,*,*,*,3,2650,154,8,*,166,5,*,*,*,*,*,*,*,*,*,*
79109,03/01/2024,167,9,*,*,*,*,*,*,3,2640,164,7,*,176,6,*,*,*,*,*,*,*,*,*,*
79621,01/01/2024,*,*,*,*,*,*,*,*,4,4146,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79621,02/01/2024,*,*,*,*,*,*,*,*,4,4146,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79621,03/01/2024,*,*,*,*,*,*,*,*,4,4146,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,01/01/2024,*,*,*,*,*,*,*,*,3,3288,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,02/01/2024,*,*,*,*,*,*,*,*,3,3288,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,03/01/2024,*,*,*,*,*,*,*,*,3,3063,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,01/01/2024,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,02/01/2024,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,03/01/2024,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76550,01/01/2024,7,*,*,*,*,*,*,*,3,2404,8,*,*,9,*,*,*,*,*,*,*,*,*,*,*
76550,02/01/2024,7,*,*,*,*,*,*,*,3,2404,8,*,*,9,*,*,*,*,*,*,*,*,*,*,*
76550,03/01/2024,6,*,*,*,*,*,*,*,3,2736,6,*,*,8,*,*,*,*,*,*,*,*,*,*,*
77062,01/01/2024,40,*,*,*,*,*,*,*,4,2627,39,*,*,44,*,*,*,*,*,*,*,*,*,*,*
77062,02/01/2024,39,*,*,*,*,*,*,*,4,2614,39,*,*,43,*,*,*,*,*,*,*,*,*,*,*
77062,03/01/2024,38,*,*,*,*,*,*,*,4,2665,40,*,*,42,*,*,*,*,*,*,*,*,*,*,*
77318,01/01/2024,40,*,*,9,*,*,*,*,3,2098,46,*,*,50,*,*,*,*,*,*,*,*,*,*,*
77318,02/01/2024,43,*,*,9,*,*,*,*,3,2155,48,*,*,52,*,*,*,*,*,*,*,*,*,*,*
77318,03/01/2024,47,*,*,8,*,*,*,*,3,2185,52,*,*,56,*,*,*,*,*,*,*,*,*,*,*
77574,01/01/2024,*,*,*,*,*,*,*,*,3,4730,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77574,02/01/2024,*,*,*,*,*,*,*,*,3,4730,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77574,03/01/2024,*,*,*,*,*,*,*,*,3,4730,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,01/01/2024,*,*,*,*,*,*,*,*,3,3008,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,02/01/2024,*,*,*,*,*,*,*,*,3,3008,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,03/01/2024,*,*,*,*,*,*,*,*,3,3008,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78342,01/01/2024,*,*,*,*,*,*,*,*,4,3580,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78342,02/01/2024,*,*,*,*,*,*,*,*,4,3580,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78342,03/01/2024,*,*,*,*,*,*,*,*,4,3580,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79110,01/01/2024,113,*,*,*,*,*,*,*,4,2760,108,*,*,117,*,*,*,*,*,*,*,*,*,*,*
79110,02/01/2024,110,*,*,*,*,*,*,*,4,2890,105,*,*,115,*,*,*,*,*,*,*,*,*,*,*
79110,03/01/2024,116,*,5,*,*,*,*,*,4,2824,111,*,*,121,*,*,*,*,*,*,*,*,*,*,*
75783,01/01/2024,20,*,*,*,*,*,*,*,4,2957,18,*,*,21,*,*,*,*,*,*,*,*,*,*,*
75783,02/01/2024,21,*,*,*,*,*,*,*,4,2870,19,*,*,22,*,*,*,*,*,*,*,*,*,*,*
75783,03/01/2024,21,*,*,*,*,*,*,*,4,2907,19,*,*,22,*,*,*,*,*,*,*,*,*,*,*
76039,01/01/2024,85,*,*,*,*,*,*,*,3,2922,94,*,*,95,*,*,*,*,*,*,*,*,*,*,*
76039,02/01/2024,83,*,*,*,*,*,*,*,3,2872,92,*,*,93,*,*,*,*,*,*,*,*,*,*,*
76039,03/01/2024,83,*,*,*,*,*,*,*,3,2919,92,*,*,93,*,*,*,*,*,*,*,*,*,*,*
77063,01/01/2024,72,8,*,*,*,*,*,*,3,2596,80,*,*,72,11,*,*,*,*,*,*,*,*,*,*
77063,02/01/2024,76,7,*,*,*,*,*,*,3,2684,83,*,*,73,13,*,*,*,*,*,*,*,*,*,*
77063,03/01/2024,76,5,5,*,*,*,*,*,3,2698,82,*,*,73,13,*,*,*,*,*,*,*,*,*,*
77575,01/01/2024,12,*,*,*,*,*,*,*,3,2571,12,*,*,12,*,*,*,*,*,*,*,*,*,*,*
77575,02/01/2024,12,*,*,*,*,*,*,*,3,2232,13,*,*,13,*,*,*,*,*,*,*,*,*,*,*
77575,03/01/2024,12,*,*,*,*,*,*,*,3,2232,13,*,*,13,*,*,*,*,*,*,*,*,*,*,*
77831,01/01/2024,*,*,*,*,*,*,*,*,5,1299,5,*,*,5,*,*,*,*,*,*,*,*,*,*,*
77831,02/01/2024,*,*,*,*,*,*,*,*,5,1299,5,*,*,5,*,*,*,*,*,*,*,*,*,*,*
77831,03/01/2024,*,*,*,*,*,*,*,*,5,2148,5,*,*,5,*,*,*,*,*,*,*,*,*,*,*
78343,01/01/2024,17,*,*,*,*,*,*,*,3,2013,20,*,*,21,*,*,*,*,*,*,*,*,*,*,*
78343,02/01/2024,17,*,*,*,*,*,*,*,3,2022,20,*,*,21,*,*,*,*,*,*,*,*,*,*,*
78343,03/01/2024,16,*,*,*,*,*,*,*,4,2042,18,*,*,19,*,*,*,*,*,*,*,*,*,*,*
78599,01/01/2024,199,8,11,*,*,*,*,*,4,2441,199,*,*,211,8,*,*,*,*,*,*,*,*,*,*
78599,02/01/2024,201,6,11,*,*,*,*,*,4,2478,197,*,*,211,8,*,*,*,*,*,*,*,*,*,*
78599,03/01/2024,194,6,11,*,*,*,*,*,4,2455,191,*,*,204,8,*,*,*,*,*,*,*,*,*,*
79111,01/01/2024,11,*,*,*,*,*,*,*,3,2862,10,*,*,12,*,*,*,*,*,*,*,*,*,*,*
79111,02/01/2024,12,*,*,*,*,*,*,*,3,2830,11,*,*,13,*,*,*,*,*,*,*,*,*,*,*
79111,03/01/2024,11,*,*,*,*,*,*,*,3,2542,11,*,*,12,*,*,*,*,*,*,*,*,*,*,*
75784,01/01/2024,*,*,*,*,*,*,*,*,3,1765,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,02/01/2024,*,*,*,*,*,*,*,*,3,1765,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,03/01/2024,*,*,*,*,*,*,*,*,3,1765,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76040,01/01/2024,110,*,*,5,*,*,*,*,3,3034,111,*,*,119,*,*,*,*,*,*,*,*,*,*,*
76040,02/01/2024,104,*,*,5,*,*,*,*,3,3047,106,*,*,114,*,*,*,*,*,*,*,*,*,*,*
76040,03/01/2024,104,*,*,*,*,*,*,*,3,3101,104,*,*,111,*,*,*,*,*,*,*,*,*,*,*
77064,01/01/2024,129,5,*,*,*,*,*,*,3,2477,140,*,*,135,6,*,*,*,*,*,*,*,*,*,*
77064,02/01/2024,132,5,*,*,*,*,*,*,3,2567,145,6,*,140,6,*,*,*,*,*,*,*,*,*,*
77064,03/01/2024,140,5,*,*,*,*,*,*,3,2533,154,6,*,148,6,*,*,*,*,*,*,*,*,*,*
77320,01/01/2024,63,6,5,6,*,*,*,*,3,2112,82,*,*,82,*,*,*,*,*,*,*,*,*,*,*
77320,02/01/2024,68,6,5,*,*,*,*,*,3,2238,84,*,*,85,*,*,*,*,*,*,*,*,*,*,*
77320,03/01/2024,73,*,*,*,*,*,*,*,3,2333,86,*,*,87,*,*,*,*,*,*,*,*,*,*,*
78600,01/01/2024,*,*,*,*,*,*,*,*,3,2960,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78600,02/01/2024,*,*,*,*,*,*,*,*,3,2960,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78600,03/01/2024,*,*,*,*,*,*,*,*,3,2960,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75785,01/01/2024,44,*,*,*,*,*,*,*,4,2662,44,*,*,48,*,*,*,*,*,*,*,*,*,*,*
75785,02/01/2024,44,*,*,*,*,*,*,*,4,2564,45,*,*,49,*,*,*,*,*,*,*,*,*,*,*
75785,03/01/2024,43,*,*,*,*,*,*,*,4,2629,44,*,*,47,*,*,*,*,*,*,*,*,*,*,*
77065,01/01/2024,170,5,9,9,*,*,*,*,3,2606,196,10,*,198,5,*,*,*,*,*,*,*,*,*,*
77065,02/01/2024,179,5,9,7,*,*,*,*,3,2626,203,11,*,206,5,*,*,*,*,*,*,*,*,*,*
77065,03/01/2024,188,6,8,8,*,*,*,*,3,2630,213,12,*,217,5,*,*,*,*,*,*,*,*,*,*
77577,01/01/2024,*,*,*,*,*,*,*,*,3,2128,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77577,02/01/2024,*,*,*,*,*,*,*,*,3,2128,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77577,03/01/2024,*,*,*,*,*,*,*,*,3,2128,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77833,01/01/2024,92,*,*,7,*,*,*,*,3,2660,98,*,*,101,*,*,*,*,*,*,*,*,*,*,*
77833,02/01/2024,91,*,*,6,*,*,*,*,3,2699,96,*,*,99,*,*,*,*,*,*,*,*,*,*,*
77833,03/01/2024,87,*,*,5,*,*,*,*,3,2725,92,*,*,94,*,*,*,*,*,*,*,*,*,*,*
