ZIPCode,ReportingDate,ReasonCC_Emp,ReasonCC_Ed,ReasonCC_EmpEd,ReasonCC_PS,ReasonCC_FedEmEmp,ReasonCC_FedEmEd,ReasonCC_FedEmEmpEd,ReasonCC_FedEmPS,AvgFamilySize,AvgMonthlyIncome,SingleParent,FamilyHomeless,FamilyMilitary,PrimLang_1,PrimLang_2,PrimLang_3,PrimLang_4,PrimLang_5,PrimLang_6,PrimLang_7,PrimLang_8,PrimLang_9,PrimLang_10,PrimLang_11,PrimLang_12
77569,06/01/2021,*,*,*,*,*,*,*,*,3,1763,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78593,04/01/2021,14,*,*,*,*,*,*,*,3,2174,14,*,*,14,*,*,*,*,*,*,*,*,*,*,*
78593,05/01/2021,15,*,*,*,*,*,*,*,3,2154,15,*,*,15,*,*,*,*,*,*,*,*,*,*,*
78593,06/01/2021,15,*,*,*,*,*,*,*,3,2154,15,*,*,15,*,*,*,*,*,*,*,*,*,*,*
79105,06/01/2021,*,*,*,*,*,*,*,*,2,2335,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75010,04/01/2021,31,*,*,*,*,*,*,*,3,2660,32,*,*,29,*,*,*,*,*,*,*,*,*,*,*
75010,05/01/2021,30,*,*,*,*,*,*,*,3,2566,31,*,*,27,*,*,*,*,*,*,*,*,*,*,*
75010,06/01/2021,29,*,*,*,*,*,*,*,3,2503,31,*,*,27,*,*,*,*,*,*,*,*,*,*,*
75778,04/01/2021,*,*,*,*,*,*,*,*,3,1110,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75778,05/01/2021,*,*,*,*,*,*,*,*,2,477,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75778,06/01/2021,*,*,*,*,*,*,*,*,3,1189,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76034,04/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76034,05/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76034,06/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76802,04/01/2021,15,*,*,*,*,*,*,*,4,2729,12,*,*,16,*,*,*,*,*,*,*,*,*,*,*
76802,05/01/2021,14,*,*,*,*,*,*,*,4,2761,11,*,*,15,*,*,*,*,*,*,*,*,*,*,*
76802,06/01/2021,15,*,*,*,*,*,*,*,4,2708,12,*,*,16,*,*,*,*,*,*,*,*,*,*,*
77058,04/01/2021,35,*,*,*,*,*,*,*,3,1878,40,*,*,38,*,*,*,*,*,*,*,*,*,*,*
77058,05/01/2021,37,*,*,*,*,*,*,*,3,1893,44,*,*,42,*,*,*,*,*,*,*,*,*,*,*
77058,06/01/2021,37,*,*,*,*,*,*,*,3,1813,46,*,*,45,*,*,*,*,*,*,*,*,*,*,*
78594,04/01/2021,*,*,*,*,*,*,*,*,3,2823,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78594,05/01/2021,5,*,*,*,*,*,*,*,2,2811,5,*,*,5,*,*,*,*,*,*,*,*,*,*,*
78594,06/01/2021,6,*,*,*,*,*,*,*,3,2594,6,*,*,6,*,*,*,*,*,*,*,*,*,*,*
78850,04/01/2021,*,*,*,*,*,*,*,*,3,2206,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78850,05/01/2021,*,*,*,*,*,*,*,*,3,2206,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78850,06/01/2021,*,*,*,*,*,*,*,*,3,2206,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79106,04/01/2021,126,10,10,*,*,*,*,*,3,2095,134,*,*,125,*,*,*,*,*,*,*,*,*,*,23
79106,05/01/2021,132,10,10,*,*,*,*,*,3,2073,140,*,*,128,*,*,*,*,*,*,*,*,*,*,28
79106,06/01/2021,137,10,11,*,*,*,*,*,3,2144,144,*,*,135,*,*,*,*,*,*,*,*,*,*,28
75011,04/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75011,05/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75011,06/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76035,04/01/2021,*,*,*,*,*,*,*,*,4,2476,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76035,05/01/2021,*,*,*,*,*,*,*,*,4,2476,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76035,06/01/2021,*,*,*,*,*,*,*,*,4,2476,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76547,04/01/2021,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76547,05/01/2021,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76547,06/01/2021,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77059,04/01/2021,6,*,*,*,*,*,*,*,3,2472,7,*,*,7,*,*,*,*,*,*,*,*,*,*,*
77059,05/01/2021,6,*,*,*,*,*,*,*,3,2884,6,*,*,6,*,*,*,*,*,*,*,*,*,*,*
77059,06/01/2021,8,*,*,*,*,*,*,*,3,2540,8,*,*,8,*,*,*,*,*,*,*,*,*,*,*
77571,04/01/2021,58,*,6,6,*,*,*,*,3,2059,71,*,*,73,*,*,*,*,*,*,*,*,*,*,*
77571,05/01/2021,62,*,7,6,*,*,*,*,3,2110,75,*,*,78,*,*,*,*,*,*,*,*,*,*,*
77571,06/01/2021,65,*,8,6,*,*,*,*,3,2230,78,*,*,82,*,*,*,*,*,*,*,*,*,*,*
78595,04/01/2021,23,*,*,*,*,*,*,*,4,2379,22,*,*,21,*,*,*,*,*,*,*,*,*,*,*
78595,05/01/2021,23,*,*,*,*,*,*,*,4,2312,22,*,*,21,*,*,*,*,*,*,*,*,*,*,*
78595,06/01/2021,24,*,*,*,*,*,*,*,4,2287,23,*,*,21,*,*,*,*,*,*,*,*,*,*,*
79107,04/01/2021,131,13,13,8,*,*,*,*,4,1853,158,*,*,137,*,*,*,*,*,*,*,*,*,*,29
79107,05/01/2021,141,13,12,6,*,*,*,*,4,1844,165,*,*,142,*,*,*,*,*,*,*,*,*,*,31
79107,06/01/2021,149,15,14,*,*,*,*,*,4,1873,173,*,*,152,*,*,*,*,*,*,*,*,*,*,31
79363,04/01/2021,6,*,*,*,*,*,*,*,4,2213,7,*,*,8,*,*,*,*,*,*,*,*,*,*,*
79363,05/01/2021,6,*,*,*,*,*,*,*,4,2214,7,*,*,8,*,*,*,*,*,*,*,*,*,*,*
79363,06/01/2021,7,*,*,*,*,*,*,*,4,2199,8,*,*,9,*,*,*,*,*,*,*,*,*,*,*
76036,04/01/2021,59,*,7,8,*,*,*,*,3,2376,72,*,*,75,*,*,*,*,*,*,*,*,*,*,*
76036,05/01/2021,61,*,7,5,*,*,*,*,3,2547,72,*,*,74,*,*,*,*,*,*,*,*,*,*,*
76036,06/01/2021,61,*,7,7,*,*,*,*,3,2449,74,*,*,76,*,*,*,*,*,*,*,*,*,*,*
76548,04/01/2021,77,9,12,*,*,*,*,*,3,2000,94,5,*,94,*,*,*,*,*,*,*,*,*,*,7
76548,05/01/2021,80,10,10,*,*,*,*,*,3,1980,96,5,*,97,*,*,*,*,*,*,*,*,*,*,6
76548,06/01/2021,83,11,9,5,*,*,*,*,3,1900,103,7,*,102,*,*,*,*,*,*,*,*,*,*,8
77060,04/01/2021,85,*,*,5,*,*,*,*,3,1849,99,*,*,96,*,*,*,*,*,*,*,*,*,*,*
77060,05/01/2021,90,5,*,5,*,*,*,*,3,1842,105,*,*,101,*,*,*,*,*,*,*,*,*,*,*
77060,06/01/2021,93,5,*,6,*,*,*,*,3,1811,109,*,*,105,*,*,*,*,*,*,*,*,*,*,*
77316,04/01/2021,30,*,*,*,*,*,*,*,3,2009,33,*,*,32,*,*,*,*,*,*,*,*,*,*,*
77316,05/01/2021,32,*,*,*,*,*,*,*,3,2019,35,*,*,34,*,*,*,*,*,*,*,*,*,*,*
77316,06/01/2021,30,*,*,*,*,*,*,*,3,2028,33,*,*,32,*,*,*,*,*,*,*,*,*,*,*
77572,04/01/2021,*,*,*,*,*,*,*,*,3,2976,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77572,05/01/2021,*,*,*,*,*,*,*,*,3,2976,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77572,06/01/2021,*,*,*,*,*,*,*,*,3,2976,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78340,04/01/2021,*,*,*,*,*,*,*,*,2,2954,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78340,05/01/2021,*,*,*,*,*,*,*,*,2,2954,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78340,06/01/2021,*,*,*,*,*,*,*,*,2,2954,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78596,04/01/2021,184,8,5,*,*,*,*,*,4,2158,189,*,*,190,7,*,*,*,*,*,*,*,*,*,*
78596,05/01/2021,193,9,6,*,*,*,*,*,4,2187,198,*,*,202,6,*,*,*,*,*,*,*,*,*,*
78596,06/01/2021,204,11,6,*,*,*,*,*,4,2186,210,*,*,215,6,*,*,*,*,*,*,*,*,*,*
78852,04/01/2021,235,8,*,*,*,*,*,*,4,2112,227,*,*,187,58,*,*,*,*,*,*,*,*,*,*
78852,05/01/2021,258,7,*,*,*,*,*,*,4,2134,247,*,*,207,61,*,*,*,*,*,*,*,*,*,*
78852,06/01/2021,269,8,*,*,*,*,*,*,4,2128,258,*,*,217,63,*,*,*,*,*,*,*,*,*,*
79108,04/01/2021,40,*,*,*,*,*,*,*,3,2259,40,*,*,36,*,*,*,*,*,*,*,*,*,*,9
79108,05/01/2021,42,*,*,*,*,*,*,*,3,2190,45,*,*,40,*,*,*,*,*,*,*,*,*,*,10
79108,06/01/2021,43,*,*,*,*,*,*,*,3,2234,45,*,*,41,*,*,*,*,*,*,*,*,*,*,9
79364,04/01/2021,24,*,*,*,*,*,*,*,3,2006,25,*,*,30,*,*,*,*,*,*,*,*,*,*,*
79364,05/01/2021,22,*,*,*,*,*,*,*,3,1993,24,*,*,29,*,*,*,*,*,*,*,*,*,*,*
79364,06/01/2021,23,*,*,*,*,*,*,*,3,1873,25,*,*,29,*,*,*,*,*,*,*,*,*,*,*
75013,04/01/2021,22,*,*,*,*,*,*,*,3,2734,24,*,*,20,*,*,*,*,*,*,*,*,*,*,5
75013,05/01/2021,21,*,*,*,*,*,*,*,3,2672,23,*,*,20,*,*,*,*,*,*,*,*,*,*,*
75013,06/01/2021,23,*,*,*,*,*,*,*,3,2625,24,*,*,22,*,*,*,*,*,*,*,*,*,*,*
76549,04/01/2021,214,26,5,8,*,*,*,*,3,2035,241,7,*,234,7,*,*,*,*,*,*,*,*,*,16
76549,05/01/2021,224,29,7,10,*,*,*,*,3,2005,257,8,*,249,7,*,*,*,*,*,*,*,*,*,18
76549,06/01/2021,236,32,9,13,*,*,*,*,3,1991,276,8,*,270,7,*,*,*,*,*,*,*,*,*,17
77061,04/01/2021,23,*,*,*,*,*,*,*,3,1722,26,*,*,26,*,*,*,*,*,*,*,*,*,*,*
77061,05/01/2021,23,*,*,*,*,*,*,*,3,1539,29,*,*,28,*,*,*,*,*,*,*,*,*,*,*
77061,06/01/2021,25,*,*,*,*,*,*,*,3,1548,31,*,*,30,*,*,*,*,*,*,*,*,*,*,*
77573,04/01/2021,66,9,8,11,*,*,*,*,3,1981,92,*,*,95,*,*,*,*,*,*,*,*,*,*,*
77573,05/01/2021,72,10,9,11,*,*,*,*,3,1945,100,*,*,104,*,*,*,*,*,*,*,*,*,*,*
77573,06/01/2021,75,11,9,11,*,*,*,*,3,1960,105,*,*,107,*,*,*,*,*,*,*,*,*,*,*
78341,05/01/2021,*,*,*,*,*,*,*,*,3,815,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78341,06/01/2021,*,*,*,*,*,*,*,*,3,815,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,04/01/2021,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,05/01/2021,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,06/01/2021,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78853,04/01/2021,54,*,*,*,*,*,*,*,4,2076,49,*,*,35,20,*,*,*,*,*,*,*,*,*,*
78853,05/01/2021,58,*,*,*,*,*,*,*,4,2068,53,*,*,38,21,*,*,*,*,*,*,*,*,*,*
78853,06/01/2021,59,*,*,*,*,*,*,*,4,2068,54,*,*,39,21,*,*,*,*,*,*,*,*,*,*
79109,04/01/2021,151,*,19,13,*,*,*,*,3,2153,171,*,*,145,*,*,*,*,*,*,*,*,*,*,43
79109,05/01/2021,160,*,18,13,*,*,*,*,3,2172,178,*,*,153,*,*,*,*,*,*,*,*,*,*,43
79109,06/01/2021,168,*,18,13,*,*,*,*,3,2164,186,*,*,156,*,*,*,*,*,*,*,*,*,*,47
75014,04/01/2021,*,*,*,*,*,*,*,*,2,3291,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,05/01/2021,*,*,*,*,*,*,*,*,2,3291,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,06/01/2021,*,*,*,*,*,*,*,*,2,3291,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,04/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,05/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,06/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76550,04/01/2021,*,*,*,*,*,*,*,*,2,1995,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76550,05/01/2021,*,*,*,*,*,*,*,*,2,1995,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76550,06/01/2021,*,*,*,*,*,*,*,*,2,1995,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77062,04/01/2021,23,5,*,*,*,*,*,*,3,1857,30,*,*,30,*,*,*,*,*,*,*,*,*,*,*
77062,05/01/2021,23,5,*,*,*,*,*,*,3,1895,30,*,*,30,*,*,*,*,*,*,*,*,*,*,*
77062,06/01/2021,24,5,*,*,*,*,*,*,3,1918,31,*,*,31,*,*,*,*,*,*,*,*,*,*,*
77318,04/01/2021,20,*,*,5,*,*,*,*,3,1654,28,*,*,30,*,*,*,*,*,*,*,*,*,*,*
77318,05/01/2021,23,*,*,*,*,*,*,*,3,1690,29,*,*,31,*,*,*,*,*,*,*,*,*,*,*
77318,06/01/2021,23,*,*,*,*,*,*,*,3,1652,29,*,*,30,*,*,*,*,*,*,*,*,*,*,*
77830,04/01/2021,5,*,*,*,*,*,*,*,3,2739,5,*,*,5,*,*,*,*,*,*,*,*,*,*,*
77830,05/01/2021,5,*,*,*,*,*,*,*,3,2739,5,*,*,5,*,*,*,*,*,*,*,*,*,*,*
77830,06/01/2021,5,*,*,*,*,*,*,*,3,2739,5,*,*,5,*,*,*,*,*,*,*,*,*,*,*
78598,04/01/2021,*,*,*,*,*,*,*,*,2,1842,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78598,05/01/2021,*,*,*,*,*,*,*,*,2,1842,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78598,06/01/2021,*,*,*,*,*,*,*,*,2,1842,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79110,04/01/2021,112,8,14,*,*,*,*,*,3,2424,114,*,*,113,*,*,*,*,*,*,*,*,*,*,21
79110,05/01/2021,121,8,14,*,*,*,*,*,3,2452,119,*,*,121,*,*,*,*,*,*,*,*,*,*,22
79110,06/01/2021,127,8,14,*,*,*,*,*,3,2398,126,*,*,126,*,*,*,*,*,*,*,*,*,*,24
75015,04/01/2021,*,*,*,*,*,*,*,*,5,3883,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75015,05/01/2021,*,*,*,*,*,*,*,*,5,3883,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75015,06/01/2021,*,*,*,*,*,*,*,*,5,3883,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75783,04/01/2021,12,*,*,*,*,*,*,*,3,2467,12,*,*,13,*,*,*,*,*,*,*,*,*,*,*
75783,05/01/2021,12,*,*,*,*,*,*,*,3,2209,15,*,*,16,*,*,*,*,*,*,*,*,*,*,*
75783,06/01/2021,12,*,*,*,*,*,*,*,3,2503,14,*,*,15,*,*,*,*,*,*,*,*,*,*,*
76039,04/01/2021,52,*,*,6,*,*,*,*,3,2144,60,8,*,61,*,*,*,*,*,*,*,*,*,*,*
76039,05/01/2021,51,*,*,6,*,*,*,*,3,2231,59,7,*,59,*,*,*,*,*,*,*,*,*,*,*
76039,06/01/2021,52,*,*,*,*,*,*,*,3,2264,59,6,*,59,*,*,*,*,*,*,*,*,*,*,*
77063,04/01/2021,68,5,7,*,*,*,*,*,3,1763,79,*,*,79,6,*,*,*,*,*,*,*,*,*,*
77063,05/01/2021,71,5,6,*,*,*,*,*,3,1782,81,5,*,82,6,*,*,*,*,*,*,*,*,*,*
77063,06/01/2021,76,5,6,*,*,*,*,*,3,1792,86,5,*,87,6,*,*,*,*,*,*,*,*,*,*
77319,04/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77319,05/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77319,06/01/2021,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77575,04/01/2021,11,*,*,*,*,*,*,*,3,1805,16,*,*,16,*,*,*,*,*,*,*,*,*,*,*
77575,05/01/2021,9,*,*,*,*,*,*,*,3,1944,14,*,*,14,*,*,*,*,*,*,*,*,*,*,*
77575,06/01/2021,10,*,*,*,*,*,*,*,3,2005,14,*,*,14,*,*,*,*,*,*,*,*,*,*,*
77831,04/01/2021,*,*,*,*,*,*,*,*,3,888,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77831,05/01/2021,*,*,*,*,*,*,*,*,3,1183,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77831,06/01/2021,*,*,*,*,*,*,*,*,3,1183,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78343,04/01/2021,5,*,*,*,*,*,*,*,4,2576,5,*,*,6,*,*,*,*,*,*,*,*,*,*,*
78343,05/01/2021,5,*,*,*,*,*,*,*,4,2972,5,*,*,6,*,*,*,*,*,*,*,*,*,*,*
78343,06/01/2021,5,*,*,*,*,*,*,*,4,2972,5,*,*,6,*,*,*,*,*,*,*,*,*,*,*
78599,04/01/2021,124,*,*,*,*,*,*,*,4,2116,124,*,*,128,5,*,*,*,*,*,*,*,*,*,*
78599,05/01/2021,131,5,*,*,*,*,*,*,4,2140,129,*,*,136,5,*,*,*,*,*,*,*,*,*,*
78599,06/01/2021,142,5,*,*,*,*,*,*,4,2093,141,*,*,145,8,*,*,*,*,*,*,*,*,*,*
79111,04/01/2021,16,*,*,*,*,*,*,*,3,1973,19,*,*,16,*,*,*,*,*,*,*,*,*,*,*
79111,05/01/2021,18,*,*,*,*,*,*,*,3,2038,21,*,*,18,*,*,*,*,*,*,*,*,*,*,*
79111,06/01/2021,19,*,*,*,*,*,*,*,3,2133,21,*,*,18,*,*,*,*,*,*,*,*,*,*,*
79367,04/01/2021,*,*,*,*,*,*,*,*,5,4220,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79367,05/01/2021,*,*,*,*,*,*,*,*,5,4220,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79367,06/01/2021,*,*,*,*,*,*,*,*,5,4220,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,04/01/2021,*,*,*,*,*,*,*,*,3,1985,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,05/01/2021,*,*,*,*,*,*,*,*,3,1985,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,06/01/2021,*,*,*,*,*,*,*,*,3,2246,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76040,04/01/2021,60,*,*,*,*,*,*,*,3,2578,62,*,*,66,*,*,*,*,*,*,*,*,*,*,*
76040,05/01/2021,59,*,*,*,*,*,*,*,3,2663,60,*,*,64,*,*,*,*,*,*,*,*,*,*,*
76040,06/01/2021,62,*,*,*,*,*,*,*,3,2694,64,*,*,67,*,*,*,*,*,*,*,*,*,*,*
77064,04/01/2021,84,*,6,*,*,*,*,*,3,2274,95,*,*,94,*,*,*,*,*,*,*,*,*,*,*
77064,05/01/2021,82,*,7,*,*,*,*,*,3,2250,95,5,*,94,*,*,*,*,*,*,*,*,*,*,*
77064,06/01/2021,94,5,7,*,*,*,*,*,3,2305,108,5,*,107,*,*,*,*,*,*,*,*,*,*,*
77320,04/01/2021,42,*,*,*,*,*,*,*,3,2073,48,*,*,48,*,*,*,*,*,*,*,*,*,*,*
77320,05/01/2021,44,*,*,*,*,*,*,*,3,2100,51,*,*,51,*,*,*,*,*,*,*,*,*,*,*
77320,06/01/2021,49,*,*,*,*,*,*,*,3,2192,55,*,*,55,*,*,*,*,*,*,*,*,*,*,*
75785,04/01/2021,33,*,*,*,*,*,*,*,3,2133,32,*,*,34,*,*,*,*,*,*,*,*,*,*,*
75785,05/01/2021,34,*,*,*,*,*,*,*,3,2159,33,*,*,35,*,*,*,*,*,*,*,*,*,*,*
75785,06/01/2021,33,*,*,*,*,*,*,*,3,2144,33,*,*,34,*,*,*,*,*,*,*,*,*,*,*
76041,05/01/2021,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76041,06/01/2021,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77065,04/01/2021,123,13,7,*,*,*,*,*,3,2167,144,*,*,143,*,*,*,*,*,*,*,*,*,*,*
77065,05/01/2021,130,15,7,*,*,*,*,*,3,2176,154,*,*,152,*,*,*,*,*,*,*,*,*,*,*
77065,06/01/2021,139,16,7,*,*,*,*,*,3,2171,164,*,*,163,*,*,*,*,*,*,*,*,*,*,*
77577,05/01/2021,*,*,*,*,*,*,*,*,3,2383,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77577,06/01/2021,*,*,*,*,*,*,*,*,3,2383,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77833,04/01/2021,73,5,*,*,*,*,*,*,3,2021,83,*,*,85,*,*,*,*,*,*,*,*,*,*,*
