ZIPCode,Reporting_Date,ChildEthnicityHispLatino,ChildRaceAmIndAlaNat,ChildRaceAsian,ChildRaceBlackAfriAmer,ChildRaceHawaiiPacific,ChildRaceWhite,ChildRaceMult,ChildMale,ChildFemale,ChildDisability,ChildAgeInfantToddler,ChildAgePrek,ChildAgeSchAge
79110,03/01/2023,127,*,*,25,*,153,5,140,109,*,88,99,62
79366,02/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
79366,03/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75783,01/01/2023,*,*,*,*,*,35,5,23,18,*,17,15,9
75783,02/01/2023,*,*,*,*,*,35,5,25,16,*,17,15,9
75783,03/01/2023,*,*,*,*,*,36,5,25,17,*,17,17,8
76039,01/01/2023,11,*,*,55,*,26,*,93,78,6,56,58,59
76039,02/01/2023,12,*,*,55,*,27,*,92,77,6,53,59,58
76039,03/01/2023,14,*,*,48,*,29,*,93,77,5,53,59,59
76551,01/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76551,02/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76551,03/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77063,01/01/2023,43,*,*,95,*,26,*,66,90,7,58,55,56
77063,02/01/2023,41,*,*,94,*,32,*,66,91,9,52,55,60
77063,03/01/2023,41,*,*,95,*,36,*,70,90,8,52,55,64
77575,01/01/2023,*,*,*,16,*,10,*,19,9,*,8,10,11
77575,02/01/2023,*,*,*,11,*,9,*,15,7,*,7,10,6
77575,03/01/2023,*,*,*,10,*,7,*,10,7,*,5,8,5
77831,01/01/2023,*,*,*,*,*,*,*,7,6,*,6,*,*
77831,02/01/2023,*,*,*,*,*,*,*,7,6,*,6,*,*
77831,03/01/2023,*,*,*,*,*,*,*,7,5,*,*,5,*
78343,01/01/2023,15,*,*,*,*,17,*,11,9,*,10,8,*
78343,02/01/2023,17,*,*,*,*,19,*,13,9,*,12,8,*
78343,03/01/2023,17,*,*,*,*,19,*,12,10,*,12,8,*
78599,01/01/2023,430,*,*,*,*,436,*,234,207,6,113,155,173
78599,02/01/2023,440,*,*,5,*,441,*,233,214,7,113,155,179
78599,03/01/2023,428,*,*,5,*,429,*,225,210,7,112,144,179
79111,01/01/2023,14,*,*,*,*,27,*,18,16,*,8,17,9
79111,02/01/2023,13,*,*,*,*,25,*,17,14,*,9,16,6
79111,03/01/2023,10,*,*,*,*,22,*,15,13,*,8,15,5
79367,01/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
79367,02/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
79367,03/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,01/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,02/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,03/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76040,01/01/2023,25,*,*,76,*,40,5,107,100,*,65,86,58
76040,02/01/2023,24,*,*,72,*,37,5,105,100,*,64,86,58
76040,03/01/2023,26,*,*,74,*,39,5,111,105,*,68,90,60
77064,01/01/2023,59,*,*,110,*,57,*,110,102,*,67,72,77
77064,02/01/2023,59,*,*,118,*,58,*,111,108,*,67,70,86
77064,03/01/2023,65,*,*,118,*,60,*,113,107,5,69,70,86
77320,01/01/2023,25,*,*,56,*,61,6,73,71,*,50,57,41
77320,02/01/2023,29,*,*,54,*,62,6,72,75,*,50,59,42
77320,03/01/2023,29,*,*,56,*,66,6,80,77,*,52,64,45
78344,01/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78344,02/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78344,03/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75785,01/01/2023,12,*,*,29,*,37,6,35,40,*,25,24,26
75785,02/01/2023,12,*,*,31,*,40,6,38,42,*,27,27,26
75785,03/01/2023,12,*,*,32,*,38,*,36,40,*,25,28,23
77065,01/01/2023,77,*,*,206,*,69,9,160,171,9,88,142,109
77065,02/01/2023,76,*,*,210,*,70,8,161,170,9,87,139,113
77065,03/01/2023,71,*,5,213,*,68,8,164,168,9,90,137,113
77577,01/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77577,02/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77577,03/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77833,01/01/2023,34,*,*,28,*,33,*,102,84,*,67,64,61
77833,02/01/2023,34,*,*,26,*,33,*,101,85,*,70,63,59
77833,03/01/2023,34,*,*,24,*,34,*,101,83,*,68,65,57
78601,01/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78601,02/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76554,01/01/2023,*,*,*,*,*,5,*,*,*,*,*,*,*
76554,02/01/2023,*,*,*,*,*,5,*,*,*,*,*,*,*
76554,03/01/2023,*,*,*,*,*,8,*,5,*,*,*,*,*
77066,01/01/2023,43,*,*,116,*,39,*,100,95,8,41,69,89
77066,02/01/2023,43,*,*,98,*,39,*,91,85,8,36,61,83
77066,03/01/2023,46,*,*,100,*,42,*,88,91,9,39,63,81
77578,01/01/2023,17,*,*,57,*,17,*,43,50,*,24,34,37
77578,02/01/2023,15,*,*,58,*,18,*,44,51,*,24,37,36
77578,03/01/2023,18,*,*,59,*,22,*,47,55,5,27,40,37
78602,01/01/2023,46,*,*,18,*,66,12,67,57,*,44,47,33
78602,02/01/2023,48,*,*,19,*,64,12,67,58,*,44,50,31
78602,03/01/2023,50,*,*,22,*,63,13,65,59,*,42,52,30
79370,01/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
79370,02/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
79370,03/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75019,01/01/2023,17,*,*,30,*,23,*,32,32,*,26,24,15
75019,02/01/2023,17,*,*,31,*,23,*,33,32,*,23,28,15
75019,03/01/2023,17,*,*,31,*,26,*,34,31,*,22,27,16
76043,01/01/2023,*,*,*,*,*,9,*,10,*,*,*,7,*
76043,02/01/2023,*,*,*,*,*,9,*,10,*,*,*,6,5
76043,03/01/2023,*,*,*,*,*,8,*,9,*,*,*,5,5
77067,01/01/2023,71,*,*,191,*,56,*,154,150,15,74,106,133
77067,02/01/2023,70,*,*,188,*,55,*,154,147,17,73,105,132
77067,03/01/2023,66,*,*,190,*,52,*,154,144,18,74,110,124
77579,01/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77579,02/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77579,03/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77835,01/01/2023,*,*,*,*,*,*,*,6,*,*,*,*,*
77835,02/01/2023,*,*,*,*,*,*,*,6,*,*,*,*,*
77835,03/01/2023,*,*,*,*,*,*,*,6,*,*,*,*,*
75020,01/01/2023,27,*,*,45,*,86,37,108,82,*,75,81,34
75020,02/01/2023,25,*,*,48,*,84,36,107,82,*,75,80,34
75020,03/01/2023,31,*,*,53,*,100,43,122,95,5,89,87,41
76044,01/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76044,02/01/2023,*,*,*,*,*,6,*,6,*,*,*,*,*
76044,03/01/2023,*,*,*,*,*,6,*,6,*,*,*,*,*
76556,01/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76556,02/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
76556,03/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77068,01/01/2023,19,*,*,33,*,18,*,34,33,*,16,24,28
77068,02/01/2023,21,*,*,34,*,20,*,36,33,5,20,23,27
77068,03/01/2023,21,*,*,31,*,20,*,38,28,6,18,24,25
77836,01/01/2023,5,*,*,10,*,5,*,21,28,*,15,14,22
77836,02/01/2023,7,*,*,10,*,7,*,21,27,*,15,14,20
77836,03/01/2023,7,*,*,8,*,7,*,21,26,*,17,15,19
78860,01/01/2023,9,*,*,*,*,7,*,7,*,*,*,*,6
78860,02/01/2023,9,*,*,*,*,7,*,7,*,*,*,*,6
78860,03/01/2023,9,*,*,*,*,7,*,7,*,*,*,*,6
79372,03/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75021,01/01/2023,7,*,*,8,*,42,12,39,33,*,26,38,8
75021,02/01/2023,9,*,*,8,*,41,11,39,31,*,25,39,6
75021,03/01/2023,7,*,*,9,*,41,12,37,33,*,26,36,8
75789,01/01/2023,*,*,*,17,*,24,*,17,24,*,16,17,8
75789,02/01/2023,*,*,*,17,*,24,*,17,24,*,17,17,7
75789,03/01/2023,*,*,*,17,*,26,*,18,26,*,17,19,8
76301,01/01/2023,72,*,*,54,*,56,16,82,93,*,70,55,50
76301,02/01/2023,70,*,*,53,*,52,17,72,88,*,64,52,44
76301,03/01/2023,68,*,*,56,*,47,17,76,84,*,62,54,44
76557,01/01/2023,*,*,*,*,*,12,*,7,8,*,8,5,*
76557,02/01/2023,*,*,*,*,*,12,*,7,8,*,7,6,*
76557,03/01/2023,*,*,*,*,*,12,*,7,8,*,7,6,*
77069,01/01/2023,7,*,*,95,*,7,*,70,58,5,36,51,41
77069,02/01/2023,8,*,*,93,*,9,*,70,61,6,34,53,44
77069,03/01/2023,8,*,*,84,*,9,*,63,59,6,33,51,38
77581,01/01/2023,39,*,*,50,*,54,*,66,72,5,41,52,52
77581,02/01/2023,40,*,*,54,*,56,*,69,73,*,42,53,54
77581,03/01/2023,45,*,*,53,*,58,*,72,72,5,43,53,55
77837,01/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77837,02/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77837,03/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78349,01/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78349,02/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78349,03/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78605,01/01/2023,8,*,*,*,*,14,*,13,8,*,*,10,7
78605,02/01/2023,10,*,*,*,*,18,*,14,11,*,7,10,8
78605,03/01/2023,12,*,*,*,*,19,*,16,13,*,8,12,9
78861,01/01/2023,94,*,*,*,*,98,*,44,58,*,31,40,31
78861,02/01/2023,92,*,*,*,*,96,*,43,57,*,28,40,32
78861,03/01/2023,95,*,*,*,*,100,*,45,59,*,32,40,32
79373,01/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
79373,02/01/2023,*,*,*,9,*,*,*,*,7,*,*,6,5
79373,03/01/2023,*,*,*,8,*,*,*,*,6,*,*,6,*
75022,01/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75022,02/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75022,03/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75790,01/01/2023,*,*,*,*,*,22,*,12,12,*,9,13,*
75790,02/01/2023,*,*,*,*,*,21,*,11,12,*,9,12,*
75790,03/01/2023,*,*,*,*,*,21,*,11,12,*,9,12,*
76302,01/01/2023,57,*,*,39,*,74,8,79,59,*,61,48,30
76302,02/01/2023,61,*,*,41,*,73,10,78,64,*,60,52,31
76302,03/01/2023,64,*,*,44,*,77,10,82,69,*,64,53,35
77070,01/01/2023,74,*,*,205,*,81,6,182,166,8,93,142,126
77070,02/01/2023,70,*,*,199,*,84,7,172,171,9,95,136,124
77070,03/01/2023,65,*,*,220,*,78,6,186,173,9,101,141,128
77582,01/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77582,02/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
77582,03/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78606,01/01/2023,*,*,*,*,*,*,*,*,5,*,*,*,*
78606,02/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78606,03/01/2023,*,*,*,*,*,5,*,*,*,*,*,5,*
79118,01/01/2023,88,*,*,23,*,111,*,91,82,*,76,58,39
79118,02/01/2023,83,*,*,24,*,109,*,85,80,*,73,55,37
79118,03/01/2023,85,*,*,25,*,104,*,85,80,*,73,58,34
75023,01/01/2023,17,*,*,48,*,28,7,46,55,*,26,46,30
75023,02/01/2023,17,*,*,49,*,26,8,44,54,*,23,43,33
75023,03/01/2023,19,*,*,52,*,28,8,45,56,*,25,42,35
75791,01/01/2023,13,*,*,20,*,46,*,31,39,*,27,28,15
75791,02/01/2023,13,*,*,20,*,48,*,33,39,*,26,32,14
75791,03/01/2023,13,*,*,22,*,50,*,33,42,*,23,35,17
76559,01/01/2023,11,*,*,18,*,22,*,27,18,*,18,15,13
76559,02/01/2023,12,*,*,18,*,22,*,28,18,*,17,17,13
76559,03/01/2023,14,*,*,18,*,20,*,27,18,*,15,18,13
77071,01/01/2023,30,*,5,166,*,25,5,109,129,14,52,86,110
77071,02/01/2023,30,*,5,160,*,29,5,110,123,14,52,84,106
77071,03/01/2023,31,*,5,169,*,29,5,110,133,17,57,89,105
77327,01/01/2023,22,*,*,23,*,34,*,40,26,5,20,25,24
77327,02/01/2023,20,*,*,21,*,30,*,35,25,5,18,23,22
77327,03/01/2023,23,*,*,22,*,33,*,38,26,5,17,25,25
77583,01/01/2023,42,*,*,135,*,50,*,132,114,8,66,98,89
77583,02/01/2023,44,*,*,137,*,51,*,135,117,8,68,100,90
77583,03/01/2023,41,*,*,144,*,48,*,135,119,7,67,106,89
78351,01/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78351,02/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
78351,03/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
79119,01/01/2023,18,*,*,6,*,41,*,25,27,*,21,24,7
79119,02/01/2023,17,*,*,6,*,39,*,24,26,*,21,22,7
79119,03/01/2023,19,*,*,6,*,43,*,29,25,*,22,23,9
75024,01/01/2023,*,*,*,22,*,*,*,20,11,*,8,16,7
75024,02/01/2023,*,*,*,22,*,*,*,19,11,*,7,16,7
75024,03/01/2023,*,*,*,19,*,*,*,19,7,*,6,16,*
75792,01/01/2023,*,*,*,6,*,10,*,10,5,*,5,9,*
75792,02/01/2023,*,*,*,8,*,9,*,10,6,*,6,9,*
75792,03/01/2023,*,*,*,8,*,10,*,10,7,*,6,10,*
76048,01/01/2023,13,*,*,*,*,43,*,38,26,*,20,19,25
76048,02/01/2023,13,*,*,*,*,42,*,35,26,*,19,17,25
76048,03/01/2023,12,*,*,*,*,44,*,35,25,*,19,16,25
77072,01/01/2023,83,*,11,147,*,74,*,142,137,10,79,94,113
77072,02/01/2023,82,*,8,144,*,74,*,136,139,12,77,91,112
77072,03/01/2023,80,*,8,148,*,69,*,140,137,15,74,95,113
77328,01/01/2023,10,*,*,*,*,26,*,12,21,*,11,15,7
77328,02/01/2023,10,*,*,*,*,26,*,12,21,*,11,15,7
77328,03/01/2023,10,*,*,*,*,26,*,12,21,*,11,15,7
77584,01/01/2023,57,*,*,125,*,68,*,122,125,5,77,96,85
77584,02/01/2023,55,*,*,129,*,68,*,124,124,7,72,101,85
77584,03/01/2023,58,*,*,133,*,73,*,130,126,9,72,105,89
77840,01/01/2023,30,*,*,57,*,40,*,136,151,*,147,106,46
77840,02/01/2023,33,*,*,61,*,45,*,143,154,*,156,108,46
77840,03/01/2023,32,*,*,66,*,45,*,153,158,*,161,112,50
78352,01/01/2023,*,*,*,*,*,*,*,*,*,*,*,*,*
75025,01/01/2023,*,*,*,39,*,14,8,28,40,*,27,19,22
75025,02/01/2023,*,*,*,38,*,14,7,28,37,*,25,17,23
75025,03/01/2023,*,*,*,37,*,11,7,26,35,*,23,16,22
76049,01/01/2023,6,*,*,*,*,36,*,23,21,*,13,18,13
76049,02/01/2023,6,*,*,*,*,30,*,20,19,*,13,17,9
