ZIPCode,Reporting_Date,ChildEthnicityHispLatino,ChildRaceAmIndAlaNat,ChildRaceAsian,ChildRaceBlackAfriAmer,ChildRaceHawaiiPacific,ChildRaceWhite,ChildRaceMult,ChildMale,ChildFemale,ChildDisability,ChildAgeInfantToddler,ChildAgePrek,ChildAgeSchAge
78594,09/01/2022,7,*,*,*,*,7,*,*,5,*,*,*,*
78850,07/01/2022,*,*,*,*,*,5,*,*,*,*,*,*,*
78850,08/01/2022,*,*,*,*,*,5,*,*,*,*,*,*,*
78850,09/01/2022,*,*,*,*,*,5,*,*,*,*,*,*,*
79106,07/01/2022,144,*,*,83,*,128,6,150,131,*,72,105,105
79106,08/01/2022,147,*,*,83,*,128,6,146,139,*,77,101,108
79106,09/01/2022,131,*,*,74,*,121,*,127,133,*,90,94,78
75011,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75011,08/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76547,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76547,08/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76547,09/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77059,07/01/2022,6,*,*,*,*,8,*,5,5,*,*,5,6
77059,08/01/2022,6,*,*,*,*,8,*,5,7,*,*,5,7
77059,09/01/2022,6,*,*,*,*,8,*,5,7,*,*,*,8
77571,07/01/2022,73,*,*,18,*,108,*,85,78,7,40,56,67
77571,08/01/2022,78,*,*,18,*,113,*,90,80,7,40,59,71
77571,09/01/2022,78,*,*,20,*,110,*,92,76,6,43,58,68
78595,07/01/2022,77,*,*,*,*,78,*,34,44,*,15,26,37
78595,08/01/2022,82,*,*,*,*,83,*,39,44,*,16,28,39
78595,09/01/2022,82,*,*,*,*,83,*,38,45,*,15,27,41
79107,07/01/2022,224,*,5,124,*,133,*,193,160,*,118,121,114
79107,08/01/2022,232,*,5,120,*,137,*,200,164,*,121,120,123
79107,09/01/2022,208,*,8,102,*,121,5,175,149,*,120,110,94
79363,07/01/2022,8,*,*,*,*,17,*,11,7,*,6,10,*
79363,08/01/2022,7,*,*,*,*,15,*,11,5,*,6,7,*
79363,09/01/2022,6,*,*,*,*,10,*,7,*,*,6,*,*
76036,07/01/2022,22,*,*,79,*,45,*,98,88,5,60,69,58
76036,08/01/2022,24,*,*,83,*,48,*,107,95,5,62,78,64
76036,09/01/2022,21,*,*,79,*,44,*,102,98,*,67,77,58
76548,07/01/2022,58,*,*,121,*,76,26,126,126,*,84,108,67
76548,08/01/2022,66,*,*,129,*,85,28,136,143,*,86,116,84
76548,09/01/2022,67,*,*,130,*,79,30,136,139,*,85,114,80
77060,07/01/2022,75,*,*,155,*,66,*,144,127,6,61,108,107
77060,08/01/2022,74,*,*,154,*,68,*,141,129,6,65,107,109
77060,09/01/2022,79,*,*,155,*,71,*,138,134,9,68,107,110
77316,07/01/2022,6,*,*,10,*,35,*,24,36,*,9,27,24
77316,08/01/2022,7,*,*,10,*,32,*,24,32,*,10,22,24
77316,09/01/2022,6,*,*,11,*,27,*,19,34,*,12,20,21
78596,07/01/2022,486,*,*,*,*,488,*,255,237,*,134,171,187
78596,08/01/2022,500,*,*,*,*,502,*,267,239,*,134,178,194
78596,09/01/2022,493,*,*,*,*,493,*,265,235,*,141,176,183
78852,07/01/2022,555,*,*,*,*,557,*,288,271,*,118,156,285
78852,08/01/2022,578,*,*,*,*,581,*,298,284,*,129,161,292
78852,09/01/2022,603,*,*,*,*,607,*,315,293,*,147,160,301
79108,07/01/2022,41,*,*,7,*,78,*,48,47,*,32,29,34
79108,08/01/2022,42,*,*,7,*,77,*,46,50,*,34,30,32
79108,09/01/2022,34,*,*,7,*,66,*,45,43,*,33,31,24
79364,07/01/2022,28,*,*,*,*,38,*,31,18,*,18,21,11
79364,08/01/2022,29,*,*,*,*,41,*,35,18,*,19,22,13
79364,09/01/2022,27,*,*,*,*,37,*,32,14,*,18,18,11
75013,07/01/2022,8,*,*,23,*,13,*,25,27,*,19,16,17
75013,08/01/2022,8,*,*,21,*,13,*,23,27,*,17,17,16
75013,09/01/2022,8,*,*,22,*,12,*,23,27,*,18,17,15
76549,07/01/2022,152,11,*,507,8,97,44,375,388,10,245,285,237
76549,08/01/2022,173,11,*,545,13,115,65,418,436,9,271,306,281
76549,09/01/2022,159,9,*,524,12,110,62,408,413,9,274,292,262
77061,07/01/2022,23,*,*,33,*,14,*,34,38,*,28,28,17
77061,08/01/2022,22,*,*,33,*,14,*,34,38,*,26,28,19
77061,09/01/2022,24,*,*,34,*,13,*,36,37,*,27,30,18
77573,07/01/2022,50,*,*,55,*,91,6,107,106,6,65,83,69
77573,08/01/2022,56,*,*,52,*,105,6,112,111,6,66,89,72
77573,09/01/2022,55,*,*,52,*,96,8,112,107,6,68,84,71
78341,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78341,08/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78341,09/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,08/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78853,07/01/2022,130,*,*,*,*,136,*,64,72,*,30,39,67
78853,08/01/2022,143,*,*,*,*,150,*,69,81,*,36,40,74
78853,09/01/2022,155,*,*,*,*,162,*,76,86,*,42,42,78
79109,07/01/2022,153,*,*,60,*,205,*,175,147,*,104,145,74
79109,08/01/2022,155,*,*,62,*,195,*,171,148,*,98,146,75
79109,09/01/2022,136,*,*,58,*,179,*,156,136,*,109,125,58
16133,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
16133,08/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
16133,09/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76550,07/01/2022,*,*,*,*,*,5,*,8,*,*,5,5,*
76550,08/01/2022,*,*,*,*,*,*,*,8,*,*,5,*,*
76550,09/01/2022,*,*,*,*,*,*,*,7,*,*,5,*,*
77062,07/01/2022,31,*,*,13,*,47,*,36,32,*,25,20,24
77062,08/01/2022,33,*,*,14,*,50,*,38,34,*,25,22,27
77062,09/01/2022,34,*,*,13,*,51,*,38,34,*,26,23,27
77318,07/01/2022,11,*,*,8,*,34,*,27,33,*,17,28,15
77318,08/01/2022,14,*,*,11,*,40,*,33,35,*,21,32,16
77318,09/01/2022,14,*,*,12,*,38,*,33,36,*,24,30,16
77574,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,08/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,09/01/2022,*,*,*,*,*,*,*,5,*,*,*,*,*
78598,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79110,07/01/2022,162,*,*,31,*,181,6,166,123,*,96,118,76
79110,08/01/2022,154,*,*,32,*,174,5,163,118,*,95,116,71
79110,09/01/2022,141,*,*,28,*,166,5,151,110,*,94,105,63
79366,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79366,08/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75783,07/01/2022,*,*,*,*,*,31,*,19,15,*,13,13,8
75783,08/01/2022,*,*,*,*,*,32,5,22,16,*,15,15,8
75783,09/01/2022,*,*,*,*,*,34,5,23,17,*,17,15,8
76039,07/01/2022,14,*,*,54,*,33,*,81,73,*,44,56,54
76039,08/01/2022,14,*,*,57,*,32,*,88,84,*,52,63,57
76039,09/01/2022,12,*,*,50,*,30,*,86,76,*,53,52,57
76551,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76551,08/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76551,09/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77063,07/01/2022,48,*,*,96,*,44,*,68,106,7,66,63,52
77063,08/01/2022,54,*,*,97,*,45,*,69,107,6,67,62,57
77063,09/01/2022,53,*,*,96,*,44,*,68,103,6,61,60,59
77319,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77319,08/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77319,09/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77575,07/01/2022,*,*,*,23,*,12,*,24,20,*,12,20,12
77575,08/01/2022,*,*,*,25,*,10,*,23,20,*,11,19,13
77575,09/01/2022,*,*,*,25,*,10,*,24,18,*,11,17,14
77831,07/01/2022,*,*,*,*,*,*,*,*,6,*,6,*,*
77831,08/01/2022,*,*,*,*,*,*,*,*,6,*,6,*,*
77831,09/01/2022,*,*,*,*,*,*,*,5,6,*,6,*,*
78343,07/01/2022,12,*,*,*,*,17,*,12,12,*,15,10,*
78343,08/01/2022,14,*,*,*,*,19,*,14,12,*,15,10,*
78343,09/01/2022,16,*,*,*,*,19,*,14,12,*,15,10,*
78599,07/01/2022,388,*,*,*,*,397,*,213,185,*,108,150,140
78599,08/01/2022,412,*,*,*,*,417,*,222,200,*,111,160,151
78599,09/01/2022,406,*,*,*,*,411,*,218,198,*,108,151,157
79111,07/01/2022,17,*,*,*,*,24,*,17,17,*,13,14,7
79111,08/01/2022,17,*,*,*,*,24,*,17,18,*,10,17,8
79111,09/01/2022,17,*,*,*,*,24,*,17,18,*,10,18,7
79367,07/01/2022,*,*,*,*,*,6,*,*,*,*,*,*,*
79367,08/01/2022,*,*,*,*,*,6,*,*,*,*,*,*,*
79367,09/01/2022,*,*,*,*,*,5,*,*,*,*,*,*,*
75784,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,08/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,09/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76040,07/01/2022,25,*,*,64,*,46,5,88,103,6,59,74,59
76040,08/01/2022,29,*,*,74,*,51,*,101,116,6,69,84,65
76040,09/01/2022,25,*,*,72,*,45,*,102,107,*,71,82,56
77064,07/01/2022,61,*,*,106,*,67,*,114,104,*,60,78,82
77064,08/01/2022,63,*,*,109,*,71,*,121,109,*,65,82,86
77064,09/01/2022,61,*,*,115,*,70,*,123,110,*,67,81,89
77320,07/01/2022,15,*,*,45,*,48,5,65,54,*,40,47,32
77320,08/01/2022,17,*,*,51,*,54,6,72,60,*,46,52,35
77320,09/01/2022,19,*,*,53,*,56,6,70,65,*,52,50,36
78344,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78344,08/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78344,09/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79624,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79624,08/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79624,09/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75785,07/01/2022,11,*,*,25,*,27,7,27,33,*,19,23,18
75785,08/01/2022,10,*,*,26,*,30,6,30,33,*,23,23,17
75785,09/01/2022,12,*,*,29,*,33,6,34,38,*,28,24,20
77065,07/01/2022,70,*,*,202,*,68,5,156,168,9,99,130,99
77065,08/01/2022,78,*,*,214,*,73,5,166,175,9,105,141,104
77065,09/01/2022,80,*,*,215,*,71,5,162,178,10,102,143,104
77577,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77577,08/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77577,09/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77833,07/01/2022,28,*,*,41,*,25,*,100,84,*,70,58,65
77833,08/01/2022,29,*,*,37,*,26,*,101,81,*,68,58,64
77833,09/01/2022,31,*,*,36,*,27,*,100,79,*,67,58,62
78601,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78601,08/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78601,09/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76554,07/01/2022,*,*,*,*,*,13,*,9,6,*,*,7,5
76554,08/01/2022,*,*,*,*,*,15,*,11,6,*,*,8,5
76554,09/01/2022,*,*,*,*,*,11,*,8,5,*,*,6,*
77066,07/01/2022,55,*,*,107,*,36,*,100,91,9,46,63,82
77066,08/01/2022,50,*,*,111,*,35,*,101,94,9,45,64,86
77066,09/01/2022,51,*,*,118,*,39,*,107,96,9,47,71,87
77578,07/01/2022,21,*,*,47,*,24,*,37,50,*,23,31,33
77578,08/01/2022,19,*,*,46,*,21,*,36,50,*,22,32,32
77578,09/01/2022,19,*,*,50,*,20,*,42,46,*,24,36,28
77834,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77834,08/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77834,09/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78602,07/01/2022,38,*,*,17,*,50,8,48,52,*,31,38,31
78602,08/01/2022,39,*,*,18,*,52,11,50,57,*,34,38,35
78602,09/01/2022,36,*,*,16,*,51,12,48,53,*,33,36,32
79370,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79370,08/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79370,09/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75019,07/01/2022,11,*,*,17,*,18,*,22,21,*,13,18,12
75019,08/01/2022,12,*,*,18,*,20,*,24,23,*,16,19,12
75019,09/01/2022,12,*,*,18,*,19,5,24,23,*,16,20,11
76043,07/01/2022,*,*,*,*,*,12,*,13,*,*,*,9,5
76043,08/01/2022,*,*,*,*,*,13,*,14,*,*,*,9,6
76043,09/01/2022,*,*,*,*,*,13,*,14,*,*,*,9,6
77067,07/01/2022,58,*,*,149,*,52,*,128,128,*,69,83,109
77067,08/01/2022,67,*,*,164,*,56,*,140,140,6,75,92,123
77067,09/01/2022,63,*,*,170,*,50,*,146,136,6,77,94,123
77835,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77835,08/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77835,09/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79371,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79371,08/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75020,07/01/2022,22,7,*,61,*,98,41,121,110,*,78,101,52
75020,08/01/2022,27,7,*,56,*,101,41,120,108,*,81,105,42
75020,09/01/2022,21,6,*,46,*,83,36,103,87,*,76,83,31
76044,07/01/2022,*,*,*,*,*,13,*,8,5,*,*,6,*
76044,08/01/2022,*,*,*,*,*,12,*,9,*,*,*,5,5
76044,09/01/2022,*,*,*,*,*,11,*,9,*,*,*,*,5
76556,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76556,08/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76556,09/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77068,07/01/2022,22,*,*,55,*,18,*,45,47,7,20,37,35
77068,08/01/2022,22,*,*,55,*,19,*,45,47,8,19,38,36
77068,09/01/2022,21,*,*,56,*,19,*,45,49,7,19,38,38
77836,07/01/2022,6,*,*,5,*,6,*,22,21,*,12,14,18
77836,08/01/2022,6,*,*,5,*,6,*,24,22,*,14,15,18
77836,09/01/2022,6,*,*,10,*,6,*,24,27,*,14,17,22
78860,07/01/2022,9,*,*,*,*,7,*,7,*,*,*,*,6
78860,08/01/2022,9,*,*,*,*,7,*,7,*,*,*,*,6
78860,09/01/2022,9,*,*,*,*,7,*,7,*,*,*,*,6
75021,07/01/2022,10,*,*,10,*,35,11,40,30,*,28,36,8
75021,08/01/2022,9,*,*,10,*,36,11,40,30,*,26,39,7
75021,09/01/2022,7,*,*,12,*,34,10,37,31,*,30,34,*
75789,07/01/2022,*,*,*,12,*,16,*,13,15,*,10,12,6
75789,08/01/2022,*,*,*,15,*,16,*,12,19,*,11,13,7
75789,09/01/2022,*,*,*,15,*,19,*,13,21,*,13,15,6
76301,07/01/2022,75,*,*,42,*,66,25,82,101,5,56,66,61
76301,08/01/2022,74,*,*,40,*,65,22,81,98,5,59,60,60
76301,09/01/2022,57,*,*,28,*,51,19,66,73,*,59,40,40
76557,07/01/2022,*,*,*,*,*,8,*,6,5,*,*,7,*
76557,08/01/2022,*,*,*,*,*,11,*,7,7,*,*,8,*
76557,09/01/2022,*,*,*,*,*,11,*,7,7,*,5,6,*
77069,07/01/2022,16,*,*,110,*,11,*,75,70,*,41,53,52
77069,08/01/2022,21,*,*,113,*,16,*,80,76,*,36,64,57
77069,09/01/2022,14,*,*,109,*,10,*,78,68,*,34,62,50
77581,07/01/2022,38,*,*,40,*,58,6,69,70,5,48,49,44
77581,08/01/2022,42,*,*,43,*,61,6,70,76,5,50,52,46
77581,09/01/2022,40,*,*,46,*,58,*,69,73,5,45,53,50
77837,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77837,08/01/2022,*,*,*,*,*,*,*,6,*,*,*,*,*
77837,09/01/2022,*,*,*,*,*,*,*,6,*,*,*,*,*
78349,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78349,08/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78349,09/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78605,07/01/2022,5,*,*,*,*,12,*,12,6,*,7,6,5
78605,08/01/2022,5,*,*,*,*,12,*,12,6,*,7,6,5
78605,09/01/2022,5,*,*,*,*,12,*,12,7,*,7,5,7
78861,07/01/2022,98,*,*,*,*,101,*,44,62,*,30,39,37
78861,08/01/2022,92,*,*,*,*,95,*,42,58,*,29,36,35
78861,09/01/2022,85,*,*,*,*,90,*,38,55,*,29,32,32
79373,07/01/2022,*,*,*,*,*,7,*,6,5,*,5,*,*
79373,08/01/2022,*,*,*,*,*,7,*,6,5,*,5,*,*
79373,09/01/2022,*,*,*,*,*,7,*,6,5,*,5,*,*
75022,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75022,08/01/2022,*,*,*,*,*,*,*,5,*,*,*,*,*
75022,09/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75790,07/01/2022,*,*,*,*,*,18,*,14,5,*,7,10,*
75790,08/01/2022,5,*,*,*,*,23,*,15,9,*,7,12,5
75790,09/01/2022,*,*,*,*,*,18,*,12,7,*,7,10,*
76302,07/01/2022,60,*,*,30,*,73,7,65,67,*,53,48,31
76302,08/01/2022,58,*,*,27,*,70,8,66,61,*,46,52,29
76302,09/01/2022,46,*,*,29,*,59,*,57,54,*,49,36,26
77070,07/01/2022,76,*,6,205,*,82,*,180,166,7,92,139,119
77070,08/01/2022,77,*,6,216,*,85,*,191,169,7,100,142,126
77070,09/01/2022,74,*,7,205,*,82,*,178,168,11,100,134,121
77582,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77582,08/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77582,09/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78606,07/01/2022,*,*,*,*,*,6,*,*,*,*,*,*,*
78606,08/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78606,09/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79118,07/01/2022,95,*,*,20,*,135,*,95,101,*,71,72,53
79118,08/01/2022,96,*,*,24,*,139,*,97,105,*,72,76,54
79118,09/01/2022,88,*,*,21,*,121,*,88,90,*,74,62,42
75023,07/01/2022,30,*,*,53,*,25,7,50,62,*,28,43,41
75023,08/01/2022,31,*,*,52,*,26,7,51,60,*,28,41,42
75023,09/01/2022,26,*,*,52,*,28,7,52,60,*,29,46,38
75791,07/01/2022,18,*,*,19,*,48,*,30,40,*,22,33,15
75791,08/01/2022,18,*,*,21,*,52,*,33,41,*,25,31,18
75791,09/01/2022,16,*,*,19,*,46,*,28,38,*,28,25,13
76559,07/01/2022,7,*,*,23,*,25,*,30,25,*,23,17,16
76559,08/01/2022,7,*,*,24,*,24,*,30,25,*,21,19,16
76559,09/01/2022,8,*,*,20,*,20,*,25,23,*,18,20,11
77071,07/01/2022,36,*,*,166,*,25,7,109,128,9,60,72,109
77071,08/01/2022,36,*,*,168,*,26,7,110,131,10,56,74,115
77071,09/01/2022,34,*,*,163,*,25,5,106,126,12,59,70,111
77327,07/01/2022,28,*,*,26,*,33,*,40,29,6,23,26,22
77327,08/01/2022,27,*,*,25,*,32,*,39,29,6,23,26,21
77327,09/01/2022,23,*,*,24,*,28,*,37,26,6,26,22,18
77583,07/01/2022,49,*,*,118,*,48,*,131,97,6,75,79,74
77583,08/01/2022,45,*,*,128,*,47,*,135,102,7,74,91,80
77583,09/01/2022,47,*,*,127,*,50,*,137,102,8,79,86,84
78351,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78351,08/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78351,09/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79119,07/01/2022,31,*,*,8,*,56,*,39,30,*,18,32,19
79119,08/01/2022,31,*,*,8,*,56,*,39,30,*,17,34,18
79119,09/01/2022,26,*,*,8,*,48,*,32,27,*,21,22,16
75024,07/01/2022,5,*,*,16,*,*,*,15,12,*,8,14,5
75024,08/01/2022,5,*,*,14,*,*,*,14,11,*,8,11,6
75024,09/01/2022,6,*,*,17,*,*,*,17,11,*,8,13,7
75536,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75536,08/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75792,07/01/2022,*,*,*,*,*,9,*,6,5,*,*,6,*
75792,08/01/2022,*,*,*,5,*,9,*,8,6,*,6,6,*
75792,09/01/2022,*,*,*,6,*,9,*,9,6,*,7,6,*
76048,07/01/2022,12,*,*,*,*,46,*,38,30,*,18,24,26
76048,08/01/2022,13,*,*,*,*,47,*,39,31,*,20,25,25
76048,09/01/2022,12,*,*,*,*,43,*,37,27,*,19,24,21
77072,07/01/2022,73,*,9,151,*,61,*,141,139,7,90,95,100
77072,08/01/2022,72,*,11,153,*,61,*,140,146,7,89,93,109
77072,09/01/2022,75,*,11,148,*,62,*,135,146,8,89,95,102
77328,07/01/2022,6,*,*,*,*,21,*,10,18,*,6,17,5
77328,08/01/2022,7,*,*,*,*,23,*,11,19,*,8,17,5
77328,09/01/2022,7,*,*,*,*,20,*,9,16,*,7,14,*
77584,07/01/2022,61,*,*,142,*,72,*,125,140,5,75,100,91
77584,08/01/2022,62,*,5,149,*,72,*,129,149,6,77,101,101
77584,09/01/2022,59,*,6,143,*,64,*,121,146,*,73,107,91
77840,07/01/2022,34,*,*,64,*,30,*,121,128,*,118,99,41
77840,08/01/2022,29,*,*,62,*,33,*,120,136,*,124,97,44
77840,09/01/2022,27,*,*,59,*,32,*,119,135,*,128,87,47
78352,07/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78352,08/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78352,09/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75025,07/01/2022,5,*,*,28,*,17,*,22,30,*,17,19,16
75025,08/01/2022,5,*,*,33,*,18,*,28,33,*,21,21,19
75025,09/01/2022,5,*,*,31,*,18,*,26,37,*,25,18,20
76049,07/01/2022,8,*,*,*,*,44,*,25,26,*,16,17,18
76049,08/01/2022,5,*,*,*,*,41,*,25,23,*,17,15,16
