ZIPCode,Reporting_Date,ChildEthnicityHispLatino,ChildRaceAmIndAlaNat,ChildRaceAsian,ChildRaceBlackAfriAmer,ChildRaceHawaiiPacific,ChildRaceWhite,ChildRaceMult,ChildMale,ChildFemale,ChildDisability,ChildAgeInfantToddler,ChildAgePrek,ChildAgeSchAge
75010,04/01/2022,18,*,*,58,*,14,7,56,38,*,26,30,38
75010,05/01/2022,17,*,*,60,*,12,7,54,38,*,26,30,36
75010,06/01/2022,17,*,*,58,*,14,8,53,40,*,27,31,35
75778,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75778,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75778,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76034,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76034,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76034,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76802,04/01/2022,6,*,*,*,*,32,*,27,12,*,14,12,13
76802,05/01/2022,9,*,*,*,*,35,*,29,15,*,13,14,17
76802,06/01/2022,8,*,*,*,*,34,*,29,14,*,14,13,16
77058,04/01/2022,26,*,*,25,*,48,*,44,47,8,36,29,29
77058,05/01/2022,21,*,*,24,*,42,*,38,43,7,33,30,21
77058,06/01/2022,22,*,*,23,*,41,*,35,44,7,32,29,22
78594,04/01/2022,8,*,*,*,*,8,*,*,6,*,*,*,*
78594,05/01/2022,8,*,*,*,*,8,*,*,6,*,*,*,*
78594,06/01/2022,8,*,*,*,*,8,*,*,6,*,*,5,*
78850,04/01/2022,*,*,*,*,*,5,*,*,*,*,*,*,*
78850,05/01/2022,*,*,*,*,*,5,*,*,*,*,*,*,*
78850,06/01/2022,*,*,*,*,*,5,*,*,*,*,*,*,*
79106,04/01/2022,134,*,*,76,*,115,6,134,122,*,75,97,85
79106,05/01/2022,148,*,*,72,*,129,8,148,130,*,76,105,98
79106,06/01/2022,152,*,*,81,*,134,5,153,134,*,77,107,104
75011,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75011,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75011,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76547,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76547,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77059,04/01/2022,6,*,*,*,*,8,*,5,7,*,*,7,5
77059,05/01/2022,6,*,*,*,*,8,*,5,7,*,*,6,6
77059,06/01/2022,6,*,*,*,*,8,*,5,7,*,*,6,6
77571,04/01/2022,70,*,*,23,*,104,*,89,80,8,44,60,65
77571,05/01/2022,74,*,*,23,*,108,*,90,82,8,44,59,69
77571,06/01/2022,75,*,*,20,*,112,*,87,83,7,44,57,69
78595,04/01/2022,73,*,*,*,*,74,*,33,41,*,13,28,33
78595,05/01/2022,73,*,*,*,*,74,*,33,41,*,12,27,35
78595,06/01/2022,74,*,*,*,*,75,*,33,42,*,13,26,36
79107,04/01/2022,204,*,*,109,*,121,*,175,144,*,118,100,101
79107,05/01/2022,220,*,*,125,*,128,*,194,152,*,123,110,113
79107,06/01/2022,230,*,*,124,*,135,*,192,165,*,114,121,122
79363,04/01/2022,8,*,*,*,*,9,*,6,*,*,*,5,*
79363,05/01/2022,8,*,*,*,*,14,*,9,6,*,5,9,*
79363,06/01/2022,8,*,*,*,*,15,*,10,6,*,5,9,*
76036,04/01/2022,18,*,*,73,*,38,*,81,80,*,45,69,48
76036,05/01/2022,23,*,*,81,*,40,*,87,90,*,55,72,51
76036,06/01/2022,25,*,*,80,*,42,*,96,90,*,57,78,52
76548,04/01/2022,67,*,*,124,*,75,28,133,124,*,76,106,82
76548,05/01/2022,69,*,*,124,*,74,29,128,128,*,79,102,82
76548,06/01/2022,63,*,*,130,*,75,28,135,128,*,86,110,74
77060,04/01/2022,70,*,*,157,*,59,*,144,124,*,65,103,100
77060,05/01/2022,67,*,*,162,*,57,*,146,124,5,65,102,103
77060,06/01/2022,67,*,*,162,*,56,*,143,125,6,65,103,101
77316,04/01/2022,8,*,*,11,*,43,*,28,43,*,11,30,30
77316,05/01/2022,7,*,*,11,*,41,*,28,41,*,10,29,30
77316,06/01/2022,6,*,*,11,*,40,*,27,41,*,9,30,29
78596,04/01/2022,479,*,*,*,*,484,*,252,236,*,130,164,194
78596,05/01/2022,481,*,*,*,*,487,*,245,245,*,135,161,194
78596,06/01/2022,482,*,*,*,*,488,*,250,241,*,133,165,193
78852,04/01/2022,540,*,*,*,*,545,*,274,273,*,100,173,274
78852,05/01/2022,542,*,*,*,*,545,*,277,270,*,107,166,274
78852,06/01/2022,536,*,*,*,*,538,*,273,267,*,111,156,273
79108,04/01/2022,37,5,*,7,*,68,*,52,39,*,34,29,28
79108,05/01/2022,40,5,*,7,*,77,*,57,41,*,34,33,31
79108,06/01/2022,40,*,*,7,*,84,*,57,44,*,33,33,35
79364,04/01/2022,28,*,*,*,*,33,*,23,18,*,21,18,*
79364,05/01/2022,33,*,*,*,*,38,*,29,19,*,22,21,6
79364,06/01/2022,31,*,*,*,*,41,*,33,19,*,22,21,10
75013,04/01/2022,*,*,*,21,*,8,*,20,17,*,13,10,14
75013,05/01/2022,*,*,*,21,*,13,*,24,21,*,15,12,18
75013,06/01/2022,6,*,*,21,*,12,*,23,24,*,16,14,17
76549,04/01/2022,148,11,*,447,9,80,50,344,347,9,221,252,222
76549,05/01/2022,154,11,*,482,8,88,52,364,367,9,232,270,233
76549,06/01/2022,153,11,*,504,8,92,46,369,385,9,237,277,244
77061,04/01/2022,27,*,*,40,*,16,*,37,47,*,31,35,19
77061,05/01/2022,26,*,*,42,*,15,*,37,48,*,31,35,20
77061,06/01/2022,26,*,*,40,*,15,*,37,47,*,29,34,22
77573,04/01/2022,54,*,*,46,*,99,6,114,107,6,61,83,78
77573,05/01/2022,49,*,*,48,*,91,*,107,99,5,59,79,69
77573,06/01/2022,48,*,*,48,*,85,*,102,95,6,56,77,66
78341,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78341,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78341,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,04/01/2022,5,*,*,*,*,*,*,*,5,*,*,*,*
78597,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78853,04/01/2022,113,*,*,*,*,119,*,60,59,*,24,35,60
78853,05/01/2022,115,*,*,*,*,121,*,60,61,*,24,37,60
78853,06/01/2022,125,*,*,*,*,131,*,64,67,*,25,43,63
79109,04/01/2022,129,*,*,50,*,186,*,159,127,*,98,136,53
79109,05/01/2022,141,*,*,59,*,202,*,171,143,*,104,145,66
79109,06/01/2022,147,*,*,57,*,201,*,170,146,*,99,146,72
16133,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
16133,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
16133,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76550,04/01/2022,*,*,*,*,*,5,*,8,*,*,7,*,*
76550,05/01/2022,*,*,*,*,*,5,*,8,*,*,7,*,*
76550,06/01/2022,*,*,*,*,*,5,*,6,*,*,5,*,*
77062,04/01/2022,26,*,*,13,*,45,*,38,29,*,22,21,24
77062,05/01/2022,25,*,*,13,*,44,*,37,29,*,23,19,24
77062,06/01/2022,25,*,*,13,*,44,*,38,29,*,24,19,24
77318,04/01/2022,15,*,*,11,*,39,*,31,43,*,22,29,23
77318,05/01/2022,16,*,*,11,*,39,*,30,40,*,20,30,20
77318,06/01/2022,14,*,*,11,*,38,*,26,42,*,19,28,21
77574,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77574,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77574,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78598,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78598,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78598,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79110,04/01/2022,159,*,*,27,*,185,5,158,124,*,103,106,75
79110,05/01/2022,169,*,*,31,*,188,5,170,126,*,102,113,83
79110,06/01/2022,170,*,*,32,*,187,6,169,129,*,103,118,79
79366,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79366,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75783,04/01/2022,*,*,*,*,*,27,*,14,15,*,10,11,8
75783,05/01/2022,*,*,*,*,*,30,*,18,15,*,12,13,8
75783,06/01/2022,*,*,*,*,*,31,*,19,15,*,13,14,7
76039,04/01/2022,13,*,*,46,*,34,*,68,58,*,32,49,45
76039,05/01/2022,18,*,*,51,*,41,*,81,66,*,41,55,51
76039,06/01/2022,18,*,*,53,*,37,*,80,70,*,42,57,51
77063,04/01/2022,37,*,*,113,*,34,*,75,114,7,75,64,51
77063,05/01/2022,38,*,*,104,*,35,*,70,111,7,70,65,47
77063,06/01/2022,46,*,*,101,*,40,*,68,111,7,69,65,51
77319,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77319,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77319,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77575,04/01/2022,*,*,*,24,*,9,*,24,23,*,11,22,14
77575,05/01/2022,*,*,*,24,*,9,*,24,22,*,10,22,14
77575,06/01/2022,*,*,*,23,*,9,*,25,20,*,11,21,13
77831,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77831,05/01/2022,*,*,*,*,*,*,*,5,6,*,8,*,*
77831,06/01/2022,*,*,*,*,*,*,*,6,6,*,8,*,*
78343,04/01/2022,6,*,*,*,*,11,*,9,8,*,12,7,*
78343,05/01/2022,8,*,*,*,*,13,*,11,9,*,15,7,*
78343,06/01/2022,9,*,*,*,*,14,*,12,9,*,15,8,*
78599,04/01/2022,374,*,*,*,*,381,*,202,181,*,101,138,144
78599,05/01/2022,389,*,*,*,*,395,*,206,191,*,108,139,150
78599,06/01/2022,399,*,*,*,*,407,*,217,191,*,109,149,150
79111,04/01/2022,14,*,*,*,*,17,*,12,14,*,9,10,7
79111,05/01/2022,15,*,*,*,*,20,*,12,17,*,12,10,7
79111,06/01/2022,17,*,*,*,*,22,*,15,17,*,14,11,7
79367,04/01/2022,*,*,*,*,*,6,*,*,*,*,*,*,*
79367,05/01/2022,*,*,*,*,*,6,*,*,*,*,*,*,*
79367,06/01/2022,*,*,*,*,*,6,*,*,*,*,*,*,*
75784,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76040,04/01/2022,21,*,*,49,*,47,7,72,82,5,45,58,52
76040,05/01/2022,22,*,*,53,*,52,9,78,95,5,54,65,54
76040,06/01/2022,24,*,*,61,*,46,7,82,104,5,57,74,55
77064,04/01/2022,70,*,*,116,*,76,*,127,113,*,62,94,85
77064,05/01/2022,70,*,*,112,*,78,*,125,112,*,60,92,86
77064,06/01/2022,70,*,*,115,*,76,*,124,115,*,58,93,89
77320,04/01/2022,17,*,*,39,*,41,*,58,46,*,35,46,23
77320,05/01/2022,18,*,*,39,*,44,*,59,50,*,36,47,26
77320,06/01/2022,16,*,*,39,*,46,5,62,51,*,38,47,28
78344,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78344,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78344,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79624,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79624,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79624,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75785,04/01/2022,10,*,*,12,*,23,7,20,22,*,12,16,14
75785,05/01/2022,11,*,*,18,*,24,7,22,28,*,15,18,17
75785,06/01/2022,11,*,*,23,*,24,7,24,31,*,17,21,17
76041,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76041,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77065,04/01/2022,81,*,*,201,*,72,5,166,173,9,100,128,112
77065,05/01/2022,82,*,*,202,*,74,*,164,175,9,99,129,112
77065,06/01/2022,81,*,*,207,*,74,5,167,170,8,100,133,107
77577,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77577,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77577,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77833,04/01/2022,23,*,*,40,*,21,*,90,78,*,70,52,58
77833,05/01/2022,23,*,*,41,*,21,*,96,79,*,73,54,60
77833,06/01/2022,25,*,*,41,*,22,*,98,82,*,76,55,61
76554,04/01/2022,*,*,*,*,*,12,*,7,8,*,*,8,*
76554,05/01/2022,*,*,*,*,*,14,*,9,7,*,*,7,6
76554,06/01/2022,*,*,*,*,*,13,*,9,6,*,*,7,5
77066,04/01/2022,58,*,*,121,*,40,*,109,103,10,62,69,81
77066,05/01/2022,56,*,*,113,*,39,*,101,99,8,57,66,77
77066,06/01/2022,56,*,*,109,*,40,*,102,97,9,53,62,84
77578,04/01/2022,22,*,*,43,*,23,*,38,49,*,22,37,28
77578,05/01/2022,22,*,*,46,*,23,*,38,51,*,21,37,31
77578,06/01/2022,22,*,*,46,*,23,*,38,51,*,20,36,33
77834,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77834,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77834,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78602,04/01/2022,40,*,*,21,*,53,11,52,55,*,35,40,32
78602,05/01/2022,41,*,*,19,*,56,10,53,54,*,35,40,32
78602,06/01/2022,39,*,*,19,*,52,8,49,51,*,33,36,31
79370,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75019,04/01/2022,10,*,*,15,*,19,*,25,15,*,16,15,9
75019,05/01/2022,9,*,*,14,*,16,*,22,15,*,14,14,9
75019,06/01/2022,9,*,*,17,*,17,*,24,17,*,15,15,11
76043,04/01/2022,*,*,*,*,*,13,*,13,7,*,5,8,7
76043,05/01/2022,*,*,*,*,*,14,*,14,7,*,6,8,7
76043,06/01/2022,*,*,*,*,*,14,*,14,7,*,6,8,7
77067,04/01/2022,56,*,*,164,*,50,*,132,144,*,81,88,113
77067,05/01/2022,53,*,*,163,*,47,*,127,142,*,77,86,111
77067,06/01/2022,56,*,*,156,*,50,*,127,137,*,72,85,112
77835,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77835,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77835,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79371,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79371,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79371,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75020,04/01/2022,26,*,*,44,*,93,29,98,94,*,80,83,29
75020,05/01/2022,26,7,*,54,*,102,30,107,107,*,78,93,43
75020,06/01/2022,25,7,*,54,*,104,29,108,107,*,75,96,44
76044,04/01/2022,*,*,*,*,*,9,*,7,5,*,*,6,*
76044,05/01/2022,*,*,*,*,*,9,*,7,5,*,*,6,*
76044,06/01/2022,*,*,*,*,*,11,*,8,5,*,*,5,*
76556,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76556,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76556,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77068,04/01/2022,16,*,*,51,*,12,*,37,42,6,23,33,23
77068,05/01/2022,16,*,*,54,*,12,*,41,42,6,22,35,26
77068,06/01/2022,16,*,*,55,*,12,*,41,43,6,21,37,26
77836,04/01/2022,6,*,*,7,*,9,*,21,22,*,15,10,19
77836,05/01/2022,6,*,*,7,*,10,*,25,23,*,13,14,22
77836,06/01/2022,6,*,*,5,*,9,*,23,21,*,11,14,20
78860,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78860,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78860,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75021,04/01/2022,9,*,*,6,*,28,10,29,25,*,23,26,5
75021,05/01/2022,9,*,*,8,*,30,10,32,27,*,23,28,8
75021,06/01/2022,10,*,*,8,*,29,13,35,28,*,25,30,8
75789,04/01/2022,*,*,*,12,*,11,*,10,14,*,12,9,*
75789,05/01/2022,*,*,*,13,*,19,*,15,18,*,15,13,5
75789,06/01/2022,*,*,*,14,*,15,*,15,14,*,13,11,5
76301,04/01/2022,96,*,*,33,*,73,29,91,106,*,73,69,55
76301,05/01/2022,91,*,*,34,*,79,26,89,109,*,71,71,56
76301,06/01/2022,92,*,*,41,*,77,26,96,113,5,70,71,68
76557,04/01/2022,*,*,*,*,*,9,*,5,7,*,*,7,*
76557,05/01/2022,*,*,*,*,*,10,*,6,7,*,*,8,*
76557,06/01/2022,*,*,*,*,*,12,*,8,7,*,*,10,*
77069,04/01/2022,24,*,*,103,*,20,*,71,75,*,51,46,50
77069,05/01/2022,22,*,*,110,*,18,*,77,73,*,49,49,53
77069,06/01/2022,18,*,*,112,*,14,*,77,72,*,43,47,60
77581,04/01/2022,42,*,*,27,*,60,5,59,60,*,33,45,41
77581,05/01/2022,39,*,*,27,*,57,5,61,62,*,38,46,39
77581,06/01/2022,39,*,*,35,*,58,6,67,65,5,46,47,40
77837,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77837,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77837,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78349,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78349,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78349,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78605,04/01/2022,5,*,*,*,*,12,*,12,6,*,5,8,5
78605,05/01/2022,6,*,*,*,*,14,*,14,7,*,7,8,6
78605,06/01/2022,5,*,*,*,*,13,*,13,6,*,7,7,5
78861,04/01/2022,94,*,*,*,*,102,*,46,56,*,26,40,36
78861,05/01/2022,99,*,*,*,*,105,*,48,59,*,30,41,36
78861,06/01/2022,102,*,*,*,*,105,*,47,63,*,31,42,37
79373,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79373,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79373,06/01/2022,*,*,*,*,*,7,*,6,5,*,5,*,*
75022,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75022,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75022,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75790,04/01/2022,*,*,*,*,*,19,*,14,5,*,7,8,*
75790,05/01/2022,*,*,*,*,*,20,*,15,5,*,7,9,*
75790,06/01/2022,*,*,*,*,*,18,*,14,*,*,6,9,*
76302,04/01/2022,60,*,*,32,*,64,11,68,69,*,63,39,35
76302,05/01/2022,64,*,*,32,*,64,7,66,69,*,57,42,36
76302,06/01/2022,64,*,*,35,*,70,7,70,71,*,58,48,35
77070,04/01/2022,71,*,6,190,*,72,*,177,159,*,91,132,115
77070,05/01/2022,68,*,6,194,*,72,*,169,166,5,90,132,115
77070,06/01/2022,70,*,6,190,*,76,*,170,161,5,87,136,110
77582,04/01/2022,*,*,*,*,*,*,*,5,*,*,*,*,*
77582,05/01/2022,*,*,*,*,*,*,*,5,*,*,*,*,*
77582,06/01/2022,*,*,*,*,*,*,*,5,*,*,*,*,*
78606,04/01/2022,*,*,*,*,*,7,*,*,5,*,*,5,*
78606,05/01/2022,*,*,*,*,*,7,*,*,5,*,*,5,*
78606,06/01/2022,*,*,*,*,*,7,*,*,5,*,*,5,*
79118,04/01/2022,87,*,*,20,*,115,5,87,91,*,70,69,39
79118,05/01/2022,97,*,*,20,*,132,5,96,100,*,71,72,53
79118,06/01/2022,101,*,*,22,*,134,5,97,105,*,71,73,58
75023,04/01/2022,27,*,*,54,*,26,7,56,59,*,23,52,40
75023,05/01/2022,28,*,*,53,*,25,8,56,59,*,24,47,44
75023,06/01/2022,28,*,*,51,*,25,8,55,60,*,26,45,44
75791,04/01/2022,17,*,*,14,*,53,*,32,38,*,22,31,17
75791,05/01/2022,18,*,*,13,*,53,*,31,38,*,21,31,17
75791,06/01/2022,18,*,*,13,*,53,*,31,38,*,23,28,18
76559,04/01/2022,5,*,*,15,*,21,*,21,21,*,19,11,12
76559,05/01/2022,*,*,*,20,*,21,*,24,24,*,23,15,11
76559,06/01/2022,5,*,*,22,*,24,*,27,26,*,24,15,15
77071,04/01/2022,36,*,*,154,*,25,8,110,126,7,53,73,114
77071,05/01/2022,36,*,*,162,*,25,8,112,129,8,56,74,115
77071,06/01/2022,38,*,*,167,*,27,8,112,131,9,57,75,115
77327,04/01/2022,25,*,*,19,*,26,*,30,26,6,19,26,11
77327,05/01/2022,23,*,*,21,*,23,*,30,22,5,17,23,12
77327,06/01/2022,29,*,*,22,*,29,*,36,24,6,20,25,15
77583,04/01/2022,44,*,*,122,*,46,*,118,102,6,67,82,72
77583,05/01/2022,44,*,*,118,*,46,*,118,102,6,65,80,76
77583,06/01/2022,49,*,*,120,*,50,*,126,101,6,68,81,78
78351,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78351,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78351,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79119,04/01/2022,29,*,*,5,*,41,*,26,24,*,18,24,8
79119,05/01/2022,34,*,*,10,*,49,*,36,27,*,20,29,14
79119,06/01/2022,35,*,*,10,*,58,*,41,31,*,19,34,19
75024,04/01/2022,*,*,*,17,*,*,*,16,11,*,8,14,5
75024,05/01/2022,*,*,*,18,*,*,*,16,12,*,8,15,5
75024,06/01/2022,5,*,*,16,*,*,*,15,12,*,8,14,5
75536,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75536,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75536,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75792,04/01/2022,*,*,*,*,*,7,*,5,*,*,5,*,*
75792,05/01/2022,*,*,*,*,*,7,*,5,*,*,5,*,*
75792,06/01/2022,*,*,*,*,*,8,*,6,*,*,5,*,*
76048,04/01/2022,12,*,*,*,*,39,*,35,28,*,16,28,19
76048,05/01/2022,12,*,*,*,*,42,*,35,29,*,16,26,22
76048,06/01/2022,12,*,*,*,*,41,*,34,29,*,15,26,22
77072,04/01/2022,82,*,9,158,*,64,*,145,147,7,93,102,100
77072,05/01/2022,83,*,9,151,*,65,*,140,147,7,91,100,99
77072,06/01/2022,81,*,9,156,*,66,*,145,144,7,92,99,103
77328,04/01/2022,8,*,*,*,*,20,*,13,21,*,7,14,13
77328,05/01/2022,8,*,*,*,*,20,*,15,21,*,8,15,13
77328,06/01/2022,9,*,*,*,*,23,*,15,23,*,8,17,13
77584,04/01/2022,61,*,6,142,*,65,*,122,148,5,74,98,99
77584,05/01/2022,59,*,*,141,*,63,*,122,142,*,70,100,94
77584,06/01/2022,59,*,*,144,*,66,*,128,142,*,73,103,94
77840,04/01/2022,36,*,*,67,*,32,*,110,124,*,103,98,42
77840,05/01/2022,33,*,*,67,*,30,*,115,126,*,106,103,42
77840,06/01/2022,36,*,*,65,*,32,*,122,133,*,119,102,44
78352,04/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78352,05/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78352,06/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75025,04/01/2022,5,*,*,27,*,17,*,28,30,*,17,25,16
75025,05/01/2022,5,*,*,31,*,17,*,28,32,*,19,23,18
75025,06/01/2022,5,*,*,29,*,17,*,25,33,*,19,21,18
76049,04/01/2022,6,*,*,*,*,40,*,22,24,*,16,16,16
