ZIPCode,Reporting_Date,ChildEthnicityHispLatino,ChildRaceAmIndAlaNat,ChildRaceAsian,ChildRaceBlackAfriAmer,ChildRaceHawaiiPacific,ChildRaceWhite,ChildRaceMult,ChildMale,ChildFemale,ChildDisability,ChildAgeInfantToddler,ChildAgePrek,ChildAgeSchAge
79363,02/01/2024,7,*,*,*,*,14,*,12,*,*,7,9,*
79363,03/01/2024,7,*,*,*,*,14,*,13,*,*,6,10,*
76036,01/01/2024,21,*,*,94,*,33,*,111,90,*,56,75,71
76036,02/01/2024,17,*,*,101,*,28,*,109,94,*,58,75,71
76036,03/01/2024,16,*,*,104,*,28,*,111,97,*,63,75,73
76548,01/01/2024,71,6,*,115,*,72,27,127,119,*,83,90,73
76548,02/01/2024,74,6,*,119,*,69,30,123,121,*,79,89,76
76548,03/01/2024,74,6,*,114,*,67,28,119,118,*,77,85,75
77060,01/01/2024,73,*,*,156,*,68,*,138,138,9,89,96,98
77060,02/01/2024,75,*,*,168,*,72,*,145,145,9,91,100,106
77060,03/01/2024,78,*,*,192,*,70,*,155,159,12,98,110,111
77316,01/01/2024,15,*,*,13,*,50,*,36,41,*,26,27,24
77316,02/01/2024,15,*,*,14,*,50,*,35,42,*,27,26,24
77316,03/01/2024,18,*,*,13,*,53,*,34,46,*,27,26,27
78340,01/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
78340,02/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
78340,03/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
78596,01/01/2024,448,*,*,5,*,446,*,251,203,13,115,159,180
78596,02/01/2024,437,*,*,5,*,435,*,245,198,11,117,152,174
78596,03/01/2024,437,*,*,*,*,436,*,244,199,12,114,154,175
78852,01/01/2024,417,*,*,*,*,421,*,215,206,*,71,114,236
78852,02/01/2024,427,*,*,*,*,431,*,223,208,*,77,118,236
78852,03/01/2024,433,*,*,*,*,437,*,232,205,*,82,119,236
79108,01/01/2024,34,*,*,10,*,66,*,45,44,*,36,34,19
79108,02/01/2024,38,*,*,11,*,71,*,49,46,*,37,38,20
79108,03/01/2024,40,*,*,11,*,75,*,50,49,*,41,38,20
79364,01/01/2024,25,*,*,6,*,37,*,28,20,*,16,20,12
79364,02/01/2024,25,*,*,7,*,33,*,27,19,*,17,20,9
79364,03/01/2024,23,*,*,5,*,32,*,26,17,*,15,19,9
75013,01/01/2024,13,*,5,33,*,13,*,25,34,*,22,20,17
75013,02/01/2024,13,*,5,36,*,16,*,26,39,*,24,21,20
75013,03/01/2024,16,*,5,37,*,17,*,28,41,*,26,22,21
76549,01/01/2024,189,9,*,505,6,113,77,397,423,19,258,287,282
76549,02/01/2024,183,9,*,505,5,101,78,398,411,19,259,279,278
76549,03/01/2024,179,10,*,495,5,99,79,398,401,16,250,278,278
77061,01/01/2024,28,*,*,49,*,21,*,49,41,*,25,35,32
77061,02/01/2024,28,*,*,48,*,22,*,46,40,*,24,32,32
77061,03/01/2024,29,*,*,48,*,23,*,45,40,*,24,33,30
77573,01/01/2024,74,*,*,75,*,127,12,148,124,14,72,114,89
77573,02/01/2024,69,*,*,79,*,132,13,153,123,12,72,112,95
77573,03/01/2024,73,*,*,79,*,137,13,155,127,12,75,114,96
78597,01/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,02/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
78853,01/01/2024,169,*,*,*,*,173,*,90,84,*,33,44,97
78853,02/01/2024,173,*,*,*,*,176,*,90,87,*,35,43,99
78853,03/01/2024,182,*,*,*,*,185,*,92,94,*,38,47,101
79109,01/01/2024,105,*,7,36,*,146,*,133,116,5,101,92,56
79109,02/01/2024,100,*,7,42,*,146,*,134,116,*,108,94,48
79109,03/01/2024,112,*,6,47,*,156,*,148,126,*,117,107,50
79621,01/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
79621,02/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
79621,03/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,01/01/2024,*,*,*,5,*,*,*,*,*,*,*,*,*
75014,02/01/2024,*,*,*,5,*,*,*,*,*,*,*,*,*
75014,03/01/2024,*,*,*,5,*,*,*,*,*,*,*,*,*
76038,01/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,02/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,03/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
76550,01/01/2024,7,*,*,*,*,8,*,10,*,*,5,8,*
76550,02/01/2024,7,*,*,*,*,8,*,10,*,*,5,8,*
76550,03/01/2024,7,*,*,*,*,8,*,9,*,*,5,6,*
77062,01/01/2024,32,*,*,27,*,48,*,43,38,8,22,32,29
77062,02/01/2024,27,*,*,27,*,44,*,42,36,7,23,30,27
77062,03/01/2024,29,*,*,27,*,46,*,43,35,7,19,33,28
77318,01/01/2024,17,*,*,18,*,44,*,42,40,*,30,28,25
77318,02/01/2024,19,*,*,17,*,48,*,43,41,*,30,29,26
77318,03/01/2024,21,*,*,19,*,50,6,46,43,*,35,29,26
77574,01/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
77574,02/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
77574,03/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,01/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,02/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,03/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
78342,01/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
78342,02/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
78342,03/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
79110,01/01/2024,112,*,*,35,*,112,*,104,106,*,61,88,61
79110,02/01/2024,106,*,*,32,*,109,*,99,102,*,62,82,57
79110,03/01/2024,116,*,*,39,*,119,*,111,106,*,66,90,61
75783,01/01/2024,*,*,*,*,*,36,*,21,19,*,14,16,10
75783,02/01/2024,*,*,*,*,*,37,*,21,21,*,11,19,12
75783,03/01/2024,*,*,*,5,*,37,*,21,21,*,11,19,12
76039,01/01/2024,17,*,*,57,*,29,*,78,85,*,51,57,58
76039,02/01/2024,16,*,*,58,*,29,*,76,83,5,50,55,57
76039,03/01/2024,17,*,*,60,*,28,*,77,84,6,49,54,61
77063,01/01/2024,45,*,*,66,*,48,8,75,73,*,39,56,54
77063,02/01/2024,45,*,*,71,*,49,8,78,75,5,41,59,55
77063,03/01/2024,44,*,*,72,*,50,8,79,75,*,42,58,56
77575,01/01/2024,*,*,*,19,*,*,*,17,9,*,8,10,9
77575,02/01/2024,*,*,*,21,*,5,*,17,12,*,10,10,9
77575,03/01/2024,*,*,*,22,*,5,*,17,13,*,10,10,10
77831,01/01/2024,*,*,*,*,*,*,*,6,*,*,5,*,*
77831,02/01/2024,*,*,*,*,*,*,*,6,*,*,5,*,*
77831,03/01/2024,*,*,*,*,*,*,*,6,*,*,*,5,*
78343,01/01/2024,22,*,*,*,*,19,*,16,12,*,11,13,5
78343,02/01/2024,22,*,*,*,*,19,*,16,12,*,10,14,5
78343,03/01/2024,21,*,*,*,*,17,*,16,11,*,10,14,*
78599,01/01/2024,442,*,*,*,*,438,*,242,207,19,109,159,181
78599,02/01/2024,440,*,*,*,*,436,*,241,206,18,108,156,183
78599,03/01/2024,433,*,*,*,*,428,*,240,199,18,104,155,180
79111,01/01/2024,*,*,*,*,*,18,*,13,8,*,8,8,5
79111,02/01/2024,*,*,*,*,*,18,*,14,9,*,10,7,6
79111,03/01/2024,*,*,*,*,*,16,*,12,9,*,9,6,6
75784,01/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,02/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,03/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
76040,01/01/2024,19,*,*,74,*,21,9,94,100,5,62,75,57
76040,02/01/2024,18,*,*,69,*,18,9,85,96,5,61,70,50
76040,03/01/2024,19,*,*,67,*,19,9,82,93,*,51,74,50
77064,01/01/2024,77,*,5,113,*,68,6,117,117,11,84,84,75
77064,02/01/2024,76,*,5,120,*,69,6,126,118,11,84,88,81
77064,03/01/2024,82,*,5,122,*,72,6,127,125,11,90,90,80
77320,01/01/2024,26,*,*,49,*,60,5,76,76,6,50,63,42
77320,02/01/2024,30,*,*,53,*,64,7,78,82,6,50,67,46
77320,03/01/2024,33,*,*,52,*,68,10,79,82,9,53,66,44
78600,01/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
78600,02/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
78600,03/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
75785,01/01/2024,19,*,*,43,*,43,*,40,52,*,23,35,34
75785,02/01/2024,19,*,*,44,*,43,*,41,52,*,20,39,34
75785,03/01/2024,19,*,*,42,*,42,*,39,51,*,18,39,33
77065,01/01/2024,89,*,*,222,*,82,11,184,172,18,99,133,131
77065,02/01/2024,94,*,*,229,*,80,14,192,173,18,100,138,134
77065,03/01/2024,98,*,*,233,*,85,15,199,182,19,107,142,139
77577,01/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
77577,02/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
77577,03/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
77833,01/01/2024,19,*,*,29,*,25,*,86,83,*,55,70,45
77833,02/01/2024,20,*,*,29,*,25,*,83,84,*,51,70,47
77833,03/01/2024,20,*,*,27,*,22,*,78,79,*,48,65,45
78601,01/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
78601,02/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
78601,03/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
76554,01/01/2024,5,*,*,*,*,9,*,*,5,*,*,*,*
76554,02/01/2024,5,*,*,*,*,9,*,*,6,*,*,*,*
76554,03/01/2024,5,*,*,*,*,9,*,*,6,*,*,*,*
77066,01/01/2024,55,*,*,120,*,50,*,100,98,15,40,68,93
77066,02/01/2024,50,*,*,124,*,46,*,96,102,15,42,68,91
77066,03/01/2024,54,*,*,129,*,49,*,104,105,18,43,77,92
77578,01/01/2024,20,*,*,61,*,23,6,52,57,*,32,42,36
77578,02/01/2024,21,*,*,61,*,24,6,54,55,*,30,42,38
77578,03/01/2024,21,*,*,63,*,25,*,57,55,*,34,42,37
78090,01/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
78090,02/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
78090,03/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
78602,01/01/2024,52,*,*,38,*,60,7,75,64,*,44,63,32
78602,02/01/2024,52,*,*,38,*,60,7,76,64,*,42,67,31
78602,03/01/2024,52,*,*,39,*,60,7,77,65,*,43,64,35
79370,01/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
79370,02/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
79370,03/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
75019,01/01/2024,22,*,*,29,*,16,*,20,32,*,14,24,14
75019,02/01/2024,22,*,*,31,*,21,*,22,37,*,16,26,17
75019,03/01/2024,22,*,*,31,*,21,*,22,37,*,16,26,17
76043,01/01/2024,9,*,*,*,*,23,*,18,11,*,7,7,15
76043,02/01/2024,9,*,*,5,*,23,*,19,10,*,6,7,16
76043,03/01/2024,9,*,*,*,*,24,*,20,9,*,7,7,15
77067,01/01/2024,81,*,*,226,*,64,*,164,172,27,85,122,134
77067,02/01/2024,84,*,*,233,*,61,*,175,174,27,89,126,139
77067,03/01/2024,85,*,*,239,*,62,*,186,171,29,88,130,145
77579,01/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
77579,02/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
77579,03/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
77835,01/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
77835,02/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
77835,03/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
75020,01/01/2024,36,*,*,37,*,115,41,112,105,6,80,96,41
75020,02/01/2024,41,*,*,41,*,120,46,120,113,7,87,104,42
75020,03/01/2024,41,*,*,44,*,119,50,121,114,7,82,106,47
76044,01/01/2024,*,*,*,*,*,8,*,7,*,*,*,*,*
76044,02/01/2024,*,*,*,*,*,8,*,6,*,*,*,*,*
76044,03/01/2024,*,*,*,*,*,7,*,6,*,*,*,5,*
76556,01/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
76556,02/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
76556,03/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
77068,01/01/2024,14,*,*,40,*,11,*,44,35,5,32,24,24
77068,02/01/2024,13,*,*,42,*,10,*,46,35,5,32,25,24
77068,03/01/2024,17,*,*,47,*,10,*,51,41,5,34,31,27
77836,01/01/2024,8,*,*,9,*,7,*,16,27,*,13,15,17
77836,02/01/2024,9,*,*,9,*,6,*,17,27,*,14,15,17
77836,03/01/2024,7,*,*,9,*,*,*,16,27,*,13,16,16
78860,01/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
78860,02/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
78860,03/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
79372,03/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
75021,01/01/2024,12,*,*,5,*,33,18,34,29,*,22,29,12
75021,02/01/2024,10,*,*,*,*,32,15,33,25,*,25,26,7
75021,03/01/2024,8,*,*,6,*,32,14,33,25,*,21,29,8
75789,01/01/2024,*,*,*,18,*,32,*,27,23,*,19,21,10
75789,02/01/2024,*,*,*,19,*,30,*,26,23,*,18,20,11
75789,03/01/2024,*,*,*,18,*,31,*,26,23,*,16,22,11
76301,01/01/2024,61,*,*,54,*,67,19,90,80,*,65,58,47
76301,02/01/2024,61,*,*,53,*,66,21,91,81,*,68,57,47
76301,03/01/2024,63,*,*,58,*,67,24,93,87,*,68,62,50
76557,01/01/2024,*,*,*,*,*,12,*,5,7,*,8,*,*
76557,02/01/2024,*,*,*,*,*,12,*,5,7,*,7,5,*
76557,03/01/2024,*,*,*,*,*,12,*,5,7,*,7,5,*
77069,01/01/2024,20,*,*,93,*,17,*,64,76,10,45,57,41
77069,02/01/2024,20,*,*,95,*,21,*,69,79,10,50,60,43
77069,03/01/2024,21,*,*,103,*,23,*,70,85,11,52,61,47
77581,01/01/2024,48,*,*,47,*,47,*,66,50,8,33,45,43
77581,02/01/2024,52,*,*,52,*,49,5,74,52,9,37,48,46
77581,03/01/2024,52,*,*,54,*,49,5,74,53,9,37,50,45
77837,01/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
77837,02/01/2024,*,*,*,*,*,*,*,5,*,*,*,*,*
77837,03/01/2024,*,*,*,*,*,*,*,5,*,*,*,*,*
78349,01/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
78349,02/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
78349,03/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
78605,01/01/2024,18,*,*,*,*,22,*,22,16,*,10,14,14
78605,02/01/2024,18,*,*,*,*,22,*,22,16,*,10,14,14
78605,03/01/2024,16,*,*,*,*,21,*,22,14,*,9,13,14
78861,01/01/2024,93,*,*,*,*,97,*,45,56,*,27,45,29
78861,02/01/2024,95,*,*,*,*,98,*,46,56,*,27,44,31
78861,03/01/2024,97,*,*,*,*,103,*,49,58,*,27,48,32
79373,01/01/2024,*,*,*,8,*,*,*,5,5,*,*,*,6
79373,02/01/2024,*,*,*,8,*,*,*,5,5,*,*,*,6
79373,03/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
75022,01/01/2024,*,*,*,*,*,*,5,*,*,*,*,*,*
75022,02/01/2024,*,*,*,*,*,*,5,*,*,*,*,*,*
75022,03/01/2024,*,*,*,*,*,*,5,*,*,*,*,*,*
75790,01/01/2024,5,*,*,*,*,27,*,14,17,*,9,14,8
75790,02/01/2024,5,*,*,*,*,26,*,14,16,*,9,14,7
75790,03/01/2024,5,*,*,*,*,24,*,15,15,*,11,14,5
76302,01/01/2024,65,*,*,56,*,63,8,77,73,*,62,51,38
76302,02/01/2024,61,*,*,49,*,61,8,74,71,*,60,53,33
76302,03/01/2024,57,*,*,42,*,64,10,78,67,*,55,56,35
77070,01/01/2024,79,*,*,244,*,87,10,215,197,26,115,160,141
77070,02/01/2024,79,*,*,253,*,88,11,224,202,26,123,162,145
77070,03/01/2024,85,*,*,264,*,93,12,231,211,27,126,169,151
78606,01/01/2024,*,*,*,*,*,7,*,*,5,*,*,7,*
78606,02/01/2024,*,*,*,*,*,7,*,*,5,*,*,7,*
78606,03/01/2024,*,*,*,*,*,7,*,*,5,*,*,7,*
79118,01/01/2024,96,*,*,25,*,101,*,86,89,*,81,67,27
79118,02/01/2024,102,*,*,21,*,106,*,90,94,*,86,70,28
79118,03/01/2024,112,*,*,29,*,117,5,102,100,*,93,78,31
79374,01/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
79374,02/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
79374,03/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
75023,01/01/2024,28,6,*,63,*,33,6,59,60,*,35,48,36
75023,02/01/2024,30,7,*,67,*,32,8,60,67,*,38,56,33
75023,03/01/2024,31,7,*,69,*,32,8,63,68,*,39,57,35
75791,01/01/2024,15,*,*,18,*,41,*,27,33,*,20,22,18
75791,02/01/2024,16,*,*,18,*,43,*,27,35,*,21,24,17
75791,03/01/2024,17,*,*,20,*,44,*,29,36,*,22,26,17
76559,01/01/2024,16,*,*,24,*,21,*,31,23,*,16,22,16
76559,02/01/2024,16,*,*,28,*,20,*,33,25,*,17,18,23
76559,03/01/2024,19,*,*,28,*,23,*,34,26,*,15,20,25
77071,01/01/2024,30,*,5,198,*,23,*,135,126,25,61,86,119
77071,02/01/2024,29,*,5,204,*,23,*,134,126,24,61,86,116
77071,03/01/2024,25,*,5,193,*,19,*,127,118,20,57,84,109
77327,01/01/2024,30,*,*,32,*,37,*,43,40,7,18,35,30
77327,02/01/2024,37,*,*,36,*,45,*,52,45,7,24,39,34
77327,03/01/2024,38,*,*,33,*,46,*,54,46,6,25,41,34
77583,01/01/2024,52,5,*,183,*,52,*,149,147,15,88,127,90
77583,02/01/2024,58,5,*,199,*,57,*,166,149,17,87,137,100
77583,03/01/2024,60,5,*,197,*,58,*,165,149,15,89,133,101
78351,01/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
78351,02/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
78351,03/01/2024,*,*,*,*,*,*,*,*,*,*,*,*,*
79119,01/01/2024,26,*,*,7,*,37,*,29,31,*,29,23,8
79119,02/01/2024,29,*,*,5,*,43,*,30,31,*,32,20,9
79119,03/01/2024,31,*,*,5,*,51,*,38,35,*,32,24,17
75024,01/01/2024,*,*,*,26,*,5,*,20,16,*,7,18,11
75024,02/01/2024,*,*,*,25,*,5,*,20,15,*,7,18,10
75024,03/01/2024,*,*,*,23,*,5,*,17,16,*,8,18,7
75792,01/01/2024,*,*,*,8,*,9,*,10,7,*,11,5,*
75792,02/01/2024,*,*,*,8,*,12,*,10,10,*,13,5,*
75792,03/01/2024,*,*,*,8,*,11,*,9,10,*,12,6,*
76048,01/01/2024,13,*,*,*,*,45,*,34,31,*,24,24,17
76048,02/01/2024,14,*,*,*,*,50,*,35,36,*,26,27,18
76048,03/01/2024,18,*,*,*,*,56,*,36,40,*,28,29,19
77072,01/01/2024,97,*,11,152,*,85,*,149,133,17,68,108,109
77072,02/01/2024,97,*,11,152,*,83,*,149,133,17,69,107,110
77072,03/01/2024,94,*,12,156,*,81,*,155,135,14,74,111,108
77328,01/01/2024,16,*,*,*,*,37,*,18,28,*,10,22,14
77328,02/01/2024,16,*,*,*,*,36,*,17,29,*,9,23,14
77328,03/01/2024,16,*,*,5,*,36,*,19,29,*,9,23,16
77584,01/01/2024,62,*,*,182,*,72,8,153,149,18,96,111,100
77584,02/01/2024,63,*,*,184,*,71,7,151,152,17,95,113,100
77584,03/01/2024,61,*,*,189,*,73,7,161,155,17,102,116,103
77840,01/01/2024,24,*,*,53,*,21,*,116,108,*,95,90,46
77840,02/01/2024,21,*,*,49,*,19,*,114,103,*,91,87,46
77840,03/01/2024,23,*,*,49,*,20,*,114,103,*,91,87,46
75025,01/01/2024,9,*,*,38,*,19,5,38,29,*,22,29,16
75025,02/01/2024,8,*,*,39,*,17,5,37,28,*,21,27,17
75025,03/01/2024,7,*,*,54,*,17,5,46,34,*,25,35,20
76049,01/01/2024,9,*,*,*,*,42,*,30,27,*,15,23,19
76049,02/01/2024,11,*,*,*,*,53,*,38,30,*,20,27,21
