ZIPCode,ReportingDate,ReasonCC_Emp,ReasonCC_Ed,ReasonCC_EmpEd,ReasonCC_PS,ReasonCC_FedEmEmp,ReasonCC_FedEmEd,ReasonCC_FedEmEmpEd,ReasonCC_FedEmPS,AvgFamilySize,AvgMonthlyIncome,SingleParent,FamilyHomeless,FamilyMilitary,PrimLang_1,PrimLang_2,PrimLang_3,PrimLang_4,PrimLang_5,PrimLang_6,PrimLang_7,PrimLang_8,PrimLang_9,PrimLang_10,PrimLang_11,PrimLang_12
78336,02/01/2023,37,*,*,*,*,*,*,*,3,2095,36,*,*,42,*,*,*,*,*,*,*,*,*,*,*
78336,03/01/2023,37,*,*,*,*,*,*,*,3,2245,36,*,*,40,*,*,*,*,*,*,*,*,*,*,*
78592,01/01/2023,*,*,*,*,*,*,*,*,4,2284,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78592,02/01/2023,*,*,*,*,*,*,*,*,4,2284,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78592,03/01/2023,*,*,*,*,*,*,*,*,4,2814,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79104,01/01/2023,29,*,*,*,*,*,*,*,3,1767,32,*,*,25,*,*,*,*,*,*,*,*,*,*,9
79104,02/01/2023,30,*,*,*,*,*,*,*,4,1753,33,*,*,28,*,*,*,*,*,*,*,*,*,*,8
79104,03/01/2023,32,*,*,*,*,*,*,*,3,1865,35,*,*,31,*,*,*,*,*,*,*,*,*,*,6
79360,01/01/2023,18,*,*,*,*,*,*,*,4,2120,18,*,*,19,*,*,*,*,*,*,*,*,*,*,*
79360,02/01/2023,19,*,*,*,*,*,*,*,4,2221,19,*,*,20,*,*,*,*,*,*,*,*,*,*,*
79360,03/01/2023,18,*,*,*,*,*,*,*,4,2393,18,*,*,19,*,*,*,*,*,*,*,*,*,*,*
75009,01/01/2023,7,*,*,*,*,*,*,*,4,2925,8,*,*,9,*,*,*,*,*,*,*,*,*,*,*
75009,02/01/2023,8,*,*,*,*,*,*,*,4,3869,8,*,*,8,*,*,*,*,*,*,*,*,*,*,*
75009,03/01/2023,9,*,*,*,*,*,*,*,4,3405,10,*,*,10,*,*,*,*,*,*,*,*,*,*,*
76033,01/01/2023,34,*,*,*,*,*,*,*,4,2203,42,*,*,42,*,*,*,*,*,*,*,*,*,*,*
76033,02/01/2023,32,*,*,*,*,*,*,*,3,2287,39,*,*,39,*,*,*,*,*,*,*,*,*,*,*
76033,03/01/2023,32,*,*,*,*,*,*,*,3,2325,40,*,*,40,*,*,*,*,*,*,*,*,*,*,*
76801,01/01/2023,96,*,*,11,*,*,8,8,3,1982,108,9,*,123,*,*,*,*,*,*,*,*,*,*,*
76801,02/01/2023,93,*,*,10,*,*,6,6,3,2063,104,10,*,117,*,*,*,*,*,*,*,*,*,*,*
76801,03/01/2023,91,*,*,11,*,*,5,5,3,2060,105,10,*,117,*,*,*,*,*,*,*,*,*,*,*
77057,01/01/2023,45,8,*,*,*,*,8,8,3,1956,62,*,*,67,*,*,*,*,*,*,*,*,*,*,*
77057,02/01/2023,46,8,*,*,*,*,5,5,3,1948,62,*,*,65,*,*,*,*,*,*,*,*,*,*,*
77057,03/01/2023,45,6,*,*,*,*,5,5,3,1934,61,*,*,64,*,*,*,*,*,*,*,*,*,*,*
77569,01/01/2023,*,*,*,*,*,*,*,*,2,1622,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77569,02/01/2023,*,*,*,*,*,*,*,*,2,1622,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77569,03/01/2023,*,*,*,*,*,*,*,*,2,1622,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78593,01/01/2023,10,*,*,*,*,*,*,*,3,2094,11,*,*,11,*,*,*,*,*,*,*,*,*,*,*
78593,02/01/2023,9,*,*,*,*,*,*,*,3,2185,10,*,*,10,*,*,*,*,*,*,*,*,*,*,*
78593,03/01/2023,9,*,*,*,*,*,*,*,3,2309,10,*,*,10,*,*,*,*,*,*,*,*,*,*,*
79105,01/01/2023,*,*,*,*,*,*,*,*,2,3081,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79105,02/01/2023,*,*,*,*,*,*,*,*,2,3081,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79105,03/01/2023,*,*,*,*,*,*,*,*,2,3470,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75010,01/01/2023,43,*,*,*,*,*,*,*,3,2762,50,*,*,47,*,*,*,*,*,*,*,*,*,*,*
75010,02/01/2023,45,*,*,*,*,*,*,*,3,2756,53,*,*,50,*,*,*,*,*,*,*,*,*,*,*
75010,03/01/2023,44,*,*,*,*,*,*,*,3,2881,53,*,*,50,*,*,*,*,*,*,*,*,*,*,*
75778,01/01/2023,*,*,*,*,*,*,*,*,4,3485,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75778,02/01/2023,*,*,*,*,*,*,*,*,4,3485,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75778,03/01/2023,*,*,*,*,*,*,*,*,3,3242,*,*,*,5,*,*,*,*,*,*,*,*,*,*,*
76034,01/01/2023,*,*,*,*,*,*,*,*,3,5047,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76034,02/01/2023,*,*,*,*,*,*,*,*,3,2524,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76034,03/01/2023,*,*,*,*,*,*,*,*,3,2524,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76546,01/01/2023,*,*,*,*,*,*,*,*,4,5021,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76546,02/01/2023,*,*,*,*,*,*,*,*,4,5021,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76546,03/01/2023,*,*,*,*,*,*,*,*,4,5021,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76802,01/01/2023,23,*,*,*,*,*,*,*,3,2432,21,*,*,27,*,*,*,*,*,*,*,*,*,*,*
76802,02/01/2023,22,*,*,*,*,*,*,*,3,2370,21,*,*,26,*,*,*,*,*,*,*,*,*,*,*
76802,03/01/2023,21,*,*,*,*,*,*,*,3,2251,20,*,*,24,*,*,*,*,*,*,*,*,*,*,*
77058,01/01/2023,42,*,*,*,*,*,5,5,3,2229,56,*,*,55,*,*,*,*,*,*,*,*,*,*,*
77058,02/01/2023,46,*,*,*,*,*,*,*,3,2295,57,*,*,56,*,*,*,*,*,*,*,*,*,*,*
77058,03/01/2023,47,*,*,*,*,*,*,*,3,2324,57,*,*,56,*,*,*,*,*,*,*,*,*,*,*
78594,01/01/2023,*,*,*,*,*,*,*,*,3,2916,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78594,02/01/2023,*,*,*,*,*,*,*,*,3,2916,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78594,03/01/2023,*,*,*,*,*,*,*,*,3,2916,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78850,01/01/2023,*,*,*,*,*,*,*,*,3,2600,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78850,02/01/2023,*,*,*,*,*,*,*,*,3,2716,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78850,03/01/2023,*,*,*,*,*,*,*,*,4,3209,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79106,01/01/2023,134,*,*,7,*,*,*,*,3,2331,142,10,*,124,*,*,*,*,*,*,*,*,*,*,32
79106,02/01/2023,131,*,*,6,*,*,*,*,3,2285,138,11,*,123,*,*,*,*,*,*,*,*,*,*,27
79106,03/01/2023,137,*,*,5,*,*,*,*,3,2313,143,11,*,129,*,*,*,*,*,*,*,*,*,*,26
76547,01/01/2023,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76547,02/01/2023,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76547,03/01/2023,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77059,01/01/2023,10,*,*,*,*,*,*,*,4,2073,9,*,*,9,*,*,*,*,*,*,*,*,*,*,*
77059,02/01/2023,10,*,*,*,*,*,*,*,4,2073,9,*,*,9,*,*,*,*,*,*,*,*,*,*,*
77059,03/01/2023,10,*,*,*,*,*,*,*,4,2073,9,*,*,9,*,*,*,*,*,*,*,*,*,*,*
77571,01/01/2023,66,6,*,*,*,*,8,8,3,2282,86,*,*,86,*,*,*,*,*,*,*,*,*,*,*
77571,02/01/2023,70,6,*,*,*,*,*,*,3,2428,87,*,*,86,*,*,*,*,*,*,*,*,*,*,*
77571,03/01/2023,73,*,*,*,*,*,*,*,3,2427,88,*,*,87,*,*,*,*,*,*,*,*,*,*,*
78595,01/01/2023,28,*,*,*,*,*,6,6,4,1932,34,*,*,31,6,*,*,*,*,*,*,*,*,*,*
78595,02/01/2023,27,*,*,*,*,*,*,*,3,2039,31,*,*,29,5,*,*,*,*,*,*,*,*,*,*
78595,03/01/2023,27,*,*,*,*,*,*,*,3,2079,30,*,*,28,5,*,*,*,*,*,*,*,*,*,*
79107,01/01/2023,179,7,8,*,*,*,7,7,4,2232,189,*,*,172,16,*,*,*,*,*,*,*,*,*,17
79107,02/01/2023,182,6,8,*,*,*,5,5,4,2245,192,*,*,169,20,*,*,*,*,*,*,*,*,*,16
79107,03/01/2023,195,9,7,*,*,*,*,*,4,2196,207,*,*,178,22,*,*,*,*,*,*,*,*,*,18
79363,01/01/2023,7,*,*,*,*,*,*,*,3,2458,7,*,*,8,*,*,*,*,*,*,*,*,*,*,*
79363,02/01/2023,7,*,*,*,*,*,*,*,3,2183,7,*,*,8,*,*,*,*,*,*,*,*,*,*,*
79363,03/01/2023,7,*,*,*,*,*,*,*,3,2066,7,*,*,8,*,*,*,*,*,*,*,*,*,*,*
76036,01/01/2023,116,*,5,*,*,*,*,*,3,2901,124,*,*,129,*,*,*,*,*,*,*,*,*,*,*
76036,02/01/2023,115,*,5,*,*,*,*,*,3,2912,123,*,*,128,*,*,*,*,*,*,*,*,*,*,*
76036,03/01/2023,120,*,6,*,*,*,*,*,3,2935,127,*,*,132,*,*,*,*,*,*,*,*,*,*,*
76548,01/01/2023,124,13,*,*,*,*,*,*,4,2579,123,5,*,136,*,*,*,*,*,*,*,*,*,*,8
76548,02/01/2023,120,13,*,*,*,*,*,*,4,2525,122,6,*,135,*,*,*,*,*,*,*,*,*,*,7
76548,03/01/2023,122,13,*,*,*,*,*,*,3,2467,125,6,*,138,*,*,*,*,*,*,*,*,*,*,6
77060,01/01/2023,95,9,*,5,*,*,12,12,3,1822,126,5,*,120,7,*,*,*,*,*,*,*,*,*,*
77060,02/01/2023,97,8,*,*,*,*,9,9,3,1897,124,6,*,119,6,*,*,*,*,*,*,*,*,*,*
77060,03/01/2023,102,7,*,5,*,*,9,9,3,1885,132,8,*,127,6,*,*,*,*,*,*,*,*,*,*
77316,01/01/2023,29,*,*,*,*,*,*,*,4,2570,32,*,*,33,*,*,*,*,*,*,*,*,*,*,*
77316,02/01/2023,29,*,*,*,*,*,*,*,4,2585,32,*,*,33,*,*,*,*,*,*,*,*,*,*,*
77316,03/01/2023,27,*,*,*,*,*,*,*,4,2667,30,*,*,31,*,*,*,*,*,*,*,*,*,*,*
78596,01/01/2023,242,9,8,*,*,*,21,21,4,2284,258,6,*,274,7,*,*,*,*,*,*,*,*,*,*
78596,02/01/2023,244,10,7,*,*,*,15,15,4,2338,256,5,*,272,6,*,*,*,*,*,*,*,*,*,*
78596,03/01/2023,240,10,7,*,*,*,13,13,4,2357,250,*,*,266,6,*,*,*,*,*,*,*,*,*,*
78852,01/01/2023,251,10,*,*,*,*,6,6,4,2365,252,*,*,206,66,*,*,*,*,*,*,*,*,*,*
78852,02/01/2023,242,10,*,*,*,*,5,5,4,2399,242,*,*,200,61,*,*,*,*,*,*,*,*,*,*
78852,03/01/2023,237,9,*,*,*,*,*,*,4,2459,232,*,*,192,59,*,*,*,*,*,*,*,*,*,*
79108,01/01/2023,51,*,*,*,*,*,*,*,3,2691,48,*,*,54,*,*,*,*,*,*,*,*,*,*,*
79108,02/01/2023,50,*,*,*,*,*,*,*,3,2714,47,*,*,53,*,*,*,*,*,*,*,*,*,*,*
79108,03/01/2023,52,*,*,*,*,*,*,*,3,2635,49,*,*,55,*,*,*,*,*,*,*,*,*,*,5
79364,01/01/2023,27,*,*,*,*,*,*,*,3,2623,24,*,*,32,*,*,*,*,*,*,*,*,*,*,*
79364,02/01/2023,28,*,*,*,*,*,*,*,3,2543,25,*,*,33,*,*,*,*,*,*,*,*,*,*,*
79364,03/01/2023,29,*,*,*,*,*,*,*,3,2491,26,*,*,34,*,*,*,*,*,*,*,*,*,*,*
75013,01/01/2023,21,*,*,*,*,*,*,*,3,2602,24,*,*,23,*,*,*,*,*,*,*,*,*,*,*
75013,02/01/2023,21,*,*,*,*,*,*,*,3,2629,24,*,*,21,*,*,*,*,*,*,*,*,*,*,*
75013,03/01/2023,24,*,*,*,*,*,*,*,3,2808,26,*,*,23,*,*,*,*,*,*,*,*,*,*,*
76549,01/01/2023,333,34,10,*,*,*,*,*,3,2363,355,16,*,376,10,*,*,*,*,*,*,*,*,*,11
76549,02/01/2023,333,32,8,*,*,*,*,*,4,2388,356,18,*,371,11,*,*,*,*,*,*,*,*,*,10
76549,03/01/2023,344,32,9,5,*,*,*,*,3,2362,370,18,*,385,11,*,*,*,*,*,*,*,*,*,12
77061,01/01/2023,40,*,*,*,*,*,*,*,3,2108,47,*,*,47,*,*,*,*,*,*,*,*,*,*,*
77061,02/01/2023,41,*,*,*,*,*,*,*,3,2219,46,*,*,46,*,*,*,*,*,*,*,*,*,*,*
77061,03/01/2023,47,*,*,*,*,*,*,*,3,2347,51,*,*,51,*,*,*,*,*,*,*,*,*,*,*
77573,01/01/2023,93,7,7,12,*,*,9,9,3,2298,125,*,*,129,*,*,*,*,*,*,*,*,*,*,*
77573,02/01/2023,94,7,8,13,*,*,7,7,3,2355,127,*,*,130,*,*,*,*,*,*,*,*,*,*,*
77573,03/01/2023,100,8,7,14,*,*,*,*,3,2411,131,*,*,134,*,*,*,*,*,*,*,*,*,*,*
78341,01/01/2023,*,*,*,*,*,*,*,*,3,920,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78341,02/01/2023,*,*,*,*,*,*,*,*,3,920,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78341,03/01/2023,*,*,*,*,*,*,*,*,3,920,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,01/01/2023,*,*,*,*,*,*,*,*,2,2822,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,02/01/2023,*,*,*,*,*,*,*,*,2,2822,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,03/01/2023,*,*,*,*,*,*,*,*,2,2822,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78853,01/01/2023,65,*,*,*,*,*,*,*,4,2068,65,*,*,54,15,*,*,*,*,*,*,*,*,*,*
78853,02/01/2023,64,*,*,*,*,*,*,*,4,2095,63,*,*,52,15,*,*,*,*,*,*,*,*,*,*
78853,03/01/2023,64,*,*,*,*,*,*,*,4,2034,65,*,*,53,16,*,*,*,*,*,*,*,*,*,*
79109,01/01/2023,174,7,10,*,*,*,6,6,3,2467,176,*,*,182,*,*,*,*,*,*,*,*,*,*,13
79109,02/01/2023,175,8,10,*,*,*,5,5,3,2512,179,*,*,185,*,*,*,*,*,*,*,*,*,*,12
79109,03/01/2023,177,8,10,*,*,*,*,*,3,2602,177,*,*,186,*,*,*,*,*,*,*,*,*,*,11
16133,01/01/2023,*,*,*,*,*,*,*,*,2,3010,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
16133,02/01/2023,*,*,*,*,*,*,*,*,2,3010,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
16133,03/01/2023,*,*,*,*,*,*,*,*,2,3010,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,01/01/2023,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,02/01/2023,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,03/01/2023,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,01/01/2023,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,02/01/2023,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,03/01/2023,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76550,01/01/2023,6,*,*,*,*,*,*,*,3,2047,8,*,*,8,*,*,*,*,*,*,*,*,*,*,*
76550,02/01/2023,7,*,*,*,*,*,*,*,3,2316,8,*,*,8,*,*,*,*,*,*,*,*,*,*,*
76550,03/01/2023,6,*,*,*,*,*,*,*,3,2379,7,*,*,7,*,*,*,*,*,*,*,*,*,*,*
77062,01/01/2023,28,*,*,*,*,*,*,*,3,2284,35,*,*,38,*,*,*,*,*,*,*,*,*,*,*
77062,02/01/2023,29,*,*,*,*,*,*,*,3,2265,34,*,*,37,*,*,*,*,*,*,*,*,*,*,*
77062,03/01/2023,30,*,*,*,*,*,*,*,3,2224,35,*,*,38,*,*,*,*,*,*,*,*,*,*,*
77318,01/01/2023,24,*,*,6,*,*,*,*,3,1577,37,*,*,40,*,*,*,*,*,*,*,*,*,*,*
77318,02/01/2023,26,*,*,7,*,*,*,*,3,1557,38,*,*,42,*,*,*,*,*,*,*,*,*,*,*
77318,03/01/2023,25,*,*,7,*,*,*,*,3,1580,36,*,*,40,*,*,*,*,*,*,*,*,*,*,*
77830,01/01/2023,6,*,*,*,*,*,*,*,3,2564,6,*,*,6,*,*,*,*,*,*,*,*,*,*,*
77830,02/01/2023,6,*,*,*,*,*,*,*,3,2564,6,*,*,6,*,*,*,*,*,*,*,*,*,*,*
77830,03/01/2023,6,*,*,*,*,*,*,*,3,2564,6,*,*,6,*,*,*,*,*,*,*,*,*,*,*
78342,01/01/2023,*,*,*,*,*,*,*,*,4,3185,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78342,02/01/2023,*,*,*,*,*,*,*,*,4,3185,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78342,03/01/2023,*,*,*,*,*,*,*,*,4,3185,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79110,01/01/2023,131,7,8,*,*,*,*,*,4,2325,131,*,*,135,*,*,*,*,*,*,*,*,*,*,16
79110,02/01/2023,125,6,6,*,*,*,*,*,3,2393,126,*,*,126,*,*,*,*,*,*,*,*,*,*,15
79110,03/01/2023,131,6,7,*,*,*,*,*,4,2465,129,*,*,129,*,*,*,*,*,*,*,*,*,*,18
79366,02/01/2023,*,*,*,*,*,*,*,*,3,2326,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79366,03/01/2023,*,*,*,*,*,*,*,*,3,2326,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75783,01/01/2023,18,*,*,*,*,*,*,*,3,2676,19,*,*,21,*,*,*,*,*,*,*,*,*,*,*
75783,02/01/2023,18,*,*,*,*,*,*,*,3,2565,19,*,*,21,*,*,*,*,*,*,*,*,*,*,*
75783,03/01/2023,18,*,*,*,*,*,*,*,3,2577,20,*,*,23,*,*,*,*,*,*,*,*,*,*,*
76039,01/01/2023,95,*,*,*,*,*,*,*,3,2680,102,6,*,105,*,*,*,*,*,*,*,*,*,*,*
76039,02/01/2023,93,*,*,*,*,*,*,*,3,2670,97,*,*,101,*,*,*,*,*,*,*,*,*,*,*
76039,03/01/2023,96,*,*,*,*,*,*,*,3,2718,101,*,*,104,*,*,*,*,*,*,*,*,*,*,*
76551,01/01/2023,*,*,*,*,*,*,*,*,4,2933,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76551,02/01/2023,*,*,*,*,*,*,*,*,4,2535,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76551,03/01/2023,*,*,*,*,*,*,*,*,4,2535,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77063,01/01/2023,80,*,*,*,*,*,11,11,3,1878,94,*,*,91,9,*,*,*,*,*,*,*,*,*,*
77063,02/01/2023,78,6,*,*,*,*,7,7,3,2064,92,*,*,87,8,*,*,*,*,*,*,*,*,*,*
77063,03/01/2023,78,6,*,*,*,*,5,5,3,2151,93,*,*,87,8,*,*,*,*,*,*,*,*,*,*
77575,01/01/2023,10,*,*,*,*,*,*,*,3,2035,15,*,*,15,*,*,*,*,*,*,*,*,*,*,*
77575,02/01/2023,9,*,*,*,*,*,*,*,3,2038,13,*,*,13,*,*,*,*,*,*,*,*,*,*,*
77575,03/01/2023,7,*,*,*,*,*,*,*,3,1820,11,*,*,11,*,*,*,*,*,*,*,*,*,*,*
77831,01/01/2023,*,*,*,*,*,*,*,*,3,1335,6,*,*,7,*,*,*,*,*,*,*,*,*,*,*
77831,02/01/2023,*,*,*,*,*,*,*,*,3,1408,6,*,*,7,*,*,*,*,*,*,*,*,*,*,*
77831,03/01/2023,*,*,*,*,*,*,*,*,4,1642,5,*,*,6,*,*,*,*,*,*,*,*,*,*,*
78343,01/01/2023,14,*,*,*,*,*,*,*,4,2699,13,*,*,15,*,*,*,*,*,*,*,*,*,*,*
78343,02/01/2023,15,*,*,*,*,*,*,*,4,2530,14,*,*,16,*,*,*,*,*,*,*,*,*,*,*
78343,03/01/2023,15,*,*,*,*,*,*,*,4,2345,15,*,*,16,*,*,*,*,*,*,*,*,*,*,*
78599,01/01/2023,183,11,*,*,*,*,22,22,4,1992,197,*,*,208,13,*,*,*,*,*,*,*,*,*,*
78599,02/01/2023,191,12,*,*,*,*,15,15,4,2181,201,*,*,210,13,*,*,*,*,*,*,*,*,*,*
78599,03/01/2023,190,12,*,*,*,*,7,7,4,2252,196,*,*,202,12,*,*,*,*,*,*,*,*,*,*
79111,01/01/2023,16,*,*,*,*,*,*,*,4,2605,13,*,*,15,*,*,*,*,*,*,*,*,*,*,5
79111,02/01/2023,15,*,*,*,*,*,*,*,4,2994,12,*,*,14,*,*,*,*,*,*,*,*,*,*,5
79111,03/01/2023,15,*,*,*,*,*,*,*,4,2926,12,*,*,13,*,*,*,*,*,*,*,*,*,*,5
79367,01/01/2023,*,*,*,*,*,*,*,*,5,5023,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79367,02/01/2023,*,*,*,*,*,*,*,*,5,5023,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79367,03/01/2023,*,*,*,*,*,*,*,*,5,5023,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,01/01/2023,*,*,*,*,*,*,*,*,4,2160,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,02/01/2023,*,*,*,*,*,*,*,*,4,2160,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,03/01/2023,*,*,*,*,*,*,*,*,3,1771,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76040,01/01/2023,115,*,6,5,*,*,*,*,3,2724,119,7,*,126,*,*,*,*,*,*,*,*,*,*,*
76040,02/01/2023,116,*,6,5,*,*,*,*,3,2780,120,8,*,127,*,*,*,*,*,*,*,*,*,*,*
76040,03/01/2023,121,*,6,6,*,*,*,*,3,2691,126,8,*,133,*,*,*,*,*,*,*,*,*,*,*
77064,01/01/2023,100,14,*,*,*,*,5,5,3,2308,120,6,*,119,*,*,*,*,*,*,*,*,*,*,*
77064,02/01/2023,99,15,*,*,*,*,5,5,4,2291,120,6,*,120,*,*,*,*,*,*,*,*,*,*,*
77064,03/01/2023,106,15,*,*,*,*,*,*,3,2438,124,5,*,123,*,*,*,*,*,*,*,*,*,*,*
77320,01/01/2023,61,*,*,6,*,*,6,6,3,2144,77,*,*,79,*,*,*,*,*,*,*,*,*,*,*
77320,02/01/2023,62,*,*,6,*,*,*,*,3,2199,77,*,*,79,*,*,*,*,*,*,*,*,*,*,*
77320,03/01/2023,65,5,5,7,*,*,*,*,3,2164,81,*,*,83,*,*,*,*,*,*,*,*,*,*,*
78344,01/01/2023,*,*,*,*,*,*,*,*,4,6168,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78344,02/01/2023,*,*,*,*,*,*,*,*,4,6168,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78344,03/01/2023,*,*,*,*,*,*,*,*,4,6168,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75785,01/01/2023,45,*,*,*,*,*,*,*,3,2446,41,*,*,46,*,*,*,*,*,*,*,*,*,*,*
75785,02/01/2023,48,*,*,*,*,*,*,*,3,2424,44,*,*,50,*,*,*,*,*,*,*,*,*,*,*
75785,03/01/2023,46,*,*,*,*,*,*,*,3,2444,43,*,*,48,*,*,*,*,*,*,*,*,*,*,*
77065,01/01/2023,152,15,5,*,*,*,9,9,3,2441,181,*,*,182,*,*,*,*,*,*,*,*,*,*,*
77065,02/01/2023,155,12,6,*,*,*,6,6,3,2513,180,*,*,181,*,*,*,*,*,*,*,*,*,*,*
77065,03/01/2023,160,12,6,*,*,*,*,*,3,2559,182,*,*,184,*,*,*,*,*,*,*,*,*,*,*
77577,01/01/2023,*,*,*,*,*,*,*,*,4,1732,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77577,02/01/2023,*,*,*,*,*,*,*,*,4,1732,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77577,03/01/2023,*,*,*,*,*,*,*,*,4,1732,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
