ZIPCode,ReportingDate,ReasonCC_Emp,ReasonCC_Ed,ReasonCC_EmpEd,ReasonCC_PS,ReasonCC_FedEmEmp,ReasonCC_FedEmEd,ReasonCC_FedEmEmpEd,ReasonCC_FedEmPS,AvgFamilySize,AvgMonthlyIncome,SingleParent,FamilyHomeless,FamilyMilitary,PrimLang_1,PrimLang_2,PrimLang_3,PrimLang_4,PrimLang_5,PrimLang_6,PrimLang_7,PrimLang_8,PrimLang_9,PrimLang_10,PrimLang_11,PrimLang_12
78336,08/01/2023,35,*,*,*,*,*,*,*,3,2589,32,*,*,36,*,*,*,*,*,*,*,*,*,*,*
78336,09/01/2023,34,*,*,*,*,*,*,*,4,2495,30,*,*,34,*,*,*,*,*,*,*,*,*,*,*
78592,07/01/2023,*,*,*,*,*,*,*,*,4,2814,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78592,08/01/2023,*,*,*,*,*,*,*,*,4,2814,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78592,09/01/2023,*,*,*,*,*,*,*,*,4,2814,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79104,07/01/2023,26,*,*,*,*,*,*,*,4,2316,24,*,*,25,*,*,*,*,*,*,*,*,*,*,*
79104,08/01/2023,28,*,*,*,*,*,*,*,4,2407,27,*,*,28,*,*,*,*,*,*,*,*,*,*,*
79104,09/01/2023,25,*,*,*,*,*,*,*,4,2470,24,*,*,25,*,*,*,*,*,*,*,*,*,*,*
79360,07/01/2023,17,*,*,*,*,*,*,*,4,2414,17,*,*,18,*,*,*,*,*,*,*,*,*,*,*
79360,08/01/2023,13,*,*,*,*,*,*,*,4,2354,14,*,*,14,*,*,*,*,*,*,*,*,*,*,*
79360,09/01/2023,18,*,*,*,*,*,*,*,4,2386,18,*,*,19,*,*,*,*,*,*,*,*,*,*,*
75009,07/01/2023,10,*,*,*,*,*,*,*,4,3472,11,*,*,12,*,*,*,*,*,*,*,*,*,*,*
75009,08/01/2023,13,*,*,*,*,*,*,*,4,3491,13,*,*,15,*,*,*,*,*,*,*,*,*,*,*
75009,09/01/2023,15,*,*,*,*,*,*,*,4,3471,14,*,*,16,*,*,*,*,*,*,*,*,*,*,*
75265,07/01/2023,*,*,*,*,*,*,*,*,3,2624,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75265,08/01/2023,*,*,*,*,*,*,*,*,3,2624,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75265,09/01/2023,*,*,*,*,*,*,*,*,3,2624,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76033,07/01/2023,34,*,*,5,*,*,*,*,3,2336,41,*,*,40,*,*,*,*,*,*,*,*,*,*,*
76033,08/01/2023,37,*,*,5,*,*,*,*,3,2365,42,*,*,42,*,*,*,*,*,*,*,*,*,*,*
76033,09/01/2023,39,*,*,6,*,*,*,*,3,2265,45,*,*,46,*,*,*,*,*,*,*,*,*,*,*
76801,07/01/2023,99,*,*,*,*,*,*,*,3,2143,105,9,*,112,*,*,*,*,*,*,*,*,*,*,*
76801,08/01/2023,99,*,*,*,*,*,*,*,3,2113,105,9,*,112,*,*,*,*,*,*,*,*,*,*,*
76801,09/01/2023,85,*,*,*,*,*,*,*,3,2207,94,10,*,101,*,*,*,*,*,*,*,*,*,*,*
77057,07/01/2023,42,*,*,*,*,*,*,*,3,1987,50,*,*,53,*,*,*,*,*,*,*,*,*,*,*
77057,08/01/2023,42,*,*,*,*,*,*,*,3,1906,50,*,*,52,*,*,*,*,*,*,*,*,*,*,*
77057,09/01/2023,43,5,*,*,*,*,*,*,3,1863,50,*,*,53,*,*,*,*,*,*,*,*,*,*,*
77569,07/01/2023,*,*,*,*,*,*,*,*,3,1996,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77569,08/01/2023,*,*,*,*,*,*,*,*,3,1996,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77569,09/01/2023,*,*,*,*,*,*,*,*,3,1996,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78593,07/01/2023,8,*,*,*,*,*,*,*,4,2878,8,*,*,8,*,*,*,*,*,*,*,*,*,*,*
78593,08/01/2023,8,*,*,*,*,*,*,*,4,2954,8,*,*,8,*,*,*,*,*,*,*,*,*,*,*
78593,09/01/2023,8,*,*,*,*,*,*,*,4,2954,8,*,*,8,*,*,*,*,*,*,*,*,*,*,*
79105,07/01/2023,*,*,*,*,*,*,*,*,3,3904,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79105,08/01/2023,*,*,*,*,*,*,*,*,3,3904,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79105,09/01/2023,*,*,*,*,*,*,*,*,3,3904,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75010,07/01/2023,51,*,*,*,*,*,*,*,3,2939,57,*,*,55,*,*,*,*,*,*,*,*,*,*,*
75010,08/01/2023,57,*,*,*,*,*,*,*,3,3003,63,*,*,61,*,*,*,*,*,*,*,*,*,*,*
75010,09/01/2023,54,*,*,*,*,*,*,*,3,3196,60,*,*,59,*,*,*,*,*,*,*,*,*,*,*
75778,07/01/2023,8,*,*,*,*,*,*,*,3,2362,8,*,*,8,*,*,*,*,*,*,*,*,*,*,*
75778,08/01/2023,8,*,*,*,*,*,*,*,3,2335,9,*,*,9,*,*,*,*,*,*,*,*,*,*,*
75778,09/01/2023,8,*,*,*,*,*,*,*,3,2548,8,*,*,9,*,*,*,*,*,*,*,*,*,*,*
76546,07/01/2023,*,*,*,*,*,*,*,*,4,2584,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76546,08/01/2023,*,*,*,*,*,*,*,*,4,2584,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76546,09/01/2023,*,*,*,*,*,*,*,*,4,2584,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76802,07/01/2023,21,*,*,*,*,*,*,*,4,1871,20,*,*,24,*,*,*,*,*,*,*,*,*,*,*
76802,08/01/2023,21,*,*,*,*,*,*,*,3,1695,22,*,*,25,*,*,*,*,*,*,*,*,*,*,*
76802,09/01/2023,17,*,*,*,*,*,*,*,4,1699,18,*,*,22,*,*,*,*,*,*,*,*,*,*,*
77058,07/01/2023,41,*,*,*,*,*,*,*,3,2436,49,5,*,48,*,*,*,*,*,*,*,*,*,*,*
77058,08/01/2023,43,*,*,*,*,*,*,*,3,2482,50,*,*,49,*,*,*,*,*,*,*,*,*,*,*
77058,09/01/2023,40,*,*,*,*,*,*,*,3,2464,47,*,*,46,*,*,*,*,*,*,*,*,*,*,*
78594,07/01/2023,*,*,*,*,*,*,*,*,4,2946,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78594,08/01/2023,*,*,*,*,*,*,*,*,4,2486,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78594,09/01/2023,*,*,*,*,*,*,*,*,4,2486,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78850,07/01/2023,*,*,*,*,*,*,*,*,4,3219,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78850,08/01/2023,*,*,*,*,*,*,*,*,4,3219,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78850,09/01/2023,*,*,*,*,*,*,*,*,4,3219,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79106,07/01/2023,120,*,7,*,*,*,*,*,3,2418,126,7,*,125,5,*,*,*,*,*,*,*,*,*,9
79106,08/01/2023,116,*,7,*,*,*,*,*,3,2482,122,8,*,123,5,*,*,*,*,*,*,*,*,*,8
79106,09/01/2023,103,*,7,*,*,*,*,*,3,2466,111,10,*,111,5,*,*,*,*,*,*,*,*,*,6
76035,07/01/2023,*,*,*,*,*,*,*,*,6,5572,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76035,08/01/2023,*,*,*,*,*,*,*,*,6,5914,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76035,09/01/2023,*,*,*,*,*,*,*,*,6,5914,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77059,07/01/2023,12,*,*,*,*,*,*,*,4,2473,10,*,*,11,*,*,*,*,*,*,*,*,*,*,*
77059,08/01/2023,12,*,*,*,*,*,*,*,4,2473,10,*,*,11,*,*,*,*,*,*,*,*,*,*,*
77059,09/01/2023,9,*,*,*,*,*,*,*,4,2472,7,*,*,9,*,*,*,*,*,*,*,*,*,*,*
77571,07/01/2023,77,*,*,*,*,*,*,*,4,2620,88,*,*,88,*,*,*,*,*,*,*,*,*,*,*
77571,08/01/2023,83,*,5,*,*,*,*,*,3,2893,93,*,*,94,*,*,*,*,*,*,*,*,*,*,*
77571,09/01/2023,79,*,*,*,*,*,*,*,3,2866,87,*,*,88,*,*,*,*,*,*,*,*,*,*,*
78339,07/01/2023,*,*,*,*,*,*,*,*,3,2118,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78339,08/01/2023,*,*,*,*,*,*,*,*,3,2118,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78339,09/01/2023,*,*,*,*,*,*,*,*,3,2118,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78595,07/01/2023,28,*,*,*,*,*,*,*,3,2211,27,*,*,25,5,*,*,*,*,*,*,*,*,*,*
78595,08/01/2023,32,*,*,*,*,*,*,*,3,2237,31,*,*,29,5,*,*,*,*,*,*,*,*,*,*
78595,09/01/2023,31,*,*,*,*,*,*,*,3,2186,30,*,*,28,5,*,*,*,*,*,*,*,*,*,*
79107,07/01/2023,175,6,*,*,*,*,*,*,4,2244,186,6,*,163,22,*,*,*,*,*,*,*,*,*,8
79107,08/01/2023,183,6,5,*,*,*,*,*,4,2257,198,8,*,173,24,*,*,*,*,*,*,*,*,*,9
79107,09/01/2023,173,6,6,*,*,*,*,*,4,2212,189,8,*,167,22,*,*,*,*,*,*,*,*,*,8
79363,07/01/2023,10,*,*,*,*,*,*,*,3,2700,10,*,*,11,*,*,*,*,*,*,*,*,*,*,*
79363,08/01/2023,11,*,*,*,*,*,*,*,3,2656,11,*,*,12,*,*,*,*,*,*,*,*,*,*,*
79363,09/01/2023,11,*,*,*,*,*,*,*,3,2726,11,*,*,12,*,*,*,*,*,*,*,*,*,*,*
76036,07/01/2023,113,*,5,*,*,*,*,*,3,3014,117,*,*,121,*,*,*,*,*,*,*,*,*,*,*
76036,08/01/2023,114,*,7,*,*,*,*,*,3,3067,122,*,*,125,*,*,*,*,*,*,*,*,*,*,*
76036,09/01/2023,108,*,6,*,*,*,*,*,3,3027,115,*,*,118,*,*,*,*,*,*,*,*,*,*,*
76548,07/01/2023,106,11,7,*,*,*,*,*,3,2473,114,6,*,126,*,*,*,*,*,*,*,*,*,*,*
76548,08/01/2023,112,10,8,*,*,*,*,*,3,2464,122,*,*,132,*,*,*,*,*,*,*,*,*,*,*
76548,09/01/2023,113,7,8,*,*,*,*,*,3,2491,122,*,*,131,*,*,*,*,*,*,*,*,*,*,*
77060,07/01/2023,113,*,5,5,*,*,*,*,3,2118,130,14,*,127,*,*,*,*,*,*,*,*,*,*,*
77060,08/01/2023,111,5,5,5,*,*,*,*,3,2118,133,14,*,129,*,*,*,*,*,*,*,*,*,*,*
77060,09/01/2023,110,6,5,5,*,*,*,*,3,2165,133,14,*,129,*,*,*,*,*,*,*,*,*,*,*
77316,07/01/2023,35,*,*,*,*,*,*,*,4,2779,36,*,*,39,*,*,*,*,*,*,*,*,*,*,*
77316,08/01/2023,34,*,*,*,*,*,*,*,4,2802,35,*,*,38,*,*,*,*,*,*,*,*,*,*,*
77316,09/01/2023,31,*,*,*,*,*,*,*,4,2944,31,*,*,34,*,*,*,*,*,*,*,*,*,*,*
78340,07/01/2023,*,*,*,*,*,*,*,*,3,4400,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78340,08/01/2023,*,*,*,*,*,*,*,*,3,4400,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78340,09/01/2023,*,*,*,*,*,*,*,*,3,4400,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78596,07/01/2023,229,9,6,*,*,*,*,*,4,2470,231,*,*,238,8,*,*,*,*,*,*,*,*,*,*
78596,08/01/2023,233,8,6,*,*,*,*,*,4,2482,232,*,*,240,9,*,*,*,*,*,*,*,*,*,*
78596,09/01/2023,223,8,5,*,*,*,*,*,4,2494,221,*,*,229,9,*,*,*,*,*,*,*,*,*,*
78852,07/01/2023,206,7,*,*,*,*,*,*,4,2570,201,*,*,163,54,*,*,*,*,*,*,*,*,*,*
78852,08/01/2023,196,7,*,*,*,*,*,*,4,2585,193,*,*,154,54,*,*,*,*,*,*,*,*,*,*
78852,09/01/2023,186,7,*,*,*,*,*,*,4,2531,185,*,*,147,50,*,*,*,*,*,*,*,*,*,*
79108,07/01/2023,46,*,*,*,*,*,*,*,3,2701,45,*,*,48,*,*,*,*,*,*,*,*,*,*,*
79108,08/01/2023,48,*,*,*,*,*,*,*,3,2633,46,*,*,49,*,*,*,*,*,*,*,*,*,*,*
79108,09/01/2023,45,*,*,*,*,*,*,*,3,2745,41,*,*,46,*,*,*,*,*,*,*,*,*,*,*
79364,07/01/2023,27,*,*,*,*,*,*,*,4,2636,23,*,*,28,*,*,*,*,*,*,*,*,*,*,*
79364,08/01/2023,25,*,*,*,*,*,*,*,3,2505,23,*,*,28,*,*,*,*,*,*,*,*,*,*,*
79364,09/01/2023,23,*,*,*,*,*,*,*,3,2157,23,*,*,28,*,*,*,*,*,*,*,*,*,*,*
75013,07/01/2023,33,*,*,*,*,*,*,*,3,2994,34,*,*,32,*,*,*,*,*,*,*,*,*,*,*
75013,08/01/2023,35,*,*,*,*,*,*,*,3,3102,36,*,*,34,*,*,*,*,*,*,*,*,*,*,*
75013,09/01/2023,35,*,*,*,*,*,*,*,3,2960,37,*,*,35,*,*,*,*,*,*,*,*,*,*,*
76293,07/01/2023,*,*,*,*,*,*,*,*,2,1878,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76549,07/01/2023,355,32,13,8,*,*,*,*,3,2211,384,17,*,405,13,*,*,*,*,*,*,*,*,*,7
76549,08/01/2023,370,33,14,9,*,*,*,*,3,2191,408,21,*,430,13,*,*,*,*,*,*,*,*,*,7
76549,09/01/2023,365,33,14,7,*,*,*,*,3,2216,404,22,*,424,15,*,*,*,*,*,*,*,*,*,5
77061,07/01/2023,38,*,*,*,*,*,*,*,3,2237,44,7,*,43,*,*,*,*,*,*,*,*,*,*,*
77061,08/01/2023,40,*,*,*,*,*,*,*,3,2161,47,7,*,46,*,*,*,*,*,*,*,*,*,*,*
77061,09/01/2023,39,*,*,*,*,*,*,*,3,2197,46,7,*,44,*,*,*,*,*,*,*,*,*,*,*
77573,07/01/2023,117,8,5,16,*,*,*,*,3,2574,141,5,*,148,*,*,*,*,*,*,*,*,*,*,*
77573,08/01/2023,116,8,5,14,*,*,*,*,3,2651,136,*,*,144,*,*,*,*,*,*,*,*,*,*,*
77573,09/01/2023,114,7,5,10,*,*,*,*,3,2652,128,*,*,137,*,*,*,*,*,*,*,*,*,*,*
78341,07/01/2023,*,*,*,*,*,*,*,*,3,915,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78341,08/01/2023,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,07/01/2023,*,*,*,*,*,*,*,*,2,2822,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,08/01/2023,*,*,*,*,*,*,*,*,2,2822,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,09/01/2023,*,*,*,*,*,*,*,*,2,2822,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78853,07/01/2023,73,*,*,*,*,*,*,*,4,2074,74,*,*,58,21,*,*,*,*,*,*,*,*,*,*
78853,08/01/2023,70,*,*,*,*,*,*,*,4,2129,72,*,*,57,19,*,*,*,*,*,*,*,*,*,*
78853,09/01/2023,68,*,*,*,*,*,*,*,3,2320,70,*,*,55,19,*,*,*,*,*,*,*,*,*,*
79109,07/01/2023,160,5,7,*,*,*,*,*,3,2602,163,*,*,169,6,*,*,*,*,*,*,*,*,*,*
79109,08/01/2023,151,7,7,*,*,*,*,*,3,2570,155,*,*,160,6,*,*,*,*,*,*,*,*,*,*
79109,09/01/2023,136,8,6,*,*,*,*,*,3,2532,141,5,*,148,5,*,*,*,*,*,*,*,*,*,*
79621,07/01/2023,*,*,*,*,*,*,*,*,4,3844,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79621,08/01/2023,*,*,*,*,*,*,*,*,4,3844,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79621,09/01/2023,*,*,*,*,*,*,*,*,4,3844,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,07/01/2023,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,08/01/2023,*,*,*,*,*,*,*,*,3,2337,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,09/01/2023,*,*,*,*,*,*,*,*,3,2337,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,08/01/2023,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,09/01/2023,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76550,07/01/2023,7,*,*,*,*,*,*,*,3,2432,7,*,*,8,*,*,*,*,*,*,*,*,*,*,*
76550,08/01/2023,6,*,*,*,*,*,*,*,3,2774,6,*,*,8,*,*,*,*,*,*,*,*,*,*,*
76550,09/01/2023,5,*,*,*,*,*,*,*,3,2800,5,*,*,7,*,*,*,*,*,*,*,*,*,*,*
77062,07/01/2023,35,*,*,*,*,*,*,*,3,2727,36,*,*,39,*,*,*,*,*,*,*,*,*,*,*
77062,08/01/2023,37,*,*,*,*,*,*,*,3,2699,38,*,*,41,*,*,*,*,*,*,*,*,*,*,*
77062,09/01/2023,36,*,*,*,*,*,*,*,3,2785,36,*,*,39,*,*,*,*,*,*,*,*,*,*,*
77318,07/01/2023,37,*,*,11,*,*,*,*,3,2042,47,*,*,50,*,*,*,*,*,*,*,*,*,*,*
77318,08/01/2023,42,*,*,10,*,*,*,*,3,2175,51,*,*,54,*,*,*,*,*,*,*,*,*,*,*
77318,09/01/2023,42,*,*,10,*,*,*,*,3,2048,50,*,*,53,*,*,*,*,*,*,*,*,*,*,*
77830,07/01/2023,5,*,*,*,*,*,*,*,2,2831,5,*,*,5,*,*,*,*,*,*,*,*,*,*,*
77830,08/01/2023,*,*,*,*,*,*,*,*,3,2932,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,09/01/2023,*,*,*,*,*,*,*,*,3,3031,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78342,07/01/2023,*,*,*,*,*,*,*,*,4,3185,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78342,08/01/2023,*,*,*,*,*,*,*,*,4,3185,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78342,09/01/2023,*,*,*,*,*,*,*,*,4,3185,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79110,07/01/2023,119,8,5,7,*,*,*,*,3,2533,127,*,*,129,*,*,*,*,*,*,*,*,*,*,8
79110,08/01/2023,118,6,6,6,*,*,*,*,3,2612,125,*,*,129,*,*,*,*,*,*,*,*,*,*,6
79110,09/01/2023,111,7,7,5,*,*,*,*,4,2632,116,*,*,122,*,*,*,*,*,*,*,*,*,*,7
79366,07/01/2023,*,*,*,*,*,*,*,*,3,2326,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75783,07/01/2023,18,*,*,*,*,*,*,*,3,2445,21,*,*,22,*,*,*,*,*,*,*,*,*,*,*
75783,08/01/2023,20,*,*,*,*,*,*,*,3,2757,21,*,*,23,*,*,*,*,*,*,*,*,*,*,*
75783,09/01/2023,19,*,*,*,*,*,*,*,3,2716,19,*,*,21,*,*,*,*,*,*,*,*,*,*,*
76039,07/01/2023,95,*,*,*,*,*,*,*,3,2981,97,5,*,101,*,*,*,*,*,*,*,*,*,*,*
76039,08/01/2023,96,*,*,*,*,*,*,*,3,2958,98,5,*,103,*,*,*,*,*,*,*,*,*,*,*
76039,09/01/2023,90,*,*,*,*,*,*,*,3,2997,92,5,*,97,*,*,*,*,*,*,*,*,*,*,*
76551,07/01/2023,*,*,*,*,*,*,*,*,4,2535,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76551,08/01/2023,*,*,*,*,*,*,*,*,4,2535,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76551,09/01/2023,*,*,*,*,*,*,*,*,4,2535,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77063,07/01/2023,76,6,5,*,*,*,*,*,3,2362,89,6,*,82,9,*,*,*,*,*,*,*,*,*,*
77063,08/01/2023,75,6,5,*,*,*,*,*,3,2361,87,6,*,80,9,*,*,*,*,*,*,*,*,*,*
77063,09/01/2023,78,7,*,*,*,*,*,*,3,2406,87,5,*,80,9,*,*,*,*,*,*,*,*,*,*
77575,07/01/2023,11,*,*,*,*,*,*,*,4,2434,12,*,*,12,*,*,*,*,*,*,*,*,*,*,*
77575,08/01/2023,11,*,*,*,*,*,*,*,4,2467,12,*,*,12,*,*,*,*,*,*,*,*,*,*,*
77575,09/01/2023,11,*,*,*,*,*,*,*,4,2497,12,*,*,12,*,*,*,*,*,*,*,*,*,*,*
77831,07/01/2023,*,*,*,*,*,*,*,*,4,2082,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77831,08/01/2023,*,*,*,*,*,*,*,*,4,1562,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77831,09/01/2023,*,*,*,*,*,*,*,*,5,1995,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78343,07/01/2023,17,*,*,*,*,*,*,*,4,2124,19,*,*,20,*,*,*,*,*,*,*,*,*,*,*
78343,08/01/2023,18,*,*,*,*,*,*,*,3,2120,20,*,*,21,*,*,*,*,*,*,*,*,*,*,*
78343,09/01/2023,17,*,*,*,*,*,*,*,4,2441,18,*,*,20,*,*,*,*,*,*,*,*,*,*,*
78599,07/01/2023,183,11,7,*,*,*,*,*,4,2331,185,*,*,193,9,*,*,*,*,*,*,*,*,*,*
78599,08/01/2023,195,12,8,*,*,*,*,*,4,2318,198,*,*,207,9,*,*,*,*,*,*,*,*,*,*
78599,09/01/2023,191,11,9,*,*,*,*,*,4,2308,193,*,*,203,9,*,*,*,*,*,*,*,*,*,*
79111,07/01/2023,12,*,*,*,*,*,*,*,3,3283,10,*,*,12,*,*,*,*,*,*,*,*,*,*,*
79111,08/01/2023,12,*,*,*,*,*,*,*,3,3283,10,*,*,12,*,*,*,*,*,*,*,*,*,*,*
79111,09/01/2023,11,*,*,*,*,*,*,*,3,3311,9,*,*,11,*,*,*,*,*,*,*,*,*,*,*
75784,07/01/2023,*,*,*,*,*,*,*,*,3,1771,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,08/01/2023,*,*,*,*,*,*,*,*,3,1771,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,09/01/2023,*,*,*,*,*,*,*,*,3,1765,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76040,07/01/2023,123,*,6,7,*,*,*,*,3,2829,127,6,*,136,*,*,*,*,*,*,*,*,*,*,*
76040,08/01/2023,125,*,5,9,*,*,*,*,3,2794,132,7,*,139,*,*,*,*,*,*,*,*,*,*,*
76040,09/01/2023,120,*,5,9,*,*,*,*,3,2863,127,7,*,134,*,*,*,*,*,*,*,*,*,*,*
77064,07/01/2023,102,7,*,*,*,*,*,*,3,2551,114,*,*,111,5,*,*,*,*,*,*,*,*,*,*
77064,08/01/2023,107,9,*,*,*,*,*,*,4,2557,120,*,*,117,5,*,*,*,*,*,*,*,*,*,*
77064,09/01/2023,103,9,*,*,*,*,*,*,4,2544,115,*,*,111,6,*,*,*,*,*,*,*,*,*,*
77320,07/01/2023,67,7,*,8,*,*,*,*,3,2085,86,*,*,87,*,*,*,*,*,*,*,*,*,*,*
77320,08/01/2023,69,7,*,8,*,*,*,*,3,2073,87,*,*,88,*,*,*,*,*,*,*,*,*,*,*
77320,09/01/2023,62,7,*,7,*,*,*,*,3,2024,82,*,*,81,*,*,*,*,*,*,*,*,*,*,*
78344,07/01/2023,*,*,*,*,*,*,*,*,4,6168,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78344,08/01/2023,*,*,*,*,*,*,*,*,4,6168,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78344,09/01/2023,*,*,*,*,*,*,*,*,4,6168,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78600,07/01/2023,*,*,*,*,*,*,*,*,3,3668,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78600,08/01/2023,*,*,*,*,*,*,*,*,3,3668,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78600,09/01/2023,*,*,*,*,*,*,*,*,3,3668,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75785,07/01/2023,40,*,*,*,*,*,*,*,3,2202,40,*,*,44,*,*,*,*,*,*,*,*,*,*,*
75785,08/01/2023,40,*,*,*,*,*,*,*,4,2228,40,*,*,44,*,*,*,*,*,*,*,*,*,*,*
75785,09/01/2023,38,*,*,*,*,*,*,*,4,2743,37,*,*,40,*,*,*,*,*,*,*,*,*,*,*
77065,07/01/2023,166,6,11,*,*,*,*,*,3,2639,189,6,*,190,*,*,*,*,*,*,*,*,*,*,*
77065,08/01/2023,176,5,8,*,*,*,*,*,3,2692,197,9,*,198,*,*,*,*,*,*,*,*,*,*,*
