ZIPCode,ReportingDate,ReasonCC_Emp,ReasonCC_Ed,ReasonCC_EmpEd,ReasonCC_PS,ReasonCC_FedEmEmp,ReasonCC_FedEmEd,ReasonCC_FedEmEmpEd,ReasonCC_FedEmPS,AvgFamilySize,AvgMonthlyIncome,SingleParent,FamilyHomeless,FamilyMilitary,PrimLang_1,PrimLang_2,PrimLang_3,PrimLang_4,PrimLang_5,PrimLang_6,PrimLang_7,PrimLang_8,PrimLang_9,PrimLang_10,PrimLang_11,PrimLang_12
76033,12/01/2023,41,*,*,9,*,*,*,*,3,2164,52,*,*,53,*,*,*,*,*,*,*,*,*,*,*
76801,10/01/2023,84,*,*,5,*,*,*,*,3,2232,92,9,*,99,*,*,*,*,*,*,*,*,*,*,*
76801,11/01/2023,84,*,*,*,*,*,*,*,4,2228,90,9,*,96,*,*,*,*,*,*,*,*,*,*,*
76801,12/01/2023,86,*,*,*,*,*,*,*,4,2244,90,8,*,97,*,*,*,*,*,*,*,*,*,*,*
77057,10/01/2023,48,*,*,*,*,*,*,*,3,1842,52,*,*,56,*,*,*,*,*,*,*,*,*,*,*
77057,11/01/2023,48,*,*,*,*,*,*,*,3,1845,53,*,*,57,*,*,*,*,*,*,*,*,*,*,*
77057,12/01/2023,53,*,*,*,*,*,*,*,3,1899,57,*,*,61,*,*,*,*,*,*,*,*,*,*,*
77569,10/01/2023,*,*,*,*,*,*,*,*,3,1996,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77569,11/01/2023,*,*,*,*,*,*,*,*,3,1996,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77569,12/01/2023,*,*,*,*,*,*,*,*,3,1996,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78593,10/01/2023,8,*,*,*,*,*,*,*,4,2959,8,*,*,8,*,*,*,*,*,*,*,*,*,*,*
78593,11/01/2023,8,*,*,*,*,*,*,*,4,2959,8,*,*,8,*,*,*,*,*,*,*,*,*,*,*
78593,12/01/2023,7,*,*,*,*,*,*,*,3,2556,7,*,*,7,*,*,*,*,*,*,*,*,*,*,*
79105,10/01/2023,*,*,*,*,*,*,*,*,3,3904,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79105,11/01/2023,*,*,*,*,*,*,*,*,3,3904,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79105,12/01/2023,*,*,*,*,*,*,*,*,3,3904,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79617,12/01/2023,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75010,10/01/2023,54,*,*,*,*,*,*,*,3,3217,59,*,*,58,*,*,*,*,*,*,*,*,*,*,*
75010,11/01/2023,54,*,*,*,*,*,*,*,3,2939,61,6,*,60,*,*,*,*,*,*,*,*,*,*,*
75010,12/01/2023,55,*,*,*,*,*,*,*,3,2918,63,6,*,61,*,*,*,*,*,*,*,*,*,*,*
75778,10/01/2023,5,*,*,*,*,*,*,*,3,1810,8,*,*,8,*,*,*,*,*,*,*,*,*,*,*
75778,11/01/2023,6,*,*,*,*,*,*,*,3,1746,9,*,*,9,*,*,*,*,*,*,*,*,*,*,*
75778,12/01/2023,6,*,*,*,*,*,*,*,3,1746,9,*,*,9,*,*,*,*,*,*,*,*,*,*,*
76034,10/01/2023,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76034,11/01/2023,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76034,12/01/2023,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76802,10/01/2023,15,*,*,*,*,*,*,*,4,2008,15,*,*,19,*,*,*,*,*,*,*,*,*,*,*
76802,11/01/2023,16,*,*,*,*,*,*,*,4,2002,16,*,*,21,*,*,*,*,*,*,*,*,*,*,*
76802,12/01/2023,18,*,*,*,*,*,*,*,4,2022,18,*,*,23,*,*,*,*,*,*,*,*,*,*,*
77058,10/01/2023,48,*,*,*,*,*,*,*,3,2530,54,*,*,53,*,*,*,*,*,*,*,*,*,*,*
77058,11/01/2023,48,*,*,*,*,*,*,*,3,2448,54,*,*,54,*,*,*,*,*,*,*,*,*,*,*
77058,12/01/2023,48,*,*,*,*,*,*,*,3,2429,53,5,*,54,*,*,*,*,*,*,*,*,*,*,*
78594,10/01/2023,*,*,*,*,*,*,*,*,4,2486,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78594,11/01/2023,*,*,*,*,*,*,*,*,4,2486,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78594,12/01/2023,*,*,*,*,*,*,*,*,4,2486,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78850,10/01/2023,*,*,*,*,*,*,*,*,4,3219,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78850,11/01/2023,*,*,*,*,*,*,*,*,4,3219,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78850,12/01/2023,*,*,*,*,*,*,*,*,4,3219,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79106,10/01/2023,107,5,10,*,*,*,*,*,4,2374,117,11,*,121,7,*,*,*,*,*,*,*,*,*,*
79106,11/01/2023,113,6,8,*,*,*,*,*,3,2344,123,11,*,126,7,*,*,*,*,*,*,*,*,*,*
79106,12/01/2023,112,6,8,*,*,*,*,*,3,2344,122,11,*,126,6,*,*,*,*,*,*,*,*,*,*
76035,10/01/2023,*,*,*,*,*,*,*,*,6,5914,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76035,11/01/2023,*,*,*,*,*,*,*,*,6,5914,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76035,12/01/2023,*,*,*,*,*,*,*,*,6,5914,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77059,10/01/2023,10,*,*,*,*,*,*,*,4,2604,8,*,*,10,*,*,*,*,*,*,*,*,*,*,*
77059,11/01/2023,11,*,*,*,*,*,*,*,4,2512,9,*,*,11,*,*,*,*,*,*,*,*,*,*,*
77059,12/01/2023,10,*,*,*,*,*,*,*,4,2782,8,*,*,10,*,*,*,*,*,*,*,*,*,*,*
77571,10/01/2023,85,*,*,*,*,*,*,*,3,2832,94,*,*,95,*,*,*,*,*,*,*,*,*,*,*
77571,11/01/2023,82,*,*,*,*,*,*,*,4,2792,94,5,*,95,*,*,*,*,*,*,*,*,*,*,*
77571,12/01/2023,83,*,*,*,*,*,*,*,4,2800,94,5,*,95,*,*,*,*,*,*,*,*,*,*,*
78339,10/01/2023,*,*,*,*,*,*,*,*,3,2309,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78339,11/01/2023,*,*,*,*,*,*,*,*,3,2424,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78339,12/01/2023,*,*,*,*,*,*,*,*,3,2424,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78595,10/01/2023,33,*,*,*,*,*,*,*,3,2187,31,*,*,30,5,*,*,*,*,*,*,*,*,*,*
78595,11/01/2023,34,*,*,*,*,*,*,*,3,2108,33,*,*,32,5,*,*,*,*,*,*,*,*,*,*
78595,12/01/2023,36,*,*,*,*,*,*,*,3,2226,34,*,*,34,5,*,*,*,*,*,*,*,*,*,*
79107,10/01/2023,164,6,5,6,*,*,*,*,4,2143,177,5,*,161,19,*,*,*,*,*,*,*,*,*,7
79107,11/01/2023,167,7,7,6,*,*,*,*,4,2107,185,7,*,167,20,*,*,*,*,*,*,*,*,*,7
79107,12/01/2023,162,5,7,7,*,*,*,*,4,2092,180,8,*,162,19,*,*,*,*,*,*,*,*,*,8
79363,10/01/2023,11,*,*,*,*,*,*,*,3,2363,13,*,*,14,*,*,*,*,*,*,*,*,*,*,*
79363,11/01/2023,11,*,*,*,*,*,*,*,3,2363,13,*,*,14,*,*,*,*,*,*,*,*,*,*,*
79363,12/01/2023,13,*,*,*,*,*,*,*,3,2531,14,*,*,15,*,*,*,*,*,*,*,*,*,*,*
76036,10/01/2023,108,*,5,*,*,*,*,*,3,2959,117,5,*,119,*,*,*,*,*,*,*,*,*,*,*
76036,11/01/2023,105,*,5,*,*,*,*,*,3,2895,116,5,*,118,*,*,*,*,*,*,*,*,*,*,*
76036,12/01/2023,106,*,6,*,*,*,*,*,3,2973,118,*,*,120,*,*,*,*,*,*,*,*,*,*,*
76548,10/01/2023,117,7,7,*,*,*,*,*,3,2493,123,*,*,133,*,*,*,*,*,*,*,*,*,*,*
76548,11/01/2023,115,8,7,5,*,*,*,*,3,2473,123,*,*,132,*,*,*,*,*,*,*,*,*,*,*
76548,12/01/2023,114,10,7,5,*,*,*,*,3,2522,123,*,*,132,*,*,*,*,*,*,*,*,*,*,*
77060,10/01/2023,113,6,6,5,*,*,*,*,3,2259,137,13,*,132,5,*,*,*,*,*,*,*,*,*,*
77060,11/01/2023,119,6,*,7,*,*,*,*,3,2233,144,13,*,139,6,*,*,*,*,*,*,*,*,*,*
77060,12/01/2023,124,5,*,8,*,*,*,*,3,2202,148,13,*,143,6,*,*,*,*,*,*,*,*,*,*
77316,10/01/2023,34,*,*,*,*,*,*,*,4,2909,33,*,*,37,*,*,*,*,*,*,*,*,*,*,*
77316,11/01/2023,35,*,*,*,*,*,*,*,4,2870,35,*,*,39,*,*,*,*,*,*,*,*,*,*,*
77316,12/01/2023,36,*,*,*,*,*,*,*,4,2974,37,*,*,40,*,*,*,*,*,*,*,*,*,*,*
78340,10/01/2023,*,*,*,*,*,*,*,*,3,4400,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78340,11/01/2023,*,*,*,*,*,*,*,*,3,4400,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78340,12/01/2023,*,*,*,*,*,*,*,*,3,4400,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78596,10/01/2023,217,8,*,*,*,*,*,*,4,2482,215,*,*,223,8,*,*,*,*,*,*,*,*,*,*
78596,11/01/2023,218,6,5,*,*,*,*,*,4,2584,214,*,*,222,8,*,*,*,*,*,*,*,*,*,*
78596,12/01/2023,216,5,5,*,*,*,*,*,4,2638,210,*,*,220,8,*,*,*,*,*,*,*,*,*,*
78852,10/01/2023,182,6,*,*,*,*,*,*,4,2558,181,*,*,144,48,*,*,*,*,*,*,*,*,*,*
78852,11/01/2023,183,7,*,*,*,*,*,*,4,2566,184,*,*,147,48,*,*,*,*,*,*,*,*,*,*
78852,12/01/2023,184,7,*,*,*,*,*,*,4,2609,184,*,*,147,48,*,*,*,*,*,*,*,*,*,*
79108,10/01/2023,49,*,*,*,*,*,*,*,3,2869,45,*,*,50,*,*,*,*,*,*,*,*,*,*,*
79108,11/01/2023,50,*,*,*,*,*,*,*,4,2864,45,*,*,51,*,*,*,*,*,*,*,*,*,*,*
79108,12/01/2023,49,*,*,*,*,*,*,*,4,2756,45,*,*,49,*,*,*,*,*,*,*,*,*,*,*
79364,10/01/2023,21,*,*,*,*,*,*,*,3,2294,20,*,*,25,*,*,*,*,*,*,*,*,*,*,*
79364,11/01/2023,22,*,*,*,*,*,*,*,3,2209,21,*,*,26,*,*,*,*,*,*,*,*,*,*,*
79364,12/01/2023,22,*,*,*,*,*,*,*,3,2250,21,*,*,26,*,*,*,*,*,*,*,*,*,*,*
75013,10/01/2023,33,*,*,*,*,*,*,*,3,3042,35,*,*,33,*,*,*,*,*,*,*,*,*,*,*
75013,11/01/2023,32,*,*,*,*,*,*,*,3,3067,34,*,*,32,*,*,*,*,*,*,*,*,*,*,*
75013,12/01/2023,33,*,*,*,*,*,*,*,3,3085,35,*,*,35,*,*,*,*,*,*,*,*,*,*,*
76549,10/01/2023,373,35,15,9,*,*,*,*,3,2234,406,20,*,436,14,*,*,*,*,*,*,*,*,*,*
76549,11/01/2023,360,39,16,9,*,*,*,*,3,2241,402,21,*,430,13,*,*,*,*,*,*,*,*,*,*
76549,12/01/2023,369,37,15,11,*,*,*,*,3,2312,414,23,*,440,13,*,*,*,*,*,*,*,*,*,*
77061,10/01/2023,40,*,*,*,*,*,*,*,3,2235,48,6,*,45,*,*,*,*,*,*,*,*,*,*,*
77061,11/01/2023,43,*,*,*,*,*,*,*,3,2237,51,6,*,47,*,*,*,*,*,*,*,*,*,*,*
77061,12/01/2023,41,*,*,*,*,*,*,*,3,2140,49,6,*,46,*,*,*,*,*,*,*,*,*,*,*
77573,10/01/2023,111,7,5,12,*,*,*,*,3,2588,128,*,*,136,*,*,*,*,*,*,*,*,*,*,*
77573,11/01/2023,112,7,5,13,*,*,*,*,3,2558,130,*,*,137,*,*,*,*,*,*,*,*,*,*,*
77573,12/01/2023,117,7,*,13,*,*,*,*,3,2621,134,*,*,141,*,*,*,*,*,*,*,*,*,*,*
78597,10/01/2023,*,*,*,*,*,*,*,*,2,2822,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,11/01/2023,*,*,*,*,*,*,*,*,2,2822,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,12/01/2023,*,*,*,*,*,*,*,*,2,2822,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78853,10/01/2023,67,*,*,5,*,*,*,*,4,2284,70,*,*,54,20,*,*,*,*,*,*,*,*,*,*
78853,11/01/2023,64,*,*,7,*,*,*,*,3,2257,69,*,*,54,19,*,*,*,*,*,*,*,*,*,*
78853,12/01/2023,65,*,*,8,*,*,*,*,3,2243,71,*,*,56,19,*,*,*,*,*,*,*,*,*,*
79109,10/01/2023,144,9,5,5,*,*,*,*,3,2459,147,5,*,154,5,*,*,*,*,*,*,*,*,*,6
79109,11/01/2023,146,9,5,*,*,*,*,*,3,2459,149,7,*,156,5,*,*,*,*,*,*,*,*,*,5
79109,12/01/2023,141,9,5,*,*,*,*,*,3,2530,146,7,*,153,5,*,*,*,*,*,*,*,*,*,*
79621,10/01/2023,*,*,*,*,*,*,*,*,4,3844,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79621,11/01/2023,*,*,*,*,*,*,*,*,4,3844,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79621,12/01/2023,*,*,*,*,*,*,*,*,4,4146,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,10/01/2023,*,*,*,*,*,*,*,*,3,4673,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,11/01/2023,*,*,*,*,*,*,*,*,3,4673,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,12/01/2023,*,*,*,*,*,*,*,*,3,4673,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,10/01/2023,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,11/01/2023,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,12/01/2023,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76550,10/01/2023,5,*,*,*,*,*,*,*,3,2450,6,*,*,8,*,*,*,*,*,*,*,*,*,*,*
76550,11/01/2023,6,*,*,*,*,*,*,*,3,2373,7,*,*,8,*,*,*,*,*,*,*,*,*,*,*
76550,12/01/2023,6,*,*,*,*,*,*,*,3,2373,7,*,*,8,*,*,*,*,*,*,*,*,*,*,*
77062,10/01/2023,34,*,*,*,*,*,*,*,3,2846,34,*,*,37,*,*,*,*,*,*,*,*,*,*,*
77062,11/01/2023,39,*,*,*,*,*,*,*,3,2837,39,*,*,42,*,*,*,*,*,*,*,*,*,*,*
77062,12/01/2023,40,*,*,*,*,*,*,*,3,2826,40,*,*,43,*,*,*,*,*,*,*,*,*,*,*
77318,10/01/2023,40,*,*,9,*,*,*,*,3,2161,47,*,*,50,*,*,*,*,*,*,*,*,*,*,*
77318,11/01/2023,38,*,*,9,*,*,*,*,3,2207,45,*,*,48,*,*,*,*,*,*,*,*,*,*,*
77318,12/01/2023,39,*,*,10,*,*,*,*,3,2078,47,*,*,50,*,*,*,*,*,*,*,*,*,*,*
77830,10/01/2023,*,*,*,*,*,*,*,*,3,3008,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,11/01/2023,*,*,*,*,*,*,*,*,3,3008,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,12/01/2023,*,*,*,*,*,*,*,*,3,3008,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78342,10/01/2023,*,*,*,*,*,*,*,*,4,3185,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78342,11/01/2023,*,*,*,*,*,*,*,*,4,3185,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78342,12/01/2023,*,*,*,*,*,*,*,*,4,3580,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79110,10/01/2023,113,6,5,6,*,*,*,*,3,2617,115,*,*,123,*,*,*,*,*,*,*,*,*,*,5
79110,11/01/2023,111,5,5,6,*,*,*,*,4,2660,111,*,*,120,*,*,*,*,*,*,*,*,*,*,5
79110,12/01/2023,111,5,*,6,*,*,*,*,4,2696,110,*,*,119,*,*,*,*,*,*,*,*,*,*,5
75783,10/01/2023,19,*,*,*,*,*,*,*,3,2841,18,*,*,20,*,*,*,*,*,*,*,*,*,*,*
75783,11/01/2023,20,*,*,*,*,*,*,*,3,2749,19,*,*,21,*,*,*,*,*,*,*,*,*,*,*
75783,12/01/2023,20,*,*,*,*,*,*,*,3,2630,20,*,*,22,*,*,*,*,*,*,*,*,*,*,*
76039,10/01/2023,87,*,*,*,*,*,*,*,3,2978,96,*,*,98,*,*,*,*,*,*,*,*,*,*,*
76039,11/01/2023,89,*,*,*,*,*,*,*,3,3068,96,*,*,98,*,*,*,*,*,*,*,*,*,*,*
76039,12/01/2023,88,*,*,*,*,*,*,*,3,3060,94,*,*,96,*,*,*,*,*,*,*,*,*,*,*
77063,10/01/2023,80,7,*,*,*,*,*,*,3,2449,88,5,*,81,10,*,*,*,*,*,*,*,*,*,*
77063,11/01/2023,78,8,*,*,*,*,*,*,3,2422,86,*,*,78,11,*,*,*,*,*,*,*,*,*,*
77063,12/01/2023,78,8,*,*,*,*,*,*,3,2447,87,5,*,78,12,*,*,*,*,*,*,*,*,*,*
77575,10/01/2023,12,*,*,*,*,*,*,*,3,2294,13,*,*,13,*,*,*,*,*,*,*,*,*,*,*
77575,11/01/2023,11,*,*,*,*,*,*,*,3,2287,12,*,*,12,*,*,*,*,*,*,*,*,*,*,*
77575,12/01/2023,12,*,*,*,*,*,*,*,3,2228,13,*,*,13,*,*,*,*,*,*,*,*,*,*,*
77831,10/01/2023,*,*,*,*,*,*,*,*,5,1624,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77831,11/01/2023,*,*,*,*,*,*,*,*,5,1624,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77831,12/01/2023,*,*,*,*,*,*,*,*,5,1624,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78343,10/01/2023,17,*,*,*,*,*,*,*,4,2394,18,*,*,20,*,*,*,*,*,*,*,*,*,*,*
78343,11/01/2023,17,*,*,*,*,*,*,*,4,2394,18,*,*,20,*,*,*,*,*,*,*,*,*,*,*
78343,12/01/2023,17,*,*,*,*,*,*,*,4,2286,19,*,*,21,*,*,*,*,*,*,*,*,*,*,*
78599,10/01/2023,196,11,10,*,*,*,*,*,4,2251,198,*,*,210,8,*,*,*,*,*,*,*,*,*,*
78599,11/01/2023,199,11,11,*,*,*,*,*,4,2333,202,*,*,214,8,*,*,*,*,*,*,*,*,*,*
78599,12/01/2023,194,9,11,*,*,*,*,*,4,2391,194,*,*,207,8,*,*,*,*,*,*,*,*,*,*
79111,10/01/2023,10,*,*,*,*,*,*,*,3,3372,8,*,*,10,*,*,*,*,*,*,*,*,*,*,*
79111,11/01/2023,11,*,*,*,*,*,*,*,3,3306,9,*,*,11,*,*,*,*,*,*,*,*,*,*,*
79111,12/01/2023,11,*,*,*,*,*,*,*,3,3307,9,*,*,11,*,*,*,*,*,*,*,*,*,*,*
75784,10/01/2023,*,*,*,*,*,*,*,*,5,3840,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,11/01/2023,*,*,*,*,*,*,*,*,5,3840,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,12/01/2023,*,*,*,*,*,*,*,*,5,3840,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76040,10/01/2023,113,*,5,8,*,*,*,*,3,2836,120,8,*,127,*,*,*,*,*,*,*,*,*,*,*
76040,11/01/2023,112,*,*,7,*,*,*,*,3,2970,115,7,*,124,*,*,*,*,*,*,*,*,*,*,*
76040,12/01/2023,108,*,*,7,*,*,*,*,3,3025,109,5,*,118,*,*,*,*,*,*,*,*,*,*,*
77064,10/01/2023,117,9,*,*,*,*,*,*,4,2591,128,*,*,126,6,*,*,*,*,*,*,*,*,*,*
77064,11/01/2023,121,8,*,*,*,*,*,*,4,2571,132,*,*,130,6,*,*,*,*,*,*,*,*,*,*
77064,12/01/2023,127,8,*,*,*,*,*,*,4,2524,140,*,*,138,6,*,*,*,*,*,*,*,*,*,*
77320,10/01/2023,67,5,*,8,*,*,*,*,3,1983,87,*,*,86,*,*,*,*,*,*,*,*,*,*,*
77320,11/01/2023,65,5,5,7,*,*,*,*,3,2107,85,*,*,84,*,*,*,*,*,*,*,*,*,*,*
77320,12/01/2023,64,6,5,6,*,*,*,*,3,2097,86,*,*,85,*,*,*,*,*,*,*,*,*,*,*
78344,10/01/2023,*,*,*,*,*,*,*,*,4,6168,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78344,11/01/2023,*,*,*,*,*,*,*,*,4,6168,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78600,10/01/2023,*,*,*,*,*,*,*,*,3,3668,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78600,11/01/2023,*,*,*,*,*,*,*,*,3,2960,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78600,12/01/2023,*,*,*,*,*,*,*,*,3,2960,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75785,10/01/2023,35,*,*,*,*,*,*,*,4,2767,34,*,*,36,*,*,*,*,*,*,*,*,*,*,*
75785,11/01/2023,36,*,*,*,*,*,*,*,4,2737,35,*,*,38,*,*,*,*,*,*,*,*,*,*,*
75785,12/01/2023,40,*,*,*,*,*,*,*,4,2770,38,*,*,42,*,*,*,*,*,*,*,*,*,*,*
77065,10/01/2023,162,*,6,6,*,*,*,*,3,2722,179,8,*,182,*,*,*,*,*,*,*,*,*,*,*
77065,11/01/2023,155,*,6,5,*,*,*,*,3,2681,173,11,*,175,*,*,*,*,*,*,*,*,*,*,*
77065,12/01/2023,164,*,6,6,*,*,*,*,3,2659,181,10,*,185,*,*,*,*,*,*,*,*,*,*,*
77577,10/01/2023,*,*,*,*,*,*,*,*,3,1494,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77577,11/01/2023,*,*,*,*,*,*,*,*,3,1992,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77577,12/01/2023,*,*,*,*,*,*,*,*,3,1992,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77833,10/01/2023,88,*,*,5,*,*,*,*,3,2662,93,*,*,95,*,*,*,*,*,*,*,*,*,*,*
77833,11/01/2023,89,*,*,6,*,*,*,*,3,2595,96,*,*,97,*,*,*,*,*,*,*,*,*,*,*
