ZIPCode,ReportingDate,ReasonCC_Emp,ReasonCC_Ed,ReasonCC_EmpEd,ReasonCC_PS,ReasonCC_FedEmEmp,ReasonCC_FedEmEd,ReasonCC_FedEmEmpEd,ReasonCC_FedEmPS,AvgFamilySize,AvgMonthlyIncome,SingleParent,FamilyHomeless,FamilyMilitary,PrimLang_1,PrimLang_2,PrimLang_3,PrimLang_4,PrimLang_5,PrimLang_6,PrimLang_7,PrimLang_8,PrimLang_9,PrimLang_10,PrimLang_11,PrimLang_12
76802,06/01/2022,18,*,*,*,*,*,*,*,4,2057,18,*,*,25,*,*,*,*,*,*,*,*,*,*,*
77058,04/01/2022,38,5,5,*,*,*,8,8,3,1608,59,*,*,56,*,*,*,*,*,*,*,*,*,*,*
77058,05/01/2022,37,5,*,*,*,*,8,8,3,1681,55,*,*,53,*,*,*,*,*,*,*,*,*,*,*
77058,06/01/2022,37,5,*,*,*,*,7,7,3,1713,53,*,*,52,*,*,*,*,*,*,*,*,*,*,*
78594,04/01/2022,*,*,*,*,*,*,*,*,3,2779,5,*,*,5,*,*,*,*,*,*,*,*,*,*,*
78594,05/01/2022,*,*,*,*,*,*,*,*,3,2691,5,*,*,5,*,*,*,*,*,*,*,*,*,*,*
78594,06/01/2022,*,*,*,*,*,*,*,*,3,2691,5,*,*,5,*,*,*,*,*,*,*,*,*,*,*
78850,04/01/2022,*,*,*,*,*,*,*,*,2,1554,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78850,05/01/2022,*,*,*,*,*,*,*,*,2,1554,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78850,06/01/2022,*,*,*,*,*,*,*,*,2,1554,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79106,04/01/2022,112,*,6,*,*,*,23,23,3,1946,137,6,*,109,*,*,*,*,*,*,*,*,*,*,42
79106,05/01/2022,120,*,6,*,*,*,23,23,3,1888,146,6,*,111,*,*,*,*,*,*,*,*,*,*,48
79106,06/01/2022,127,*,6,*,*,*,22,22,3,1936,150,6,*,112,*,*,*,*,*,*,*,*,*,*,52
75011,04/01/2022,*,*,*,*,*,*,*,*,3,3956,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75011,05/01/2022,*,*,*,*,*,*,*,*,3,3956,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75011,06/01/2022,*,*,*,*,*,*,*,*,3,3956,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76547,05/01/2022,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76547,06/01/2022,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77059,04/01/2022,8,*,*,*,*,*,*,*,3,2451,8,*,*,8,*,*,*,*,*,*,*,*,*,*,*
77059,05/01/2022,8,*,*,*,*,*,*,*,3,2547,8,*,*,8,*,*,*,*,*,*,*,*,*,*,*
77059,06/01/2022,8,*,*,*,*,*,*,*,3,2547,8,*,*,8,*,*,*,*,*,*,*,*,*,*,*
77571,04/01/2022,62,6,5,*,*,*,13,13,3,1919,88,*,*,89,*,*,*,*,*,*,*,*,*,*,*
77571,05/01/2022,62,6,5,*,*,*,13,13,3,1879,89,*,*,90,*,*,*,*,*,*,*,*,*,*,*
77571,06/01/2022,62,6,5,*,*,*,12,12,3,1897,88,*,*,89,*,*,*,*,*,*,*,*,*,*,*
78595,04/01/2022,24,*,*,*,*,*,7,7,4,1816,29,*,*,24,8,*,*,*,*,*,*,*,*,*,*
78595,05/01/2022,23,*,*,*,*,*,7,7,4,1803,29,*,*,24,8,*,*,*,*,*,*,*,*,*,*
78595,06/01/2022,24,*,*,*,*,*,7,7,4,1801,30,*,*,25,8,*,*,*,*,*,*,*,*,*,*
79107,04/01/2022,140,11,6,*,*,*,34,34,4,1771,182,*,*,140,6,*,*,*,*,*,*,*,*,*,48
79107,05/01/2022,151,11,7,*,*,*,34,34,4,1728,193,*,*,145,6,*,*,*,*,*,*,*,*,*,55
79107,06/01/2022,156,10,6,*,*,*,34,34,4,1745,193,*,*,147,7,*,*,*,*,*,*,*,*,*,54
79363,04/01/2022,6,*,*,*,*,*,*,*,3,1793,7,*,*,6,*,*,*,*,*,*,*,*,*,*,*
79363,05/01/2022,8,*,*,*,*,*,*,*,3,2202,8,*,*,8,*,*,*,*,*,*,*,*,*,*,*
79363,06/01/2022,8,*,*,*,*,*,*,*,3,2202,8,*,*,8,*,*,*,*,*,*,*,*,*,*,*
76036,04/01/2022,78,*,*,5,*,*,8,8,3,2507,88,*,*,94,*,*,*,*,*,*,*,*,*,*,*
76036,05/01/2022,86,*,*,5,*,*,8,8,3,2444,99,*,*,104,*,*,*,*,*,*,*,*,*,*,*
76036,06/01/2022,93,*,*,6,*,*,8,8,3,2340,106,*,*,111,*,*,*,*,*,*,*,*,*,*,*
76548,04/01/2022,108,*,5,6,*,*,17,17,4,2042,124,8,*,136,*,*,*,*,*,*,*,*,*,*,8
76548,05/01/2022,110,*,*,*,*,*,17,17,4,2118,122,7,*,137,*,*,*,*,*,*,*,*,*,*,6
76548,06/01/2022,116,7,*,*,*,*,16,16,4,2094,131,8,*,145,*,*,*,*,*,*,*,*,*,*,6
77060,04/01/2022,95,5,*,5,*,*,20,20,3,1715,128,8,*,126,5,*,*,*,*,*,*,*,*,*,*
77060,05/01/2022,96,5,*,5,*,*,20,20,3,1715,128,7,*,126,5,*,*,*,*,*,*,*,*,*,*
77060,06/01/2022,103,*,*,5,*,*,20,20,3,1779,134,6,*,132,5,*,*,*,*,*,*,*,*,*,*
77316,04/01/2022,29,*,*,*,*,*,*,*,3,2274,35,*,*,35,*,*,*,*,*,*,*,*,*,*,*
77316,05/01/2022,29,*,*,*,*,*,*,*,3,2240,34,*,*,34,*,*,*,*,*,*,*,*,*,*,*
77316,06/01/2022,29,*,*,*,*,*,*,*,3,2281,34,*,*,34,*,*,*,*,*,*,*,*,*,*,*
78596,04/01/2022,193,16,7,*,*,*,36,36,4,1990,232,*,*,241,12,*,*,*,*,*,*,*,*,*,*
78596,05/01/2022,193,15,6,*,*,*,36,36,4,2030,230,*,*,240,11,*,*,*,*,*,*,*,*,*,*
78596,06/01/2022,193,14,7,*,*,*,36,36,4,1994,231,*,*,240,11,*,*,*,*,*,*,*,*,*,*
78852,04/01/2022,247,*,*,*,*,*,9,9,4,2215,242,*,*,194,69,*,*,*,*,*,*,*,*,*,*
78852,05/01/2022,241,*,*,*,*,*,9,9,4,2213,237,*,*,188,68,*,*,*,*,*,*,*,*,*,*
78852,06/01/2022,235,*,*,*,*,*,9,9,4,2252,232,*,*,184,66,*,*,*,*,*,*,*,*,*,*
79108,04/01/2022,39,*,*,*,*,*,9,9,3,1870,48,*,*,45,*,*,*,*,*,*,*,*,*,*,11
79108,05/01/2022,44,*,*,*,*,*,9,9,3,1967,51,*,*,48,*,*,*,*,*,*,*,*,*,*,13
79108,06/01/2022,46,*,*,*,*,*,9,9,3,2134,52,*,*,49,*,*,*,*,*,*,*,*,*,*,13
79364,04/01/2022,21,*,*,*,*,*,*,*,3,1918,23,*,*,30,*,*,*,*,*,*,*,*,*,*,*
79364,05/01/2022,26,*,*,*,*,*,*,*,3,1989,28,*,*,35,*,*,*,*,*,*,*,*,*,*,*
79364,06/01/2022,30,*,*,*,*,*,*,*,3,2196,30,*,*,38,*,*,*,*,*,*,*,*,*,*,*
75013,04/01/2022,15,*,*,*,*,*,*,*,3,2937,19,*,*,17,*,*,*,*,*,*,*,*,*,*,*
75013,05/01/2022,17,*,*,*,*,*,*,*,3,2767,22,*,*,19,*,*,*,*,*,*,*,*,*,*,5
75013,06/01/2022,18,*,*,*,*,*,*,*,3,2707,24,*,*,22,*,*,*,*,*,*,*,*,*,*,*
76549,04/01/2022,279,31,16,11,*,*,30,30,3,1849,345,18,6,350,10,*,*,*,*,*,*,*,*,*,20
76549,05/01/2022,304,31,14,8,*,*,30,30,3,1920,361,20,5,373,10,*,*,*,*,*,*,*,*,*,17
76549,06/01/2022,315,27,11,8,*,*,27,27,3,1951,365,22,5,380,11,*,*,*,*,*,*,*,*,*,16
77061,04/01/2022,39,*,*,*,*,*,*,*,3,1647,52,5,*,50,*,*,*,*,*,*,*,*,*,*,*
77061,05/01/2022,40,*,*,*,*,*,*,*,3,1688,52,5,*,51,*,*,*,*,*,*,*,*,*,*,*
77061,06/01/2022,40,*,*,*,*,*,*,*,3,1729,52,5,*,51,*,*,*,*,*,*,*,*,*,*,*
77573,04/01/2022,92,8,10,8,*,*,10,10,3,2020,120,*,*,124,*,*,*,*,*,*,*,*,*,*,*
77573,05/01/2022,86,9,9,9,*,*,10,10,3,1934,116,*,*,120,*,*,*,*,*,*,*,*,*,*,*
77573,06/01/2022,83,9,7,8,*,*,10,10,3,1925,110,*,*,114,*,*,*,*,*,*,*,*,*,*,*
78341,04/01/2022,*,*,*,*,*,*,*,*,3,815,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78341,05/01/2022,*,*,*,*,*,*,*,*,3,1840,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78341,06/01/2022,*,*,*,*,*,*,*,*,3,1840,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,04/01/2022,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,05/01/2022,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,06/01/2022,*,*,*,*,*,*,*,*,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78853,04/01/2022,48,*,*,*,*,*,*,*,4,2065,46,*,*,35,15,*,*,*,*,*,*,*,*,*,*
78853,05/01/2022,49,*,*,*,*,*,*,*,4,2052,47,*,*,36,15,*,*,*,*,*,*,*,*,*,*
78853,06/01/2022,52,*,*,*,*,*,*,*,4,2027,51,*,*,41,14,*,*,*,*,*,*,*,*,*,*
79109,04/01/2022,142,*,9,*,*,*,38,38,3,2001,165,*,*,153,*,*,*,*,*,*,*,*,*,*,41
79109,05/01/2022,154,*,9,*,*,*,38,38,3,1938,181,*,*,160,*,*,*,*,*,*,*,*,*,*,47
79109,06/01/2022,156,*,9,*,*,*,36,36,3,2012,182,*,*,159,*,*,*,*,*,*,*,*,*,*,47
16133,04/01/2022,*,*,*,*,*,*,*,*,2,3010,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
16133,05/01/2022,*,*,*,*,*,*,*,*,2,3010,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
16133,06/01/2022,*,*,*,*,*,*,*,*,2,3010,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76550,04/01/2022,*,*,*,*,*,*,*,*,3,1042,8,*,*,6,*,*,*,*,*,*,*,*,*,*,*
76550,05/01/2022,*,*,*,*,*,*,*,*,3,1042,8,*,*,6,*,*,*,*,*,*,*,*,*,*,*
76550,06/01/2022,*,*,*,*,*,*,*,*,3,1389,6,*,*,6,*,*,*,*,*,*,*,*,*,*,*
77062,04/01/2022,24,*,*,*,*,*,10,10,3,1973,36,*,*,37,*,*,*,*,*,*,*,*,*,*,*
77062,05/01/2022,24,*,*,*,*,*,10,10,3,1912,36,*,*,37,*,*,*,*,*,*,*,*,*,*,*
77062,06/01/2022,24,*,*,*,*,*,10,10,3,1895,36,*,*,37,*,*,*,*,*,*,*,*,*,*,*
77318,04/01/2022,28,*,*,8,*,*,5,5,3,1525,42,*,*,43,*,*,*,*,*,*,*,*,*,*,*
77318,05/01/2022,27,*,*,7,*,*,5,5,3,1536,40,*,*,41,*,*,*,*,*,*,*,*,*,*,*
77318,06/01/2022,25,*,*,7,*,*,5,5,3,1582,38,*,*,40,*,*,*,*,*,*,*,*,*,*,*
77574,04/01/2022,*,*,*,*,*,*,*,*,3,2955,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77574,05/01/2022,*,*,*,*,*,*,*,*,3,2955,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77574,06/01/2022,*,*,*,*,*,*,*,*,3,2955,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,04/01/2022,5,*,*,*,*,*,*,*,2,1721,6,*,*,5,*,*,*,*,*,*,*,*,*,*,*
77830,05/01/2022,5,*,*,*,*,*,*,*,2,1721,6,*,*,5,*,*,*,*,*,*,*,*,*,*,*
77830,06/01/2022,5,*,*,*,*,*,*,*,2,1721,6,*,*,5,*,*,*,*,*,*,*,*,*,*,*
78598,04/01/2022,*,*,*,*,*,*,*,*,2,2314,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78598,05/01/2022,*,*,*,*,*,*,*,*,2,2314,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78598,06/01/2022,*,*,*,*,*,*,*,*,2,2314,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79110,04/01/2022,125,6,8,*,*,*,30,30,3,1969,146,*,*,139,*,*,*,*,*,*,*,*,*,*,33
79110,05/01/2022,126,7,8,*,*,*,30,30,3,1990,149,*,*,136,*,*,*,*,*,*,*,*,*,*,38
79110,06/01/2022,126,7,7,*,*,*,29,29,3,2112,147,5,*,135,*,*,*,*,*,*,*,*,*,*,40
79366,05/01/2022,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79366,06/01/2022,*,*,*,*,*,*,*,*,3,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75783,04/01/2022,14,*,*,*,*,*,*,*,3,2533,16,*,*,17,*,*,*,*,*,*,*,*,*,*,*
75783,05/01/2022,16,*,*,*,*,*,*,*,3,2441,18,*,*,19,*,*,*,*,*,*,*,*,*,*,*
75783,06/01/2022,16,*,*,*,*,*,*,*,3,2351,18,*,*,19,*,*,*,*,*,*,*,*,*,*,*
76039,04/01/2022,64,*,*,*,*,*,*,*,3,2665,77,6,*,78,*,*,*,*,*,*,*,*,*,*,*
76039,05/01/2022,76,*,*,*,*,*,*,*,3,2764,86,6,*,89,*,*,*,*,*,*,*,*,*,*,*
76039,06/01/2022,80,*,*,*,*,*,*,*,3,2751,88,5,*,91,*,*,*,*,*,*,*,*,*,*,*
77063,04/01/2022,79,6,5,*,*,*,18,18,3,1574,104,*,*,105,7,*,*,*,*,*,*,*,*,*,*
77063,05/01/2022,73,6,5,*,*,*,18,18,3,1521,99,*,*,100,7,*,*,*,*,*,*,*,*,*,*
77063,06/01/2022,76,6,5,*,*,*,17,17,3,1636,99,*,*,99,9,*,*,*,*,*,*,*,*,*,*
77319,04/01/2022,*,*,*,*,*,*,*,*,3,1153,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77319,05/01/2022,*,*,*,*,*,*,*,*,3,1153,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77319,06/01/2022,*,*,*,*,*,*,*,*,3,1153,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77575,04/01/2022,14,*,*,*,*,*,*,*,3,1675,24,*,*,24,*,*,*,*,*,*,*,*,*,*,*
77575,05/01/2022,14,*,*,*,*,*,*,*,3,1740,23,*,*,23,*,*,*,*,*,*,*,*,*,*,*
77575,06/01/2022,14,*,*,*,*,*,*,*,3,1631,23,*,*,23,*,*,*,*,*,*,*,*,*,*,*
77831,04/01/2022,*,*,*,*,*,*,*,*,3,1254,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77831,05/01/2022,*,*,*,*,*,*,*,*,3,1203,6,*,*,7,*,*,*,*,*,*,*,*,*,*,*
77831,06/01/2022,*,*,*,*,*,*,*,*,3,1203,6,*,*,7,*,*,*,*,*,*,*,*,*,*,*
78343,04/01/2022,12,*,*,*,*,*,*,*,4,2419,12,*,*,13,*,*,*,*,*,*,*,*,*,*,*
78343,05/01/2022,14,*,*,*,*,*,*,*,4,2476,13,*,*,15,*,*,*,*,*,*,*,*,*,*,*
78343,06/01/2022,15,*,*,*,*,*,*,*,4,2321,14,*,*,16,*,*,*,*,*,*,*,*,*,*,*
78599,04/01/2022,157,*,6,*,*,*,26,26,4,2005,165,*,*,184,11,*,*,*,*,*,*,*,*,*,*
78599,05/01/2022,162,5,5,*,*,*,26,26,4,2018,168,*,*,189,11,*,*,*,*,*,*,*,*,*,*
78599,06/01/2022,163,6,*,*,*,*,26,26,4,1961,172,*,*,192,10,*,*,*,*,*,*,*,*,*,*
79111,04/01/2022,13,*,*,*,*,*,*,*,4,1981,14,*,*,10,*,*,*,*,*,*,*,*,*,*,5
79111,05/01/2022,13,*,*,*,*,*,*,*,4,2242,13,*,*,10,*,*,*,*,*,*,*,*,*,*,7
79111,06/01/2022,15,*,*,*,*,*,*,*,4,2135,15,*,*,10,*,*,*,*,*,*,*,*,*,*,9
79367,04/01/2022,*,*,*,*,*,*,*,*,4,3909,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79367,05/01/2022,*,*,*,*,*,*,*,*,4,4099,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79367,06/01/2022,*,*,*,*,*,*,*,*,4,4099,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,04/01/2022,*,*,*,*,*,*,*,*,3,2407,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,05/01/2022,*,*,*,*,*,*,*,*,3,2407,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,06/01/2022,*,*,*,*,*,*,*,*,3,2407,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76040,04/01/2022,86,*,*,*,*,*,*,*,3,2576,92,6,*,96,*,*,*,*,*,*,*,*,*,*,*
76040,05/01/2022,93,*,*,*,*,*,*,*,3,2403,101,8,*,105,*,*,*,*,*,*,*,*,*,*,*
76040,06/01/2022,105,*,*,*,*,*,*,*,3,2284,112,8,*,116,*,*,*,*,*,*,*,*,*,*,*
77064,04/01/2022,96,13,*,*,*,*,12,12,3,2046,125,7,*,125,*,*,*,*,*,*,*,*,*,*,*
77064,05/01/2022,97,12,*,*,*,*,12,12,3,2117,125,6,*,124,*,*,*,*,*,*,*,*,*,*,*
77064,06/01/2022,99,11,*,*,*,*,12,12,3,2128,127,6,*,126,*,*,*,*,*,*,*,*,*,*,*
77320,04/01/2022,48,*,*,6,*,*,8,8,3,1962,64,*,*,64,*,*,*,*,*,*,*,*,*,*,*
77320,05/01/2022,48,*,*,7,*,*,8,8,3,1950,65,*,*,65,*,*,*,*,*,*,*,*,*,*,*
77320,06/01/2022,49,*,*,9,*,*,8,8,3,1896,68,*,*,68,*,*,*,*,*,*,*,*,*,*,*
78344,04/01/2022,*,*,*,*,*,*,*,*,4,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78344,05/01/2022,*,*,*,*,*,*,*,*,4,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
78344,06/01/2022,*,*,*,*,*,*,*,*,4,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79624,04/01/2022,*,*,*,*,*,*,*,*,3,4430,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79624,05/01/2022,*,*,*,*,*,*,*,*,3,4430,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
79624,06/01/2022,*,*,*,*,*,*,*,*,3,4430,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
75785,04/01/2022,21,*,*,*,*,*,*,*,3,2114,22,*,*,24,*,*,*,*,*,*,*,*,*,*,*
75785,05/01/2022,25,*,*,*,*,*,*,*,3,2195,26,*,*,28,*,*,*,*,*,*,*,*,*,*,*
75785,06/01/2022,28,*,*,*,*,*,*,*,3,2148,29,*,*,31,*,*,*,*,*,*,*,*,*,*,*
76041,04/01/2022,*,*,*,*,*,*,*,*,2,1300,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
76041,05/01/2022,*,*,*,*,*,*,*,*,2,1300,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77065,04/01/2022,145,15,*,*,*,*,15,15,3,2157,176,*,*,180,*,*,*,*,*,*,*,*,*,*,*
77065,05/01/2022,146,14,5,*,*,*,15,15,3,2229,177,*,*,181,*,*,*,*,*,*,*,*,*,*,*
77065,06/01/2022,149,14,5,*,*,*,15,15,3,2200,181,*,*,184,*,*,*,*,*,*,*,*,*,*,*
77577,04/01/2022,*,*,*,*,*,*,*,*,4,1591,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77577,05/01/2022,*,*,*,*,*,*,*,*,4,1591,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77577,06/01/2022,*,*,*,*,*,*,*,*,4,1630,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
77833,04/01/2022,74,*,*,7,*,*,18,18,3,1878,98,*,*,103,*,*,*,*,*,*,*,*,*,*,*
77833,05/01/2022,80,*,*,*,*,*,17,17,3,2041,101,*,*,105,*,*,*,*,*,*,*,*,*,*,*
