ZIPCode,Reporting_Date,ChildEthnicityHispLatino,ChildRaceAmIndAlaNat,ChildRaceAsian,ChildRaceBlackAfriAmer,ChildRaceHawaiiPacific,ChildRaceWhite,ChildRaceMult,ChildMale,ChildFemale,ChildDisability,ChildAgeInfantToddler,ChildAgePrek,ChildAgeSchAge
78596,11/01/2021,501,*,*,*,*,509,*,263,247,*,142,172,197
78596,12/01/2021,501,*,*,*,*,509,*,264,246,*,137,171,203
78852,10/01/2021,607,*,*,*,*,612,*,307,307,*,152,188,274
78852,11/01/2021,594,*,*,*,*,599,*,304,297,*,141,186,274
78852,12/01/2021,578,*,*,*,*,583,*,295,290,*,126,190,269
79108,10/01/2021,31,*,*,10,*,75,*,50,44,*,33,31,30
79108,11/01/2021,30,*,*,9,*,77,*,51,41,*,32,30,30
79108,12/01/2021,30,*,*,7,*,79,*,53,42,*,36,29,30
79364,10/01/2021,23,*,*,6,*,24,*,19,21,*,21,14,6
79364,11/01/2021,22,*,*,6,*,23,*,18,21,*,19,14,7
79364,12/01/2021,21,*,*,*,*,23,*,17,20,*,15,16,7
75013,10/01/2021,*,*,*,21,*,10,*,19,18,*,17,10,10
75013,11/01/2021,*,*,*,22,*,12,*,21,19,*,17,11,12
75013,12/01/2021,*,*,*,21,*,10,*,20,17,*,17,10,10
76549,10/01/2021,136,5,*,330,8,68,43,274,265,12,154,208,181
76549,11/01/2021,132,8,*,336,8,68,41,277,269,11,156,211,183
76549,12/01/2021,126,8,*,350,8,64,39,284,267,9,153,212,190
77061,10/01/2021,23,*,*,40,*,11,*,30,42,*,27,25,20
77061,11/01/2021,23,*,*,42,*,11,*,31,44,*,28,27,20
77061,12/01/2021,23,*,*,45,*,11,*,33,50,*,30,29,24
77573,10/01/2021,47,*,*,37,*,89,7,102,86,*,64,62,64
77573,11/01/2021,47,*,*,36,*,89,8,100,91,*,64,65,64
77573,12/01/2021,48,*,*,35,*,91,8,102,92,*,60,73,64
78341,10/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78341,11/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78341,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,10/01/2021,6,*,*,*,*,*,*,*,6,*,*,*,*
78597,11/01/2021,6,*,*,*,*,*,*,*,6,*,*,*,*
78597,12/01/2021,6,*,*,*,*,*,*,*,6,*,*,*,*
78853,10/01/2021,141,*,*,*,*,147,*,72,75,*,27,39,81
78853,11/01/2021,133,*,*,*,*,139,*,66,73,*,24,39,76
78853,12/01/2021,130,*,*,*,*,136,*,65,71,*,23,38,75
79109,10/01/2021,130,*,*,58,*,152,6,147,126,*,110,109,55
79109,11/01/2021,133,*,*,57,*,170,5,158,128,*,109,121,57
79109,12/01/2021,136,*,*,57,*,174,*,156,128,*,107,122,56
16133,10/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
16133,11/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
16133,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,10/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,11/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75014,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,10/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,11/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76038,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76550,10/01/2021,*,*,*,*,*,*,*,5,*,*,6,*,*
76550,11/01/2021,*,*,*,*,*,*,*,5,*,*,6,*,*
76550,12/01/2021,*,*,*,*,*,5,*,8,*,*,8,*,*
77062,10/01/2021,37,*,*,8,*,46,*,32,30,*,15,19,28
77062,11/01/2021,36,*,*,8,*,46,*,31,32,*,16,19,28
77062,12/01/2021,36,*,*,11,*,46,*,34,33,*,18,19,30
77318,10/01/2021,7,*,*,7,*,27,*,24,26,*,11,19,21
77318,11/01/2021,6,*,*,7,*,21,*,20,24,*,11,19,15
77318,12/01/2021,10,*,*,8,*,26,*,24,28,*,12,22,19
77574,10/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77574,11/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77574,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,10/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,11/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78598,10/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78598,11/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78598,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
79110,10/01/2021,129,*,*,35,*,134,6,128,107,*,81,91,64
79110,11/01/2021,127,*,*,35,*,141,6,133,107,*,84,91,66
79110,12/01/2021,125,*,*,32,*,142,6,132,108,*,79,96,66
75015,10/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75015,11/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75015,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75271,10/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75271,11/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75271,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75783,10/01/2021,*,*,*,*,*,24,*,12,15,*,9,12,6
75783,11/01/2021,*,*,*,*,*,29,*,14,16,*,12,12,6
75783,12/01/2021,*,*,*,*,*,27,*,13,15,*,10,11,7
76039,10/01/2021,11,*,*,51,*,29,*,64,51,*,34,43,40
76039,11/01/2021,11,*,*,48,*,29,*,63,53,*,30,46,42
76039,12/01/2021,13,*,*,49,*,31,*,65,56,*,29,49,45
77063,10/01/2021,29,*,*,93,*,32,*,78,106,*,62,64,60
77063,11/01/2021,29,*,*,98,*,32,*,79,107,*,65,62,61
77063,12/01/2021,32,*,*,100,*,35,*,79,108,*,66,61,62
77319,10/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77319,11/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77319,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77575,10/01/2021,*,*,*,22,*,*,*,19,19,*,15,13,10
77575,11/01/2021,*,*,*,22,*,*,*,19,19,*,13,14,11
77575,12/01/2021,*,*,*,22,*,*,*,19,19,*,12,15,11
77831,10/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77831,11/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77831,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78343,10/01/2021,*,*,*,*,*,6,*,*,8,*,11,*,*
78343,11/01/2021,*,*,*,*,*,5,*,*,7,*,10,*,*
78343,12/01/2021,*,*,*,*,*,5,*,*,7,*,10,*,*
78599,10/01/2021,353,*,*,*,*,359,*,180,180,*,98,119,143
78599,11/01/2021,354,*,*,*,*,360,*,179,182,*,90,128,143
78599,12/01/2021,346,*,*,*,*,352,*,175,178,*,85,127,141
79111,10/01/2021,14,*,*,*,*,21,*,14,12,*,7,9,10
79111,11/01/2021,12,*,*,*,*,19,*,13,11,*,8,8,8
79111,12/01/2021,12,*,*,*,*,19,*,13,11,*,8,8,8
79367,10/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
79367,11/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
79367,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,10/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,11/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76040,10/01/2021,20,*,*,45,*,48,6,66,68,*,33,53,49
76040,11/01/2021,19,*,*,43,*,44,6,66,69,*,37,52,47
76040,12/01/2021,18,*,*,38,*,45,6,65,67,*,33,56,44
77064,10/01/2021,45,*,*,103,*,53,5,104,106,*,54,78,78
77064,11/01/2021,49,*,*,108,*,57,5,108,111,*,56,79,84
77064,12/01/2021,52,*,*,106,*,58,5,109,113,*,56,82,84
77320,10/01/2021,13,*,*,41,*,27,*,50,41,*,34,38,19
77320,11/01/2021,14,*,*,39,*,29,*,49,42,*,35,38,18
77320,12/01/2021,14,*,*,43,*,31,*,53,42,*,39,38,18
78344,11/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78344,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75785,10/01/2021,14,*,*,19,*,37,13,39,31,*,22,26,22
75785,11/01/2021,10,*,*,12,*,26,12,27,24,*,21,15,15
75785,12/01/2021,10,*,*,10,*,26,12,26,23,*,21,13,15
77065,10/01/2021,88,*,*,180,*,88,*,188,167,8,94,125,136
77065,11/01/2021,83,*,*,180,*,83,*,183,164,8,91,121,135
77065,12/01/2021,82,*,*,192,*,80,*,185,168,8,96,120,137
77577,10/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77577,11/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77577,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77833,10/01/2021,19,*,*,30,*,17,*,83,69,*,55,50,61
77833,11/01/2021,19,*,*,30,*,19,*,86,70,*,57,51,62
77833,12/01/2021,19,*,*,31,*,17,*,83,69,*,53,53,59
76554,10/01/2021,*,*,*,*,*,9,*,5,7,*,*,7,*
76554,11/01/2021,*,*,*,*,*,9,*,5,7,*,*,7,*
76554,12/01/2021,*,*,*,*,*,9,*,5,7,*,*,7,*
77066,10/01/2021,43,*,*,115,*,30,*,97,93,9,59,65,66
77066,11/01/2021,45,*,*,121,*,29,*,102,97,9,63,65,71
77066,12/01/2021,49,*,*,124,*,36,*,106,101,10,67,68,72
77578,10/01/2021,21,*,*,36,*,19,*,42,41,*,25,33,25
77578,11/01/2021,21,*,*,37,*,19,*,42,41,*,22,34,27
77578,12/01/2021,22,*,*,37,*,21,*,42,43,*,22,36,27
78602,10/01/2021,35,*,*,17,*,46,9,36,55,*,22,36,33
78602,11/01/2021,32,*,*,18,*,47,9,38,54,*,25,37,30
78602,12/01/2021,37,*,*,21,*,45,9,40,53,*,23,38,32
75019,10/01/2021,9,*,*,18,*,22,*,26,16,*,15,17,11
75019,11/01/2021,9,*,*,14,*,23,*,26,16,*,15,15,12
75019,12/01/2021,9,*,*,14,*,23,*,26,16,*,15,15,12
76043,10/01/2021,*,*,*,*,*,8,*,8,7,*,*,8,*
76043,11/01/2021,*,*,*,*,*,8,*,9,6,*,*,7,*
76043,12/01/2021,*,*,*,*,*,12,*,12,7,*,5,10,*
77067,10/01/2021,51,*,*,137,*,42,*,115,129,*,67,86,94
77067,11/01/2021,52,*,*,149,*,44,*,122,135,*,71,89,100
77067,12/01/2021,52,*,*,145,*,44,*,117,139,*,72,88,99
77835,10/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77835,11/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77835,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
79371,10/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
79371,11/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
79371,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75020,10/01/2021,17,*,*,35,*,68,28,74,79,*,58,67,28
75020,11/01/2021,18,*,*,35,*,72,29,78,82,*,63,67,30
75020,12/01/2021,20,5,*,35,*,75,30,83,82,*,61,72,32
76044,10/01/2021,*,*,*,*,*,10,*,9,8,*,7,6,*
76044,11/01/2021,*,*,*,*,*,10,*,9,7,*,7,5,*
76044,12/01/2021,*,*,*,*,*,12,*,11,7,*,7,6,5
76300,10/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76300,11/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76300,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77068,10/01/2021,12,*,*,55,*,9,*,37,41,*,17,37,25
77068,11/01/2021,12,*,*,55,*,9,*,34,42,*,18,35,23
77068,12/01/2021,16,*,*,55,*,13,*,38,43,*,21,35,25
77836,10/01/2021,*,*,*,10,*,7,*,18,14,*,6,11,15
77836,11/01/2021,*,*,*,10,*,8,*,18,15,*,6,12,15
77836,12/01/2021,*,*,*,*,*,8,*,16,12,*,8,9,11
78860,10/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78860,11/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78860,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
79372,10/01/2021,*,*,*,*,*,6,*,*,*,*,*,*,*
79372,11/01/2021,5,*,*,*,*,8,*,5,*,*,*,*,*
79372,12/01/2021,5,*,*,*,*,8,*,5,*,*,*,*,*
75021,10/01/2021,7,*,*,6,*,17,9,22,20,*,22,16,*
75021,11/01/2021,8,*,*,6,*,20,10,24,22,*,22,18,6
75021,12/01/2021,9,*,*,6,*,22,9,25,22,*,20,21,6
75789,10/01/2021,*,*,*,9,*,17,*,9,17,*,11,9,6
75789,11/01/2021,*,*,*,9,*,16,*,9,16,*,11,10,*
75789,12/01/2021,*,*,*,9,*,12,*,7,14,*,10,8,*
76301,10/01/2021,97,*,*,43,*,66,27,85,109,*,78,57,59
76301,11/01/2021,93,*,*,43,*,68,29,85,108,*,73,62,58
76301,12/01/2021,94,*,*,40,*,68,34,89,105,*,67,70,57
76557,10/01/2021,*,*,*,*,*,8,*,5,6,*,6,*,*
76557,11/01/2021,*,*,*,*,*,8,*,5,6,*,6,*,*
76557,12/01/2021,*,*,*,*,*,9,*,6,6,*,6,5,*
77069,10/01/2021,25,*,*,99,*,19,*,72,79,*,54,54,45
77069,11/01/2021,24,*,*,102,*,18,*,74,82,5,53,57,48
77069,12/01/2021,27,*,*,106,*,19,*,78,82,5,53,58,49
77581,10/01/2021,39,*,*,22,*,47,5,50,51,*,33,36,32
77581,11/01/2021,40,*,*,22,*,48,5,53,51,*,34,36,34
77581,12/01/2021,43,*,*,22,*,51,5,56,52,*,36,34,38
77837,10/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77837,11/01/2021,*,*,*,*,*,*,*,5,*,*,5,*,*
77837,12/01/2021,*,*,*,*,*,*,*,5,*,*,5,*,*
78349,10/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78349,11/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78349,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78605,10/01/2021,*,*,*,*,*,11,*,12,5,*,5,10,*
78605,11/01/2021,*,*,*,*,*,11,*,12,5,*,5,10,*
78605,12/01/2021,*,*,*,*,*,11,*,12,5,*,5,10,*
78861,10/01/2021,101,*,*,*,*,110,*,53,57,*,32,42,36
78861,11/01/2021,99,*,*,*,*,108,*,53,55,*,32,42,34
78861,12/01/2021,98,*,*,*,*,107,*,52,55,*,30,41,36
79373,10/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
79373,11/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
79373,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75022,10/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75022,11/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75022,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75790,10/01/2021,5,*,*,*,*,25,*,17,8,*,8,11,6
75790,11/01/2021,5,*,*,*,*,21,*,13,8,*,7,11,*
75790,12/01/2021,5,*,*,*,*,21,*,13,8,*,7,11,*
76302,10/01/2021,53,*,*,34,*,58,13,67,65,*,59,39,34
76302,11/01/2021,54,*,*,35,*,56,14,67,67,*,62,38,34
76302,12/01/2021,57,*,*,37,*,53,14,65,68,*,64,36,33
77070,10/01/2021,55,*,*,163,*,63,*,154,151,7,88,118,101
77070,11/01/2021,58,*,*,185,*,65,*,165,162,7,92,127,110
77070,12/01/2021,63,*,*,192,*,69,*,174,166,7,94,127,121
77582,10/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77582,11/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77582,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78606,10/01/2021,*,*,*,*,*,7,*,5,5,*,*,5,*
78606,11/01/2021,*,*,*,*,*,7,*,5,5,*,*,5,*
78606,12/01/2021,*,*,*,*,*,6,*,*,5,*,*,5,*
79118,10/01/2021,76,*,*,19,*,98,*,73,92,*,65,62,38
79118,11/01/2021,81,*,*,18,*,100,*,75,91,*,65,63,38
79118,12/01/2021,83,*,*,18,*,107,*,79,90,*,65,63,41
75023,10/01/2021,20,*,*,64,*,19,6,59,55,*,19,56,42
75023,11/01/2021,18,*,*,64,*,20,5,60,54,*,21,55,41
75023,12/01/2021,26,*,*,55,*,22,6,60,53,*,19,56,38
75791,10/01/2021,13,*,*,12,*,57,*,37,34,*,22,31,18
75791,11/01/2021,13,*,*,12,*,57,*,37,34,*,20,32,19
75791,12/01/2021,13,*,*,11,*,56,*,34,35,*,19,31,19
76303,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76559,10/01/2021,10,*,*,22,*,17,*,18,24,*,18,12,14
76559,11/01/2021,12,*,*,23,*,18,*,20,25,*,18,14,15
76559,12/01/2021,12,*,*,23,*,18,*,21,25,*,19,13,16
77071,10/01/2021,38,*,*,123,*,29,*,97,102,6,44,65,90
77071,11/01/2021,36,*,*,122,*,29,*,93,101,5,44,63,87
77071,12/01/2021,37,*,*,123,*,29,*,93,104,5,43,65,89
77327,10/01/2021,18,*,*,12,*,24,*,21,36,5,19,22,16
77327,11/01/2021,24,*,*,12,*,24,*,22,37,5,18,21,20
77327,12/01/2021,21,*,*,12,*,21,*,21,33,5,16,20,18
77583,10/01/2021,38,*,*,104,*,39,*,99,100,5,68,63,68
77583,11/01/2021,43,*,*,108,*,41,*,104,104,6,70,64,74
77583,12/01/2021,42,*,*,109,*,41,*,104,104,6,68,68,72
78351,10/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78351,11/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78351,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
79119,10/01/2021,28,*,*,5,*,42,*,27,27,*,23,25,6
79119,11/01/2021,29,*,*,5,*,44,*,27,28,*,24,24,7
79119,12/01/2021,29,*,*,5,*,43,*,26,28,*,21,26,7
75024,10/01/2021,7,*,*,12,*,8,*,16,9,*,9,9,7
75024,11/01/2021,7,*,*,11,*,8,*,15,9,*,8,9,7
75024,12/01/2021,6,*,*,9,*,7,*,13,9,*,7,10,5
75536,10/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75536,11/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75536,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75792,10/01/2021,*,*,*,*,*,*,*,*,5,*,*,*,*
75792,11/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75792,12/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76048,10/01/2021,15,*,*,*,*,32,6,28,28,*,12,25,20
76048,11/01/2021,16,*,*,*,*,35,7,34,30,*,13,27,24
76048,12/01/2021,16,*,*,5,*,37,7,35,33,*,13,31,24
77072,10/01/2021,71,*,8,138,*,68,*,138,132,7,77,100,93
77072,11/01/2021,73,*,7,137,*,70,*,140,132,6,81,101,90
77072,12/01/2021,72,*,7,143,*,69,*,146,134,6,82,103,95
77328,10/01/2021,9,*,*,*,*,19,*,12,20,*,8,15,9
77328,11/01/2021,9,*,*,*,*,19,*,12,20,*,7,16,9
