ZIPCode,Reporting_Date,ChildEthnicityHispLatino,ChildRaceAmIndAlaNat,ChildRaceAsian,ChildRaceBlackAfriAmer,ChildRaceHawaiiPacific,ChildRaceWhite,ChildRaceMult,ChildMale,ChildFemale,ChildDisability,ChildAgeInfantToddler,ChildAgePrek,ChildAgeSchAge
76544,01/01/2022,8,*,*,28,*,9,*,28,20,*,12,24,12
76544,02/01/2022,8,*,*,29,*,9,*,29,20,*,13,23,13
76544,03/01/2022,7,*,*,29,*,9,*,29,20,*,12,25,13
77056,01/01/2022,12,*,*,16,*,12,*,23,12,*,10,9,16
77056,02/01/2022,12,*,*,20,*,12,*,23,16,*,12,11,16
77056,03/01/2022,12,*,*,20,*,12,*,23,16,*,11,12,16
77312,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77312,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77312,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77568,01/01/2022,38,*,*,99,*,53,*,94,87,*,45,62,75
77568,02/01/2022,36,*,*,100,*,50,*,96,88,*,47,65,73
77568,03/01/2022,40,*,*,96,*,58,*,102,91,6,56,65,73
78336,01/01/2022,24,*,*,*,*,30,*,22,22,*,10,22,16
78336,02/01/2022,23,*,*,*,*,29,*,21,22,*,10,22,15
78336,03/01/2022,22,*,*,*,*,30,*,21,23,*,11,22,15
78592,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78592,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78592,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79104,01/01/2022,61,*,*,*,*,34,*,36,37,*,25,27,21
79104,02/01/2022,58,*,*,*,*,33,*,34,37,*,24,26,21
79104,03/01/2022,57,*,*,*,*,32,*,33,37,*,24,26,20
79360,01/01/2022,28,*,*,*,*,33,*,22,19,*,16,15,10
79360,02/01/2022,28,*,*,*,*,33,*,22,19,*,13,18,10
79360,03/01/2022,27,*,*,*,*,36,*,21,19,*,11,19,10
75009,01/01/2022,*,*,*,10,*,8,*,14,9,*,10,12,*
75009,02/01/2022,*,*,*,10,*,7,*,13,8,*,9,11,*
75009,03/01/2022,5,*,*,10,*,8,*,14,8,*,8,13,*
76033,01/01/2022,27,*,*,12,*,66,*,51,42,*,26,40,27
76033,02/01/2022,23,*,*,11,*,64,*,50,41,*,27,40,24
76033,03/01/2022,23,*,*,11,*,68,5,53,43,*,29,42,25
76801,01/01/2022,64,*,*,13,*,154,*,88,90,*,50,71,60
76801,02/01/2022,58,*,*,12,*,146,*,83,90,*,46,72,58
76801,03/01/2022,64,*,*,12,*,160,*,91,98,*,51,78,63
77057,01/01/2022,18,*,*,61,*,24,*,57,57,*,46,38,30
77057,02/01/2022,18,*,*,67,*,23,5,62,60,*,49,42,31
77057,03/01/2022,16,*,*,72,*,24,6,69,65,*,50,51,33
77569,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77569,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77569,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78593,01/01/2022,26,*,*,*,*,25,*,18,8,*,8,11,7
78593,02/01/2022,26,*,*,*,*,25,*,18,8,*,8,11,7
78593,03/01/2022,27,*,*,*,*,27,*,19,8,*,9,11,7
79105,01/01/2022,*,*,*,*,*,6,*,5,*,*,*,*,*
79105,02/01/2022,*,*,*,*,*,6,*,5,*,*,*,*,*
79105,03/01/2022,*,*,*,*,*,8,*,6,*,*,*,*,*
75010,01/01/2022,20,*,*,40,*,12,7,45,29,*,18,22,34
75010,02/01/2022,20,*,*,40,*,15,7,48,28,*,19,23,34
75010,03/01/2022,21,*,*,49,*,16,7,53,35,*,22,29,37
75778,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75778,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75778,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76034,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76034,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76034,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76802,01/01/2022,7,*,*,*,*,26,*,24,13,*,14,10,13
76802,02/01/2022,*,*,*,*,*,24,*,21,10,*,13,8,10
76802,03/01/2022,6,*,*,*,*,31,*,26,12,*,15,11,12
77058,01/01/2022,27,*,*,29,*,47,*,42,49,8,32,30,29
77058,02/01/2022,25,*,*,29,*,46,*,43,49,8,33,31,28
77058,03/01/2022,28,*,*,28,*,51,*,48,48,8,39,30,30
78594,01/01/2022,8,*,*,*,*,8,*,*,6,*,*,*,*
78594,02/01/2022,8,*,*,*,*,8,*,*,6,*,*,*,*
78594,03/01/2022,8,*,*,*,*,8,*,*,6,*,*,*,*
78850,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78850,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78850,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79106,01/01/2022,150,*,*,75,*,119,7,142,128,*,80,97,94
79106,02/01/2022,146,*,*,76,*,120,8,144,125,*,82,100,88
79106,03/01/2022,136,*,*,77,*,111,6,135,121,*,77,92,88
75011,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75011,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75011,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76547,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76547,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76547,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77059,01/01/2022,5,*,*,*,*,8,*,5,6,*,*,6,*
77059,02/01/2022,5,*,*,*,*,8,*,5,6,*,*,6,*
77059,03/01/2022,6,*,*,*,*,8,*,5,7,*,*,6,*
77571,01/01/2022,69,*,*,18,*,104,*,87,73,*,47,54,59
77571,02/01/2022,70,*,*,20,*,104,*,85,80,*,45,58,62
77571,03/01/2022,72,*,*,23,*,104,*,90,79,8,42,60,67
78595,01/01/2022,64,*,*,*,*,65,*,30,35,*,13,21,31
78595,02/01/2022,64,*,*,*,*,65,*,30,35,*,12,23,30
78595,03/01/2022,74,*,*,*,*,75,*,34,41,*,15,27,33
79107,01/01/2022,195,*,*,103,*,118,*,169,136,*,114,94,97
79107,02/01/2022,191,*,*,107,*,116,*,170,136,*,115,96,95
79107,03/01/2022,196,*,*,106,*,118,*,172,137,*,120,95,94
79363,01/01/2022,7,*,*,*,*,8,*,5,*,*,*,*,*
79363,02/01/2022,6,*,*,*,*,6,*,*,*,*,*,*,*
79363,03/01/2022,7,*,*,*,*,8,*,5,*,*,*,*,*
76036,01/01/2022,15,*,*,71,*,33,*,72,69,*,41,60,43
76036,02/01/2022,14,*,*,70,*,32,*,71,70,*,39,63,42
76036,03/01/2022,17,*,*,68,*,36,*,77,72,*,42,64,45
76548,01/01/2022,50,*,*,111,*,65,27,118,110,*,66,94,75
76548,02/01/2022,53,*,*,120,*,66,27,121,116,*,70,100,74
76548,03/01/2022,60,*,*,124,*,66,26,125,118,*,70,101,79
77060,01/01/2022,70,*,*,145,*,62,*,137,124,6,65,91,105
77060,02/01/2022,70,*,*,155,*,62,*,145,127,6,69,96,107
77060,03/01/2022,71,*,*,158,*,62,*,147,129,5,69,102,105
77316,01/01/2022,8,*,*,7,*,37,*,22,32,*,7,24,23
77316,02/01/2022,7,*,*,10,*,36,*,23,36,*,10,25,24
77316,03/01/2022,7,*,*,11,*,39,*,26,38,*,11,29,24
78596,01/01/2022,474,*,*,*,*,481,*,256,228,*,121,164,199
78596,02/01/2022,465,*,*,*,*,471,*,249,225,*,116,164,194
78596,03/01/2022,478,*,*,*,*,484,*,251,237,*,125,170,193
78852,01/01/2022,570,*,*,*,*,575,*,286,291,*,117,182,278
78852,02/01/2022,557,*,*,*,*,561,*,281,282,*,112,180,271
78852,03/01/2022,553,*,*,*,*,558,*,280,280,*,107,179,274
79108,01/01/2022,35,5,*,7,*,75,*,54,42,*,36,31,29
79108,02/01/2022,37,5,*,8,*,72,*,55,40,*,36,31,28
79108,03/01/2022,37,5,*,8,*,69,*,54,38,*,35,28,29
79364,01/01/2022,13,*,*,*,*,14,*,10,13,*,11,11,*
79364,02/01/2022,16,*,*,*,*,18,*,13,14,*,14,12,*
79364,03/01/2022,21,*,*,*,*,25,*,17,17,*,18,15,*
75013,01/01/2022,*,*,*,18,*,10,*,19,15,*,16,9,9
75013,02/01/2022,*,*,*,17,*,10,*,19,16,*,16,7,12
75013,03/01/2022,*,*,*,21,*,10,*,20,18,*,15,9,14
76549,01/01/2022,128,9,*,392,8,65,40,302,302,8,186,223,199
76549,02/01/2022,137,9,*,400,9,69,44,311,311,9,192,232,202
76549,03/01/2022,147,11,*,431,9,74,49,334,333,9,210,249,212
77061,01/01/2022,19,*,*,40,*,12,*,32,45,*,24,34,19
77061,02/01/2022,20,*,*,43,*,12,*,33,47,*,26,36,19
77061,03/01/2022,23,*,*,44,*,14,*,37,49,*,29,38,20
77573,01/01/2022,52,*,*,44,*,93,7,109,100,*,60,78,73
77573,02/01/2022,48,*,*,40,*,95,7,109,100,*,60,79,72
77573,03/01/2022,55,*,*,46,*,100,5,114,106,*,62,82,77
78341,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78341,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78341,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78597,01/01/2022,5,*,*,*,*,*,*,*,5,*,*,*,*
78597,02/01/2022,5,*,*,*,*,*,*,*,5,*,*,*,*
78597,03/01/2022,5,*,*,*,*,*,*,*,5,*,*,*,*
78853,01/01/2022,121,*,*,*,*,127,*,63,64,*,26,37,64
78853,02/01/2022,120,*,*,*,*,126,*,63,63,*,25,37,64
78853,03/01/2022,118,*,*,*,*,124,*,62,62,*,25,36,63
79109,01/01/2022,132,*,*,52,*,181,*,150,128,*,107,118,54
79109,02/01/2022,131,*,*,51,*,183,*,154,126,*,101,123,57
79109,03/01/2022,133,*,*,52,*,189,*,158,128,*,99,131,57
16133,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
16133,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
16133,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76550,01/01/2022,*,*,*,*,*,5,*,8,*,*,8,*,*
76550,02/01/2022,*,*,*,*,*,5,*,8,*,*,7,5,*
76550,03/01/2022,*,*,*,*,*,5,*,8,*,*,6,5,*
77062,01/01/2022,28,*,*,14,*,43,*,39,29,*,22,20,26
77062,02/01/2022,28,*,*,13,*,46,*,39,29,*,23,19,26
77062,03/01/2022,31,*,*,13,*,51,*,41,32,*,23,23,27
77318,01/01/2022,12,*,*,11,*,33,*,27,41,*,17,29,22
77318,02/01/2022,13,*,*,11,*,35,*,28,42,*,19,29,22
77318,03/01/2022,15,*,*,11,*,39,*,31,43,*,22,29,23
77574,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77574,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77574,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77830,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78598,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78598,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78598,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79110,01/01/2022,145,*,*,34,*,159,5,150,118,*,95,99,76
79110,02/01/2022,149,*,*,31,*,176,5,154,122,*,99,102,77
79110,03/01/2022,153,*,*,28,*,184,5,158,121,*,104,102,75
75783,01/01/2022,*,*,*,*,*,27,*,14,13,*,10,9,8
75783,02/01/2022,*,*,*,*,*,26,*,17,13,*,10,12,8
75783,03/01/2022,*,*,*,*,*,25,*,12,13,*,7,10,8
76039,01/01/2022,13,*,*,44,*,32,*,60,57,*,27,46,44
76039,02/01/2022,14,*,*,47,*,33,*,62,58,*,26,48,46
76039,03/01/2022,13,*,*,46,*,33,*,65,57,*,27,48,47
77063,01/01/2022,32,*,*,101,*,32,*,73,106,*,70,60,51
77063,02/01/2022,33,*,*,111,*,32,*,78,112,*,72,68,52
77063,03/01/2022,36,*,*,115,*,32,*,76,119,5,80,69,48
77319,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77319,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77319,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77575,01/01/2022,*,*,*,22,*,5,*,22,20,*,13,18,11
77575,02/01/2022,*,*,*,22,*,7,*,23,20,*,11,20,12
77575,03/01/2022,*,*,*,25,*,8,*,24,23,*,12,22,13
77831,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77831,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77831,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78343,01/01/2022,*,*,*,*,*,7,*,5,7,*,9,5,*
78343,02/01/2022,*,*,*,*,*,7,*,5,7,*,8,6,*
78343,03/01/2022,*,*,*,*,*,7,*,5,7,*,8,6,*
78599,01/01/2022,356,*,*,*,*,364,*,183,182,*,89,134,142
78599,02/01/2022,363,*,*,*,*,370,*,190,181,*,96,128,147
78599,03/01/2022,375,*,*,*,*,383,*,198,186,*,98,136,150
79111,01/01/2022,11,*,*,*,*,18,*,13,9,*,6,7,9
79111,02/01/2022,11,*,*,*,*,18,*,12,10,*,5,9,8
79111,03/01/2022,14,*,*,*,*,17,*,12,14,*,9,10,7
79367,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79367,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79367,03/01/2022,*,*,*,*,*,6,*,*,*,*,*,*,*
75784,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75784,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76040,01/01/2022,19,*,*,41,*,47,7,66,78,5,42,54,49
76040,02/01/2022,19,*,*,46,*,48,7,70,78,6,45,57,47
76040,03/01/2022,20,*,*,48,*,47,7,71,77,5,44,56,49
77064,01/01/2022,64,*,*,107,*,71,*,118,117,*,53,96,86
77064,02/01/2022,64,*,*,106,*,71,*,117,113,*,53,93,84
77064,03/01/2022,73,*,*,114,*,76,*,128,115,*,65,95,84
77320,01/01/2022,17,*,*,37,*,35,*,54,39,*,40,36,17
77320,02/01/2022,17,*,*,37,*,42,*,56,46,*,41,40,21
77320,03/01/2022,17,*,*,39,*,41,*,59,46,*,39,44,22
78344,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78344,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78344,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75785,01/01/2022,10,*,*,10,*,25,7,21,21,*,15,12,15
75785,02/01/2022,10,*,*,9,*,24,7,20,20,*,14,12,14
75785,03/01/2022,10,*,*,10,*,22,7,19,20,*,12,14,13
76041,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76041,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77065,01/01/2022,81,*,*,205,*,78,*,182,176,11,96,127,135
77065,02/01/2022,83,*,*,211,*,75,*,183,176,13,98,131,131
77065,03/01/2022,82,*,7,213,*,74,*,177,183,12,101,136,124
77577,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77577,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77577,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77833,01/01/2022,22,*,*,36,*,18,*,85,72,*,61,53,54
77833,02/01/2022,23,*,*,40,*,19,*,91,75,*,67,52,58
77833,03/01/2022,23,*,*,40,*,21,*,92,78,*,71,52,58
76554,01/01/2022,*,*,*,*,*,10,*,6,7,*,*,7,*
76554,02/01/2022,*,*,*,*,*,11,*,7,7,*,*,7,*
76554,03/01/2022,*,*,*,*,*,12,*,7,8,*,*,8,*
77066,01/01/2022,60,*,*,126,*,42,*,110,109,10,67,74,78
77066,02/01/2022,57,*,*,126,*,40,*,114,105,11,67,72,80
77066,03/01/2022,56,*,*,123,*,40,*,112,104,10,65,72,79
77578,01/01/2022,24,*,*,36,*,22,*,38,46,*,21,35,28
77578,02/01/2022,24,*,*,42,*,22,*,38,50,*,22,36,30
77578,03/01/2022,23,*,*,44,*,24,*,40,50,*,23,38,29
77834,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77834,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78602,01/01/2022,38,*,*,18,*,44,11,44,49,*,28,35,30
78602,02/01/2022,34,*,*,16,*,49,11,45,50,*,30,36,29
78602,03/01/2022,35,*,*,22,*,53,11,52,54,*,36,39,31
75019,01/01/2022,8,*,*,14,*,17,*,23,12,*,12,12,11
75019,02/01/2022,8,*,*,16,*,17,*,24,13,*,12,13,12
75019,03/01/2022,10,*,*,17,*,16,*,25,15,*,13,15,12
76043,01/01/2022,*,*,*,*,*,13,*,13,7,*,6,9,5
76043,02/01/2022,*,*,*,*,*,13,*,13,7,*,5,9,6
76043,03/01/2022,*,*,*,*,*,13,*,13,7,*,5,9,6
77067,01/01/2022,48,*,*,158,*,42,*,130,136,*,76,86,106
77067,02/01/2022,53,*,*,162,*,49,*,133,145,*,84,86,112
77067,03/01/2022,57,*,*,158,*,50,*,132,142,*,83,86,111
77835,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77835,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77835,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79371,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79371,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79371,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75020,01/01/2022,20,6,*,39,*,83,26,89,86,*,69,74,32
75020,02/01/2022,20,6,*,40,*,82,28,87,92,*,71,76,32
75020,03/01/2022,26,6,*,44,*,90,29,93,100,*,74,85,34
76044,01/01/2022,*,*,*,*,*,10,*,9,6,*,5,5,5
76044,02/01/2022,*,*,*,*,*,9,*,9,5,*,5,5,*
76044,03/01/2022,*,*,*,*,*,9,*,9,5,*,5,5,*
77068,01/01/2022,16,*,*,46,*,12,*,37,36,*,18,28,27
77068,02/01/2022,16,*,*,50,*,12,*,37,40,5,21,30,26
77068,03/01/2022,16,*,*,51,*,12,*,37,41,5,22,32,24
77836,01/01/2022,*,*,*,5,*,7,*,19,15,*,14,7,13
77836,02/01/2022,*,*,*,8,*,7,*,21,18,*,16,8,15
77836,03/01/2022,*,*,*,8,*,8,*,23,20,*,15,10,18
78860,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78860,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78860,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79372,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79372,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75021,01/01/2022,9,*,*,6,*,27,9,28,24,*,22,24,6
75021,02/01/2022,9,*,*,6,*,27,9,28,25,*,20,27,6
75021,03/01/2022,9,*,*,6,*,29,9,30,26,*,21,28,7
75789,01/01/2022,*,*,*,9,*,9,*,7,11,*,9,7,*
75789,02/01/2022,*,*,*,10,*,8,*,7,11,*,10,5,*
75789,03/01/2022,*,*,*,12,*,10,*,11,11,*,11,8,*
76301,01/01/2022,89,*,*,42,*,71,33,93,113,*,72,74,60
76301,02/01/2022,91,*,*,42,*,72,30,92,109,*,73,67,61
76301,03/01/2022,100,*,*,38,*,72,30,96,110,*,76,69,61
76557,01/01/2022,*,*,*,*,*,10,*,6,7,*,6,6,*
76557,02/01/2022,*,*,*,*,*,9,*,5,7,*,*,7,*
76557,03/01/2022,*,*,*,*,*,9,*,5,7,*,*,7,*
77069,01/01/2022,22,*,*,94,*,17,*,67,71,*,49,46,44
77069,02/01/2022,24,*,*,105,*,20,*,73,78,*,52,50,50
77069,03/01/2022,25,*,*,109,*,20,*,74,81,*,54,51,51
77581,01/01/2022,44,*,*,28,*,51,5,59,56,*,37,38,40
77581,02/01/2022,44,*,*,30,*,56,5,60,59,*,36,42,41
77581,03/01/2022,43,*,*,29,*,62,5,61,62,*,37,44,42
77837,01/01/2022,*,*,*,*,*,*,*,5,*,*,*,*,*
77837,02/01/2022,*,*,*,*,*,*,*,5,*,*,*,*,*
77837,03/01/2022,*,*,*,*,*,*,*,5,*,*,*,*,*
78349,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78349,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78349,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78605,01/01/2022,*,*,*,*,*,14,*,14,6,*,7,11,*
78605,02/01/2022,*,*,*,*,*,12,*,12,5,*,6,9,*
78605,03/01/2022,*,*,*,*,*,12,*,11,6,*,6,8,*
78861,01/01/2022,98,*,*,*,*,108,*,52,56,*,30,42,36
78861,02/01/2022,97,*,*,*,*,106,*,51,55,*,27,43,36
78861,03/01/2022,95,*,*,*,*,104,*,49,55,*,26,42,36
79373,01/01/2022,*,*,*,*,*,*,*,*,*,*,5,*,*
79373,02/01/2022,*,*,*,*,*,*,*,*,*,*,5,*,*
79373,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75022,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75022,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75022,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75790,01/01/2022,*,*,*,*,*,16,*,10,6,*,5,8,*
75790,02/01/2022,*,*,*,*,*,18,*,13,5,*,8,8,*
75790,03/01/2022,*,*,*,*,*,18,*,14,*,*,7,7,*
76302,01/01/2022,65,*,*,36,*,60,13,73,70,*,65,41,37
76302,02/01/2022,64,*,*,38,*,63,11,73,72,*,67,40,38
76302,03/01/2022,68,*,*,37,*,67,12,75,75,*,67,43,40
77070,01/01/2022,59,*,*,186,*,63,*,168,152,*,93,123,106
77070,02/01/2022,61,*,*,193,*,62,*,171,153,*,92,124,110
77070,03/01/2022,70,*,6,199,*,71,*,183,164,5,95,137,117
77582,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77582,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
77582,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78606,01/01/2022,*,*,*,*,*,7,*,5,5,*,*,6,*
78606,02/01/2022,*,*,*,*,*,7,*,*,5,*,*,5,*
78606,03/01/2022,*,*,*,*,*,7,*,*,5,*,*,5,*
79118,01/01/2022,87,*,*,21,*,117,5,92,91,*,67,66,50
79118,02/01/2022,84,*,*,21,*,108,5,85,88,*,64,65,44
79118,03/01/2022,89,*,*,21,*,115,5,88,95,*,69,68,46
75023,01/01/2022,28,*,*,54,*,25,8,57,59,*,19,55,42
75023,02/01/2022,28,*,*,60,*,25,8,60,62,*,20,60,43
75023,03/01/2022,28,*,*,59,*,25,8,59,61,*,20,57,44
75791,01/01/2022,13,*,*,11,*,51,*,30,34,*,19,29,16
75791,02/01/2022,14,*,*,11,*,51,*,31,33,*,19,29,16
75791,03/01/2022,15,*,*,13,*,51,*,33,34,*,21,30,16
76559,01/01/2022,5,*,*,16,*,16,*,18,18,*,17,9,12
76559,02/01/2022,5,*,*,15,*,16,*,17,18,*,17,8,12
76559,03/01/2022,5,*,*,15,*,20,*,19,20,*,19,10,12
77071,01/01/2022,37,*,*,146,*,27,7,103,118,*,48,72,102
77071,02/01/2022,34,*,*,145,*,24,7,100,116,6,46,68,104
77071,03/01/2022,38,*,*,149,*,30,8,108,124,6,50,74,111
77327,01/01/2022,25,*,*,16,*,25,*,31,32,5,21,26,16
77327,02/01/2022,24,*,*,18,*,21,*,26,30,*,19,25,12
77327,03/01/2022,24,*,*,20,*,26,*,31,28,6,19,29,11
77583,01/01/2022,38,*,*,112,*,39,*,106,95,5,63,72,66
77583,02/01/2022,38,*,*,114,*,38,*,105,97,6,63,74,65
77583,03/01/2022,40,*,*,121,*,43,*,116,100,6,68,82,67
78351,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78351,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78351,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
79119,01/01/2022,31,*,*,5,*,41,*,27,27,*,22,25,7
79119,02/01/2022,30,*,*,*,*,39,*,26,25,*,19,22,10
79119,03/01/2022,29,*,*,*,*,42,*,27,24,*,20,22,9
75024,01/01/2022,*,*,*,15,*,*,*,13,11,*,*,14,6
75024,02/01/2022,*,*,*,15,*,*,*,13,11,*,*,14,6
75024,03/01/2022,*,*,*,18,*,*,*,16,12,*,7,15,6
75536,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75536,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75536,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75792,01/01/2022,*,*,*,*,*,5,*,*,*,*,*,*,*
75792,02/01/2022,*,*,*,*,*,6,*,*,*,*,*,*,*
75792,03/01/2022,*,*,*,*,*,6,*,*,*,*,*,*,*
76048,01/01/2022,12,*,*,*,*,39,5,35,27,*,14,26,22
76048,02/01/2022,12,*,*,*,*,40,*,36,26,*,11,29,22
76048,03/01/2022,12,*,*,*,*,38,*,37,25,*,12,28,22
77072,01/01/2022,75,*,9,154,*,69,*,147,147,7,93,101,101
77072,02/01/2022,80,*,9,154,*,65,*,144,150,8,94,100,103
77072,03/01/2022,84,*,9,165,*,65,*,149,152,7,96,102,106
77328,01/01/2022,10,*,*,*,*,19,*,13,21,*,8,14,12
77328,02/01/2022,10,*,*,*,*,19,*,13,21,*,8,14,12
77328,03/01/2022,10,*,*,*,*,19,*,12,20,*,6,13,13
77584,01/01/2022,52,*,*,124,*,59,*,109,137,5,71,88,88
77584,02/01/2022,54,*,*,130,*,61,*,112,143,5,70,92,94
77584,03/01/2022,59,*,6,135,*,65,*,119,145,5,72,99,94
77840,01/01/2022,28,*,*,57,*,24,*,97,111,*,94,85,41
77840,02/01/2022,30,*,*,59,*,28,*,102,114,*,102,84,42
77840,03/01/2022,37,*,*,67,*,32,*,107,122,*,106,90,43
78352,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78352,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
78352,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
75025,01/01/2022,*,*,*,26,*,15,*,25,28,*,15,25,13
75025,02/01/2022,6,*,*,27,*,17,*,29,30,*,18,28,13
75025,03/01/2022,6,*,*,24,*,16,*,27,28,*,16,25,14
76049,01/01/2022,7,*,*,*,*,40,*,23,25,*,18,17,15
76049,02/01/2022,7,*,*,*,*,38,*,21,25,*,17,16,15
76049,03/01/2022,6,*,*,*,*,40,*,22,25,*,16,17,16
76305,01/01/2022,6,*,*,11,*,12,*,11,15,*,11,8,7
76305,02/01/2022,6,*,*,11,*,12,*,11,15,*,11,8,7
76305,03/01/2022,6,*,*,11,*,13,*,12,15,*,12,8,7
76561,01/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76561,02/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
76561,03/01/2022,*,*,*,*,*,*,*,*,*,*,*,*,*
